Time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.000010,0.26,0.07,1.06,-87.50,-1.57,-12.49
0.000020,0.23,0.00,1.03,-84.84,-6.43,-25.54
0.000030,0.25,0.00,1.01,-75.31,-7.62,-30.49
0.000050,0.23,0.01,0.99,-64.61,-8.96,-35.15
0.000060,0.27,0.01,0.97,-57.50,-8.89,-42.98
0.000070,0.28,0.04,0.95,-46.93,-5.28,-45.48
0.000090,0.32,0.05,0.96,-32.15,-4.38,-40.99
0.000100,0.34,0.06,0.99,-19.07,-5.50,-35.10
0.000110,0.37,0.09,1.01,-15.08,-7.37,-29.92
0.000130,0.38,0.09,1.00,-12.44,-7.50,-24.24
0.000140,0.31,0.07,1.01,-11.44,-14.53,-21.44
0.000150,0.40,0.08,0.95,-7.71,-4.81,-17.94
0.000170,0.34,0.08,0.98,-4.23,-7.62,-17.59
0.000180,0.37,0.08,0.98,-1.82,-5.82,-16.35
0.000190,0.37,0.09,1.01,-0.64,-6.06,-17.65
0.000210,0.36,0.09,1.01,0.63,-4.29,-18.96
0.000220,0.39,0.11,1.01,2.53,-4.49,-19.63
0.000230,0.40,0.12,1.02,2.79,-4.67,-20.17
0.000250,0.40,0.18,1.10,-2.31,-11.77,-18.56
0.000260,0.42,0.13,1.02,5.39,1.77,-15.82
0.000270,0.44,0.13,1.06,8.73,-0.93,-15.07
0.000290,0.45,0.19,1.05,0.69,-7.15,-13.02
0.000300,0.45,0.11,0.99,7.97,6.67,-7.85
0.000310,0.46,0.13,1.04,14.55,3.04,-4.11
0.000330,0.42,0.12,1.05,13.53,3.04,-1.44
0.000340,0.41,0.12,1.04,9.97,5.66,-0.72
0.000350,0.41,0.12,1.03,10.31,8.17,1.50
0.000370,0.39,0.12,1.04,9.39,7.47,2.56
0.000380,0.39,0.11,1.04,9.02,10.14,3.83
0.000390,0.36,0.10,1.03,6.93,10.82,4.06
0.000410,0.36,0.08,1.04,6.73,11.24,3.97
0.000420,0.35,0.09,1.04,5.73,10.49,2.61
0.000430,0.36,0.09,1.04,4.40,11.73,1.07
0.000440,0.37,0.10,1.04,3.59,11.36,0.69
0.000460,0.36,0.10,1.04,3.19,9.60,0.70
0.000470,0.37,0.11,1.03,3.11,7.88,0.78
0.000480,0.38,0.12,1.03,3.05,7.40,0.40
0.000500,0.39,0.12,1.04,2.75,8.27,0.87
0.000510,0.38,0.12,1.06,1.74,7.50,1.45
0.000520,0.37,0.11,1.05,0.76,6.31,1.83
0.000540,0.36,0.12,1.05,-0.37,2.53,1.42
