Time,acce_x,acce_y,acce_z,gyro_x,gyro_y, gyro_z
0.000,0.033,-0.167,0.895,-1.420,-2.656,-2.290
0.000,0.023,-0.163,0.893,-1.542,-2.794,-2.580
0.010,0.031,-0.169,0.880,-1.466,-3.206,-2.534
0.010,0.031,-0.166,0.894,-1.176,-3.344,-2.733
0.010,0.026,-0.166,0.877,-1.481,-3.649,-3.221
0.020,0.030,-0.164,0.884,-1.664,-3.878,-2.992
0.020,0.024,-0.165,0.887,-1.191,-4.031,-3.282
0.020,0.026,-0.162,0.897,-1.023,-4.015,-2.977
0.030,0.016,-0.169,0.904,-0.901,-4.260,-2.977
0.030,0.029,-0.170,0.892,-0.718,-4.046,-3.023
0.030,0.031,-0.168,0.887,-0.550,-4.031,-3.099
0.040,0.023,-0.171,0.884,-0.458,-4.031,-3.099
0.040,0.020,-0.172,0.889,-0.214,-3.282,-3.099
0.040,0.016,-0.161,0.880,0.290,-2.473,-2.656
0.050,0.012,-0.171,0.888,0.076,-2.260,-2.427
0.050,0.017,-0.168,0.892,0.260,-2.229,-2.076
0.060,0.016,-0.168,0.888,0.458,-2.000,-2.198
0.060,0.006,-0.174,0.884,0.656,-2.656,-2.107
0.060,0.009,-0.166,0.870,-0.015,-3.756,-1.802
0.070,0.020,-0.167,0.873,0.015,-3.618,-1.832
0.070,0.018,-0.165,0.887,0.046,-3.023,-1.496
0.080,0.018,-0.160,0.882,-0.214,-2.458,-1.053
0.080,0.023,-0.165,0.875,-0.336,-2.534,-0.901
0.080,0.030,-0.160,0.871,-0.733,-2.122,-0.656
0.090,0.027,-0.166,0.880,-0.809,-1.740,-0.458
0.090,0.031,-0.163,0.876,-1.008,-1.344,-0.260
0.100,0.027,-0.165,0.875,-1.191,-0.916,0.092
0.100,0.035,-0.162,0.887,-1.023,-0.122,0.290
0.100,0.023,-0.163,0.891,-1.115,0.305,0.473
0.110,0.021,-0.163,0.877,-1.221,-0.244,0.305
0.110,0.028,-0.167,0.867,-1.649,-0.977,0.229
0.120,0.034,-0.162,0.877,-2.321,-1.542,0.290
0.120,0.039,-0.168,0.886,-1.954,-1.099,0.580
0.120,0.040,-0.160,0.893,-1.527,-0.214,0.565
0.130,0.037,-0.161,0.891,-1.389,-0.061,0.489
0.130,0.038,-0.161,0.880,-1.298,-0.214,0.504
0.140,0.031,-0.157,0.887,-1.359,-0.427,0.366
0.140,0.041,-0.156,0.883,-1.191,-0.397,0.183
0.140,0.042,-0.157,0.891,-1.237,-0.290,0.031
0.150,0.034,-0.158,0.881,-1.267,0.336,0.076
0.150,0.041,-0.155,0.890,-1.359,0.412,0.000
0.160,0.032,-0.164,0.884,-0.962,0.305,-0.183
0.160,0.036,-0.154,0.888,-0.916,0.855,-0.031
