Time,acce_x,acce_y,acce_z,gyro_x,gyro_y, gyro_z
0.000,0.268,-0.211,0.840,-14.443,-2.534,-5.053
0.000,0.255,-0.202,0.834,-14.290,-2.290,-4.992
0.010,0.250,-0.201,0.868,-14.336,-1.450,-4.824
0.010,0.247,-0.205,0.874,-13.802,-0.351,-4.351
0.010,0.226,-0.204,0.882,-12.824,0.763,-3.542
0.020,0.217,-0.197,0.893,-12.366,0.992,-2.595
0.020,0.215,-0.200,0.909,-11.130,1.740,-1.511
0.020,0.212,-0.204,0.902,-9.878,2.947,-0.534
0.030,0.219,-0.206,0.908,-8.687,4.366,0.611
0.030,0.217,-0.202,0.907,-7.634,5.115,1.466
0.030,0.220,-0.199,0.913,-6.473,5.924,2.290
0.040,0.224,-0.201,0.907,-5.710,6.672,2.870
0.040,0.231,-0.200,0.889,-4.947,7.527,3.191
0.040,0.238,-0.192,0.887,-4.641,8.489,3.603
0.050,0.240,-0.197,0.879,-4.794,8.931,3.893
0.050,0.237,-0.184,0.876,-4.885,8.458,4.031
0.060,0.243,-0.180,0.878,-5.374,7.420,4.198
0.060,0.246,-0.184,0.867,-5.618,6.397,4.168
0.060,0.251,-0.180,0.873,-6.366,5.389,4.061
0.070,0.258,-0.192,0.872,-6.580,4.824,3.786
0.070,0.255,-0.180,0.873,-6.748,3.924,3.557
0.080,0.253,-0.198,0.884,-6.779,2.733,3.282
0.080,0.256,-0.201,0.894,-6.840,1.145,2.962
0.080,0.259,-0.198,0.901,-6.260,0.641,2.779
0.090,0.280,-0.203,0.903,-5.496,-0.351,2.519
0.090,0.277,-0.211,0.893,-5.221,-0.977,1.817
0.090,0.267,-0.209,0.900,-4.931,-1.420,1.725
0.100,0.271,-0.211,0.901,-4.931,-1.374,1.389
0.100,0.273,-0.219,0.906,-4.229,-1.802,0.443
0.110,0.254,-0.226,0.908,-3.847,-2.748,-0.153
0.110,0.237,-0.225,0.909,-3.664,-3.588,-0.275
0.110,0.236,-0.231,0.914,-3.053,-3.527,-0.565
0.120,0.217,-0.246,0.910,-2.290,-4.214,-0.244
0.120,0.208,-0.247,0.924,-1.237,-5.282,0.260
0.130,0.199,-0.243,0.916,-0.427,-5.878,0.672
0.130,0.208,-0.252,0.916,0.107,-5.664,1.267
0.130,0.209,-0.250,0.925,0.519,-5.435,1.649
0.140,0.210,-0.249,0.944,1.313,-5.069,2.351
0.140,0.211,-0.249,0.936,2.046,-5.252,2.885
0.150,0.219,-0.244,0.935,1.985,-4.870,2.992
0.150,0.239,-0.238,0.941,2.168,-3.695,3.160
0.150,0.242,-0.232,0.939,2.947,-1.588,3.435
0.160,0.243,-0.226,0.934,2.962,0.305,3.695
0.160,0.242,-0.219,0.921,3.115,1.389,3.985
0.170,0.241,-0.225,0.929,3.374,1.588,4.321
0.170,0.246,-0.218,0.920,3.420,2.137,4.229
0.170,0.246,-0.210,0.913,3.466,3.053,4.244
0.180,0.253,-0.210,0.901,3.328,3.969,4.015
0.180,0.244,-0.207,0.912,3.618,4.198,3.786
0.190,0.237,-0.202,0.902,3.435,4.000,3.756
0.190,0.236,-0.201,0.898,3.511,4.015,3.756
0.190,0.240,-0.202,0.895,3.557,4.000,3.969
0.200,0.248,-0.204,0.899,3.588,3.924,3.710
0.200,0.249,-0.206,0.914,3.313,3.817,3.389
0.200,0.260,-0.203,0.908,3.359,3.954,3.115
0.210,0.252,-0.202,0.912,3.344,3.389,2.382
0.210,0.251,-0.205,0.926,3.160,2.901,1.817
0.220,0.250,-0.202,0.913,3.298,2.168,1.267
0.220,0.249,-0.203,0.925,3.389,1.588,0.519
0.220,0.236,-0.199,0.922,3.344,0.901,-0.092
0.230,0.233,-0.201,0.923,3.603,0.260,-0.412
0.230,0.224,-0.202,0.915,3.969,-0.687,-0.718
0.240,0.217,-0.198,0.898,3.756,-2.107,-0.824
0.240,0.214,-0.197,0.915,3.649,-3.160,-0.840
0.240,0.214,-0.189,0.918,4.137,-3.573,-0.595
0.250,0.220,-0.198,0.922,4.794,-3.939,-0.534
0.250,0.209,-0.187,0.912,5.481,-4.336,-0.611
0.260,0.213,-0.188,0.911,5.725,-4.153,-0.092
0.260,0.218,-0.178,0.903,5.847,-3.374,0.000
0.260,0.223,-0.181,0.901,6.061,-2.534,0.137
0.270,0.225,-0.176,0.898,6.550,-1.405,-0.015
0.270,0.220,-0.181,0.884,6.763,-0.580,-0.015
0.270,0.218,-0.179,0.881,6.336,-0.214,0.046
0.280,0.221,-0.170,0.882,6.198,0.885,0.046
0.280,0.219,-0.168,0.889,6.321,1.924,0.183
0.290,0.208,-0.169,0.890,6.000,2.901,0.580
