Time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.000010,0.21,-0.07,0.94,-59.04,-1.76,-43.11
0.000020,0.21,-0.06,0.91,-45.18,-10.17,-46.92
0.000030,0.29,-0.08,0.90,-34.66,-8.38,-41.34
0.000050,0.28,-0.04,0.88,-31.07,-3.98,-46.60
0.000060,0.25,-0.02,0.92,-15.21,-1.74,-47.56
0.000070,0.25,-0.01,0.93,-11.19,-4.63,-49.71
0.000090,0.24,-0.01,0.91,-1.88,-3.22,-51.07
0.000100,0.31,0.01,0.96,4.98,-13.30,-43.76
0.000110,0.31,0.08,1.03,2.69,-13.19,-44.41
0.000130,0.36,0.08,1.05,7.10,-14.73,-40.55
0.000140,0.39,0.11,1.10,4.61,-12.92,-32.90
0.000150,0.36,0.09,1.10,7.89,-8.49,-30.38
0.000170,0.36,0.09,1.09,12.95,-6.87,-26.21
0.000180,0.35,0.12,1.09,11.95,-15.28,-22.61
0.000190,0.34,0.09,1.04,15.28,-16.79,-22.60
0.000210,0.37,0.09,1.00,16.09,-17.77,-19.76
0.000220,0.35,0.09,0.98,19.53,-16.82,-17.18
0.000230,0.37,0.08,0.98,22.69,-16.55,-15.25
0.000250,0.38,0.08,1.01,24.23,-12.60,-12.70
0.000260,0.38,0.08,1.04,23.08,-6.23,-9.92
0.000270,0.38,0.08,1.07,21.53,0.99,-7.71
0.000290,0.36,0.08,1.09,19.76,5.24,-5.66
0.000300,0.35,0.08,1.12,16.99,6.26,-4.31
0.000310,0.35,0.09,1.11,13.10,5.19,-2.93
0.000330,0.32,0.07,1.10,10.27,4.31,-2.63
0.000340,0.34,0.06,1.08,8.02,3.92,-2.66
0.000350,0.34,0.06,1.07,5.62,4.73,-1.94
0.000370,0.35,0.06,1.06,4.00,6.50,-1.24
0.000380,0.35,0.07,1.06,2.56,8.67,-0.18
0.000390,0.35,0.07,1.06,1.08,10.50,0.95
0.000410,0.33,0.07,1.06,-0.20,11.05,2.05
0.000420,0.34,0.07,1.04,-0.67,12.31,3.34
0.000430,0.34,0.07,1.02,-0.52,12.85,4.69
0.000450,0.32,0.06,1.02,-0.29,13.57,5.19
0.000460,0.31,0.06,1.03,1.42,12.17,4.99
0.000470,0.29,0.07,1.05,2.95,8.84,4.76
0.000490,0.27,0.07,1.09,1.91,4.02,4.23
0.000500,0.27,0.07,1.08,0.37,-1.28,3.76
0.000510,0.27,0.07,1.06,-0.17,-5.66,3.19
0.000520,0.27,0.07,1.06,-0.63,-7.47,2.14
0.000540,0.29,0.07,1.06,-0.66,-8.38,1.68
0.000550,0.29,0.06,1.05,0.21,-8.18,1.54
0.000560,0.28,0.05,1.05,0.98,-10.34,1.22
0.000580,0.28,0.06,1.06,1.56,-12.21,0.50
0.000590,0.28,0.06,1.05,2.15,-13.57,-0.37
0.000600,0.28,0.05,1.05,3.34,-16.29,-0.73
0.000620,0.29,0.07,1.05,5.18,-17.25,-0.87
0.000630,0.30,0.07,1.03,6.00,-17.86,-0.82
0.000640,0.31,0.06,1.03,7.24,-14.98,-0.12
0.000660,0.32,0.07,1.02,8.03,-12.92,0.41
0.000670,0.32,0.06,1.02,8.89,-11.19,0.66
0.000680,0.30,0.06,1.02,10.20,-9.89,0.40
0.000700,0.28,0.06,1.02,11.37,-9.42,-2.29
0.000710,0.30,0.07,1.02,12.11,-8.90,-4.21
0.000720,0.33,0.09,1.03,12.93,-5.73,-4.02
0.000740,0.34,0.10,1.03,13.85,-3.11,-3.73
0.000750,0.35,0.11,1.07,14.66,-2.69,-2.23
0.000760,0.36,0.12,1.10,12.58,-3.33,0.18
0.000780,0.36,0.13,1.10,7.95,-0.67,2.95
0.000790,0.35,0.13,1.09,3.45,2.78,5.01
0.000800,0.34,0.13,1.08,0.12,4.35,6.89
0.000820,0.32,0.12,1.05,-2.27,4.89,7.45
0.000830,0.31,0.12,1.03,-3.68,5.11,8.00
0.000840,0.31,0.12,1.02,-4.76,5.80,8.87
0.000860,0.30,0.12,1.02,-4.96,6.64,9.04
0.000870,0.29,0.10,1.02,-5.59,8.96,8.55
0.000880,0.28,0.10,1.02,-5.98,10.35,8.38
0.000900,0.26,0.09,1.02,-6.38,10.31,7.24
0.000910,0.26,0.08,1.04,-5.83,9.34,6.05
0.000920,0.26,0.08,1.05,-6.93,9.02,5.65
0.000940,0.24,0.08,1.04,-8.23,7.74,3.80
0.000950,0.22,0.06,1.03,-8.82,6.34,0.00
0.000960,0.26,0.07,1.02,-6.49,-0.70,-1.02
0.000970,0.26,0.09,1.03,-4.93,0.32,-0.60
0.000990,0.29,0.09,1.04,-5.80,0.76,-0.34
0.001000,0.29,0.10,1.04,-7.83,4.20,1.47
0.001010,0.28,0.08,1.03,-8.75,6.02,2.21
0.001030,0.27,0.08,1.02,-7.73,4.24,1.95
0.001040,0.27,0.08,1.02,-7.21,2.17,2.03
0.001050,0.27,0.07,1.01,-6.66,-1.13,1.92
0.001070,0.28,0.07,1.02,-7.16,-0.72,1.89
0.001080,0.28,0.08,1.01,-6.26,0.93,1.56
0.001090,0.27,0.08,1.02,-5.86,0.31,-0.03
0.001110,0.27,0.08,1.05,-5.68,-0.95,-0.66
0.001120,0.27,0.08,1.07,-5.83,-2.99,-0.92
0.001130,0.27,0.07,1.07,-6.85,-5.54,-1.05
0.001150,0.27,0.06,1.07,-7.62,-6.90,-1.31
0.001160,0.28,0.05,1.04,-7.34,-7.01,-2.02
0.001170,0.28,0.06,1.04,-5.79,-6.11,-2.40
0.001190,0.29,0.07,1.05,-4.29,-6.41,-2.93
0.001200,0.29,0.07,1.04,-3.15,-6.41,-2.82
0.001210,0.28,0.06,1.06,-2.29,-7.51,-2.98
0.001230,0.29,0.07,1.05,-1.37,-8.69,-2.69
0.001240,0.30,0.07,1.05,-1.02,-8.17,-2.58
0.001250,0.31,0.07,1.05,-1.88,-5.85,-1.73
0.001270,0.31,0.08,1.06,-1.30,-3.71,-0.21
0.001280,0.31,0.08,1.07,-0.98,-3.97,2.23
0.001290,0.28,0.07,1.06,-2.63,-1.22,1.80
0.001310,0.30,0.07,1.06,-0.84,-6.70,2.32
0.001320,0.25,0.06,1.06,-3.28,-2.00,-0.47
0.001330,0.27,0.07,1.06,-0.78,-4.60,-2.72
0.001350,0.28,0.08,1.06,-1.86,-4.14,-2.49
0.001360,0.29,0.08,1.07,-2.14,-4.56,-1.57
0.001370,0.28,0.06,1.06,-4.38,-4.46,-0.99
0.001390,0.28,0.05,1.04,-3.25,-3.68,-0.64
0.001400,0.28,0.05,1.05,-2.31,-4.20,-0.52
0.001410,0.27,0.05,1.05,-2.34,-3.91,-1.11
0.001430,0.25,0.04,1.04,-2.37,-2.34,-2.06
0.001440,0.25,0.09,1.04,-4.14,-0.18,-3.01
0.001450,0.21,0.06,1.02,-3.44,-3.21,-9.95
0.001470,0.25,0.07,1.02,2.78,-2.12,-11.50
0.001480,0.29,0.08,1.02,4.73,5.05,-8.64
0.001490,0.24,0.09,1.05,1.92,1.92,-11.97
0.001510,0.20,0.09,1.08,-2.27,3.89,-13.45
0.001520,0.21,0.09,1.07,-1.73,2.15,-15.56
0.001530,0.23,0.11,1.09,-2.00,-1.57,-14.50
0.001550,0.19,0.10,1.10,-2.53,-1.42,-15.51
0.001560,0.24,0.10,1.09,-5.54,-0.31,-15.56
0.001570,0.21,0.11,1.08,-7.91,-0.70,-16.35
0.001590,0.19,0.11,1.06,-7.30,-1.59,-17.21
0.001600,0.19,0.10,1.06,-6.05,-6.49,-18.63
0.001620,0.20,0.10,1.05,-4.43,-5.66,-19.74
0.001630,0.19,0.09,1.03,-3.54,-0.23,-19.88
0.001640,0.20,0.10,1.03,-3.05,-0.50,-21.60
0.001660,0.30,0.16,1.06,-9.83,0.82,-13.66
0.001670,0.15,0.11,1.07,-3.68,6.24,-23.36
0.001680,0.27,0.12,1.10,0.05,5.15,-24.06
0.001700,0.24,0.12,1.17,-2.93,1.48,-20.76
0.001710,0.23,0.11,1.15,-6.73,3.88,-20.38
0.001720,0.24,0.10,1.13,-10.87,2.43,-20.93
0.001740,0.23,0.09,1.11,-11.37,0.34,-22.53
0.001750,0.24,0.09,1.08,-11.50,-2.15,-22.75
0.001760,0.26,0.09,1.07,-11.95,-2.24,-23.34
0.001780,0.27,0.10,1.05,-13.02,-0.75,-22.56
0.001790,0.28,0.10,1.04,-14.00,0.56,-22.12
0.001800,0.26,0.09,1.04,-14.05,0.58,-21.56
0.001820,0.25,0.08,1.02,-14.15,2.26,-22.69
0.001830,0.25,0.06,1.00,-14.09,5.36,-24.31
0.001840,0.23,0.04,1.00,-13.36,5.59,-27.34
0.001860,0.25,0.06,1.01,-12.63,4.20,-30.32
0.001870,0.27,0.07,1.00,-12.21,3.07,-32.05
0.001880,0.31,0.08,1.01,-10.95,2.02,-30.05
0.001900,0.32,0.08,1.03,-9.56,-0.41,-27.66
0.001910,0.29,0.08,1.08,-10.40,-1.15,-27.25
0.001920,0.29,0.07,1.08,-13.45,-0.44,-27.69
0.001940,0.28,0.07,1.07,-16.08,0.06,-29.51
0.001950,0.29,0.07,1.05,-16.12,-1.91,-30.41
0.001970,0.30,0.07,1.03,-15.21,-4.34,-29.95
0.001980,0.30,0.08,1.03,-14.38,-5.65,-29.11
0.001990,0.30,0.09,1.02,-14.38,-6.03,-27.82
0.002010,0.30,0.09,1.02,-13.86,-5.44,-26.44
0.002020,0.29,0.09,1.02,-13.15,-4.32,-24.17
0.002030,0.25,0.07,1.03,-12.60,-3.30,-22.90
0.002050,0.22,0.03,1.03,-13.24,-3.15,-23.83
0.002060,0.22,0.06,1.03,-11.79,-3.33,-25.31
0.002070,0.21,0.06,1.03,-11.37,-4.23,-26.38
0.002090,0.20,0.06,1.03,-10.66,-5.22,-28.44
0.002100,0.19,0.05,1.03,-10.32,-5.83,-30.87
0.002110,0.20,0.06,1.03,-8.84,-7.10,-31.45
0.002130,0.18,0.05,1.04,-8.87,-10.40,-33.47
0.002140,0.20,0.05,1.04,-7.79,-9.30,-34.60
0.002150,0.21,0.06,1.05,-7.69,-13.10,-34.63
0.002170,0.21,0.08,1.04,-6.55,-12.66,-35.54
0.002180,0.21,0.07,1.04,-6.75,-14.75,-36.95
0.002200,0.22,0.05,1.03,-6.14,-15.48,-37.13
0.002210,0.24,0.08,1.04,-5.25,-12.18,-37.89
0.002220,0.27,0.08,1.07,-5.97,-8.08,-36.53
0.002240,0.27,0.08,1.08,-8.50,-3.39,-35.04
0.002250,0.27,0.09,1.07,-9.82,0.12,-33.34
0.002260,0.27,0.10,1.07,-10.05,0.82,-34.14
0.002280,0.29,0.08,1.07,-10.12,-0.21,-34.93
0.002290,0.29,0.07,1.07,-11.13,-2.26,-34.03
0.002300,0.30,0.06,1.06,-11.71,-3.88,-32.75
0.002320,0.28,0.05,1.06,-12.52,-8.96,-32.37
0.002330,0.28,0.05,1.04,-11.51,-10.99,-33.39
0.002340,0.29,0.04,1.04,-10.64,-11.60,-36.34
0.002360,0.30,0.06,1.03,-9.91,-10.21,-36.66
0.002370,0.34,0.06,1.01,-9.76,-6.50,-36.72
0.002380,0.32,0.06,1.02,-8.69,-7.34,-36.14
0.002400,0.32,0.06,1.02,-8.50,-9.44,-35.83
0.002410,0.32,0.06,0.99,-7.22,-11.63,-35.68
0.002420,0.31,0.06,1.01,-6.35,-14.08,-35.88
0.002440,0.32,0.06,0.99,-5.48,-13.91,-36.53
0.002450,0.33,0.06,0.99,-4.40,-12.49,-36.17
0.002470,0.33,0.06,1.00,-3.92,-8.98,-36.32
0.002480,0.33,0.06,1.01,-3.40,-5.39,-36.69
0.002490,0.33,0.06,1.00,-2.93,-2.41,-36.41
0.002510,0.31,0.07,1.01,-2.40,-2.89,-37.42
0.002520,0.31,0.08,1.01,-1.18,-2.05,-38.15
0.002530,0.33,0.09,1.00,-0.31,-4.14,-37.45
0.002550,0.31,0.09,0.99,-0.34,1.77,-37.59
0.002560,0.32,0.09,0.99,1.22,2.41,-37.44
0.002570,0.30,0.09,1.02,3.57,3.54,-36.64
0.002590,0.31,0.09,1.09,5.50,4.93,-36.72
0.002600,0.30,0.10,1.14,4.34,4.03,-34.64
0.002610,0.26,0.10,1.15,0.23,-1.86,-35.48
0.002630,0.24,0.10,1.14,-4.41,-8.73,-37.36
0.002640,0.23,0.10,1.09,-7.42,-16.93,-40.35
0.002650,0.25,0.10,1.04,-7.22,-21.37,-42.44
0.002670,0.29,0.11,1.01,-5.44,-21.18,-43.13
0.002680,0.30,0.12,1.04,-4.47,-17.63,-43.10
0.002690,0.31,0.13,1.06,-6.14,-13.89,-41.56
0.002710,0.30,0.14,1.05,-10.00,-14.90,-40.43
0.002720,0.29,0.13,1.04,-11.37,-16.20,-40.69
0.002730,0.30,0.13,1.02,-11.91,-15.53,-40.85
0.002750,0.30,0.14,1.00,-12.85,-13.91,-41.13
0.002760,0.30,0.14,0.99,-13.44,-10.73,-41.10
0.002780,0.30,0.13,0.97,-13.59,-11.66,-41.25
0.002790,0.30,0.14,0.97,-12.64,-13.97,-41.76
0.002800,0.30,0.15,0.97,-11.42,-18.21,-42.12
0.002820,0.31,0.15,0.98,-10.03,-21.86,-41.57
0.002830,0.31,0.14,0.99,-9.62,-21.66,-42.14
0.002840,0.30,0.13,0.99,-9.71,-20.82,-44.93
0.002860,0.35,0.13,1.01,-8.99,-18.61,-47.34
0.002870,0.38,0.14,1.03,-8.14,-10.69,-47.92
0.002880,0.42,0.14,1.06,-8.11,-4.87,-45.68
0.002900,0.40,0.15,1.08,-9.22,-4.43,-44.27
0.002910,0.42,0.15,1.05,-10.56,-5.74,-43.11
0.002920,0.40,0.16,1.05,-9.71,-8.82,-41.83
0.002940,0.41,0.15,1.06,-7.89,-10.93,-40.96
0.002950,0.42,0.16,1.07,-7.40,-10.69,-39.50
0.002960,0.42,0.16,1.07,-8.95,-10.34,-37.82
0.002980,0.43,0.16,1.04,-10.93,-12.09,-31.92
0.002990,0.42,0.16,1.02,-11.25,-11.25,-32.85
0.003010,0.42,0.16,1.00,-10.20,-8.09,-30.96
0.003020,0.43,0.17,1.00,-9.59,-7.34,-23.69
0.003030,0.43,0.16,1.01,-9.73,0.17,-25.74
0.003050,0.41,0.16,1.02,-10.95,0.85,-22.98
0.003060,0.40,0.14,1.02,-12.11,-1.53,-20.27
0.003070,0.36,0.16,1.02,-12.44,-4.58,-16.70
