Time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.000010,0.06,0.11,1.09,1.08,-0.01,1.28
0.000020,0.06,0.10,1.06,0.52,-2.05,1.25
0.000030,0.06,0.10,1.06,0.12,-0.79,1.29
0.000050,0.05,0.09,1.05,1.47,-2.01,0.73
0.000060,0.05,0.09,1.04,3.28,-1.55,-1.09
0.000070,0.05,0.09,1.06,4.79,-1.37,-2.28
0.000080,0.07,0.11,1.06,5.97,-1.37,-2.70
0.000100,0.08,0.13,1.06,5.86,-2.89,-1.88
0.000110,0.10,0.13,1.11,2.51,0.98,0.40
0.000120,0.07,0.12,1.09,0.95,1.66,1.13
0.000140,0.07,0.15,1.11,-2.39,-2.18,1.69
0.000150,0.07,0.11,1.11,-4.32,0.01,1.63
0.000160,0.07,0.10,1.07,-3.84,-2.31,1.47
0.000180,0.07,0.10,1.04,-1.98,-1.31,1.66
0.000190,0.05,0.10,1.06,-0.78,-0.05,1.66
0.000200,0.05,0.10,1.05,0.60,-0.56,0.79
0.000220,0.04,0.11,1.06,0.74,-1.44,0.90
0.000230,0.04,0.11,1.06,0.39,2.56,0.06
0.000240,0.04,0.10,1.06,1.21,0.40,-1.82
0.000260,0.05,0.12,1.08,1.28,-2.85,-2.15
0.000270,0.06,0.12,1.08,-0.02,-3.89,-1.43
0.000280,0.06,0.12,1.06,-0.15,-4.39,-0.68
0.000300,0.06,0.12,1.05,0.28,-5.31,-0.56
0.000310,0.07,0.11,1.05,1.46,0.27,-0.97
0.000320,0.06,0.11,1.06,1.67,0.04,-1.76
0.000330,0.08,0.11,1.06,2.79,2.27,-2.27
0.000350,0.07,0.11,1.08,2.73,-0.92,-2.60
0.000360,0.09,0.12,1.07,1.81,-0.08,-1.69
0.000370,0.08,0.13,1.08,-0.64,1.31,-0.25
0.000390,0.07,0.11,1.07,-0.08,4.95,0.98
0.000400,0.04,0.10,1.07,1.82,3.74,0.85
0.000410,0.04,0.10,1.08,3.59,3.69,-0.82
