Time,acce_x,acce_y,acce_z,gyro_x,gyro_y, gyro_z
0.000,0.238,-0.258,0.839,0.443,-0.015,0.595
0.000,0.248,-0.269,0.832,0.122,0.061,0.611
0.010,0.245,-0.258,0.833,0.046,0.092,0.244
0.010,0.243,-0.259,0.830,-0.321,0.641,0.351
0.010,0.247,-0.260,0.838,-0.473,1.405,0.382
0.020,0.238,-0.261,0.829,-0.947,1.832,0.260
0.020,0.227,-0.257,0.843,-0.962,2.183,0.382
0.020,0.230,-0.265,0.830,-1.298,2.168,0.534
0.030,0.230,-0.263,0.845,-1.389,2.595,0.763
0.030,0.234,-0.261,0.834,-1.344,2.840,0.733
0.030,0.238,-0.267,0.844,-1.206,2.855,0.641
0.040,0.232,-0.265,0.836,-1.145,2.489,0.656
0.040,0.221,-0.269,0.838,-1.344,1.695,0.885
0.040,0.226,-0.261,0.831,-1.573,0.855,0.931
0.050,0.221,-0.260,0.839,-1.710,-0.214,0.779
0.050,0.222,-0.264,0.838,-1.649,-0.611,0.794
0.050,0.225,-0.263,0.833,-1.679,-0.885,0.870
0.060,0.225,-0.265,0.838,-2.031,-0.901,0.977
0.060,0.232,-0.263,0.848,-1.771,-0.977,1.252
0.070,0.236,-0.269,0.849,-1.725,-0.687,0.962
0.070,0.233,-0.272,0.840,-1.313,-1.237,1.206
0.070,0.235,-0.272,0.866,-0.962,-2.046,0.718
0.080,0.242,-0.276,0.866,-0.565,-1.954,0.595
0.080,0.241,-0.274,0.866,-0.244,-1.802,0.733
0.090,0.239,-0.269,0.861,0.305,-1.252,0.580
0.090,0.245,-0.268,0.851,0.275,-0.672,0.550
0.090,0.251,-0.272,0.855,0.351,-0.702,0.641
0.100,0.242,-0.268,0.856,0.305,-0.901,0.580
0.100,0.247,-0.271,0.854,0.260,-0.870,0.672
0.110,0.246,-0.272,0.849,0.046,-0.458,0.565
0.110,0.245,-0.270,0.858,0.122,0.321,0.748
0.110,0.234,-0.272,0.850,-0.153,0.931,0.931
0.120,0.250,-0.270,0.840,-0.382,1.618,1.267
0.120,0.243,-0.267,0.831,-0.351,1.954,1.267
0.120,0.237,-0.271,0.831,-0.519,2.107,1.634
0.130,0.237,-0.259,0.839,-0.687,1.405,1.695
0.130,0.243,-0.268,0.839,-1.160,1.053,1.878
0.140,0.251,-0.270,0.851,-1.252,1.237,1.817
0.140,0.249,-0.266,0.844,-1.435,1.298,1.878
0.140,0.243,-0.264,0.849,-1.679,0.702,2.031
0.150,0.242,-0.270,0.843,-1.878,0.122,2.076
0.150,0.244,-0.268,0.840,-1.893,-0.214,2.137
0.160,0.252,-0.267,0.851,-1.756,-0.076,2.122
0.160,0.258,-0.271,0.860,-1.511,0.260,1.924
0.160,0.252,-0.275,0.860,-1.237,0.290,1.969
0.170,0.247,-0.271,0.859,-1.115,0.382,2.092
0.170,0.255,-0.271,0.863,-0.840,0.656,2.168
0.180,0.254,-0.269,0.852,-0.580,1.023,2.183
0.180,0.262,-0.274,0.860,-0.626,0.931,1.954
0.180,0.270,-0.272,0.861,-0.611,1.160,1.634
0.190,0.267,-0.273,0.872,-0.473,1.725,1.405
0.190,0.267,-0.272,0.861,-0.137,2.107,1.145
0.200,0.259,-0.273,0.853,-0.305,2.748,1.221
0.200,0.254,-0.273,0.852,-0.412,3.069,1.069
0.200,0.259,-0.268,0.834,-0.244,2.901,1.115
0.210,0.251,-0.271,0.839,-0.458,1.832,0.748
0.210,0.243,-0.276,0.839,-0.489,0.672,0.672
0.210,0.239,-0.274,0.844,-0.641,-0.504,0.580
0.220,0.234,-0.273,0.839,-1.038,-2.153,0.763
0.220,0.245,-0.273,0.864,-0.947,-3.328,0.504
0.230,0.252,-0.276,0.863,-0.672,-3.863,0.153
0.230,0.248,-0.271,0.856,0.244,-3.573,0.122
0.230,0.251,-0.278,0.855,0.519,-3.511,0.397
0.240,0.250,-0.272,0.850,1.038,-3.496,0.427
0.240,0.247,-0.273,0.842,1.160,-3.313,0.443
0.250,0.251,-0.272,0.854,1.588,-2.504,0.351
0.250,0.248,-0.275,0.844,1.786,-1.939,0.183
0.250,0.238,-0.274,0.844,1.603,-1.969,0.427
0.260,0.242,-0.279,0.838,1.237,-2.489,0.611
0.260,0.243,-0.275,0.841,0.702,-3.038,0.550
0.270,0.248,-0.278,0.845,0.550,-3.221,0.595
0.270,0.250,-0.278,0.842,0.412,-2.794,0.489
0.270,0.249,-0.274,0.843,0.443,-2.321,0.672
0.280,0.241,-0.273,0.830,0.351,-2.672,0.565
0.280,0.237,-0.266,0.831,0.321,-3.557,0.794
0.290,0.235,-0.272,0.838,0.519,-3.893,1.191
0.290,0.237,-0.272,0.834,0.534,-3.756,1.634
0.290,0.249,-0.266,0.826,0.382,-3.359,2.137
0.300,0.248,-0.268,0.842,0.153,-3.313,2.458
0.300,0.251,-0.267,0.840,-0.153,-2.656,2.626
0.310,0.262,-0.267,0.825,-0.672,-1.954,2.565
0.310,0.275,-0.264,0.839,-0.992,-0.870,2.473
0.310,0.275,-0.267,0.841,-1.191,0.290,2.321
0.320,0.278,-0.267,0.855,-1.206,1.557,2.183
0.320,0.277,-0.270,0.851,-1.069,2.992,2.046
0.320,0.268,-0.265,0.851,-1.145,3.603,2.183
0.330,0.273,-0.261,0.856,-1.130,3.237,2.031
0.330,0.270,-0.272,0.852,-1.008,2.809,1.725
0.340,0.267,-0.270,0.867,-0.473,3.405,1.374
0.340,0.271,-0.272,0.865,0.244,3.099,0.901
0.340,0.269,-0.274,0.873,0.763,2.382,0.595
0.350,0.264,-0.279,0.871,1.298,1.389,0.275
0.350,0.265,-0.274,0.875,1.969,0.931,-0.122
0.360,0.270,-0.276,0.872,2.595,0.656,-0.397
0.360,0.260,-0.279,0.874,3.160,-0.336,-0.702
0.360,0.254,-0.270,0.861,3.740,-1.359,-0.626
0.370,0.252,-0.271,0.846,3.939,-2.107,-1.023
0.370,0.237,-0.263,0.833,3.725,-3.206,-1.115
0.380,0.239,-0.269,0.824,2.962,-4.443,-1.115
0.380,0.243,-0.266,0.816,2.305,-4.626,-0.901
0.380,0.237,-0.264,0.829,1.710,-4.992,-0.779
0.390,0.235,-0.259,0.817,0.916,-5.649,-0.565
0.390,0.229,-0.262,0.816,0.061,-5.740,-0.031
0.400,0.239,-0.265,0.817,-0.443,-5.328,0.382
0.400,0.234,-0.262,0.819,-0.611,-4.947,0.855
0.400,0.241,-0.269,0.830,-0.595,-4.412,1.359
0.410,0.247,-0.267,0.835,-0.718,-3.817,1.847
0.410,0.252,-0.271,0.835,-0.427,-2.855,1.664
0.420,0.255,-0.262,0.833,-0.260,-1.786,1.939
0.420,0.247,-0.263,0.838,-0.229,-1.618,2.229
0.420,0.255,-0.260,0.850,-0.351,-1.527,2.214
0.430,0.260,-0.260,0.845,-0.351,-1.649,2.275
0.430,0.261,-0.262,0.847,-0.397,-1.145,2.275
0.440,0.271,-0.265,0.840,-0.366,-1.008,2.290
0.440,0.269,-0.266,0.845,-0.611,-0.840,2.076
0.440,0.279,-0.258,0.846,-0.153,-0.351,1.863
0.450,0.270,-0.265,0.863,0.229,-0.595,1.557
0.450,0.273,-0.264,0.852,0.351,-0.244,1.298
0.460,0.279,-0.261,0.852,0.656,0.107,1.420
0.460,0.281,-0.254,0.851,1.053,0.641,1.130
0.460,0.272,-0.257,0.852,1.206,1.282,0.931
0.470,0.270,-0.262,0.848,1.496,1.496,0.809
0.470,0.263,-0.253,0.842,1.664,2.000,0.885
0.470,0.265,-0.250,0.830,1.344,2.305,0.947
0.480,0.252,-0.257,0.826,0.840,2.351,1.267
0.480,0.251,-0.251,0.827,0.718,2.809,1.298
0.490,0.251,-0.252,0.827,0.305,3.557,1.557
0.490,0.246,-0.247,0.818,-0.229,3.481,1.771
0.490,0.232,-0.248,0.811,-0.794,3.298,1.863
0.500,0.216,-0.249,0.826,-1.237,3.084,2.198
0.500,0.209,-0.249,0.826,-1.618,2.275,2.672
0.510,0.196,-0.246,0.819,-1.969,1.450,3.344
0.510,0.183,-0.250,0.833,-2.489,0.046,4.580
0.510,0.180,-0.256,0.836,-2.519,-1.786,5.725
0.520,0.172,-0.252,0.852,-2.840,-2.977,6.733
0.520,0.168,-0.252,0.848,-3.008,-4.031,8.122
0.530,0.147,-0.259,0.840,-3.084,-5.160,9.573
0.530,0.144,-0.260,0.839,-3.389,-6.000,11.466
0.530,0.136,-0.262,0.852,-3.313,-6.305,13.389
0.540,0.141,-0.272,0.857,-2.962,-5.695,15.511
0.540,0.124,-0.276,0.876,-2.580,-4.947,18.092
0.550,0.102,-0.282,0.869,-1.908,-4.458,21.206
0.550,0.094,-0.282,0.885,-1.679,-4.336,24.290
0.550,0.109,-0.287,0.880,-1.069,-2.458,27.008
0.560,0.126,-0.286,0.877,-1.176,0.107,29.267
0.560,0.134,-0.286,0.877,-0.534,3.160,31.069
0.570,0.113,-0.293,0.875,-0.198,3.802,32.626
0.570,0.092,-0.304,0.887,-0.198,2.595,34.153
0.570,0.089,-0.307,0.902,-0.153,0.351,35.282
0.580,0.106,-0.306,0.903,0.366,-0.260,36.519
0.580,0.103,-0.307,0.913,0.718,-0.198,38.122
0.590,0.094,-0.304,0.913,1.282,-0.489,39.710
0.590,0.106,-0.310,0.935,2.275,-1.573,41.145
0.590,0.109,-0.312,0.935,3.695,-2.275,42.183
0.600,0.121,-0.312,0.938,4.626,-2.794,43.008
0.600,0.144,-0.312,0.945,5.786,-3.160,43.389
0.610,0.151,-0.311,0.942,7.084,-3.252,43.374
0.610,0.150,-0.310,0.934,8.122,-3.298,43.344
0.610,0.166,-0.301,0.933,8.916,-3.878,43.084
0.620,0.167,-0.299,0.941,9.405,-4.137,42.824
0.620,0.191,-0.299,0.945,9.695,-3.557,42.275
0.630,0.207,-0.296,0.939,10.351,-3.389,41.099
0.630,0.199,-0.303,0.953,11.008,-6.595,39.084
0.630,0.218,-0.294,0.953,11.847,-6.962,38.702
0.640,0.231,-0.293,0.930,12.214,-3.481,38.366
0.640,0.225,-0.290,0.929,11.664,0.290,38.031
0.650,0.194,-0.298,0.946,12.473,0.809,38.137
0.650,0.183,-0.300,0.976,13.634,0.198,38.931
0.650,0.187,-0.298,0.967,15.664,0.870,39.145
0.660,0.187,-0.310,0.959,17.176,1.863,38.931
0.660,0.157,-0.306,0.961,17.267,0.122,39.527
0.670,0.149,-0.309,0.967,18.183,-0.443,40.275
0.670,0.133,-0.318,0.988,20.305,-2.076,40.595
0.670,0.115,-0.320,0.992,21.832,-5.221,41.267
0.680,0.096,-0.314,0.986,22.992,-8.244,42.046
0.680,0.096,-0.315,0.986,24.504,-9.893,43.069
0.690,0.090,-0.319,0.992,25.893,-12.290,43.908
0.690,0.088,-0.321,0.992,27.298,-14.168,45.206
0.690,0.072,-0.315,0.967,28.733,-15.573,46.718
0.700,0.059,-0.309,0.984,29.450,-16.992,48.550
0.700,0.052,-0.319,0.970,30.137,-17.893,50.229
0.710,0.047,-0.314,0.970,31.237,-18.702,52.458
0.710,0.048,-0.309,0.970,31.908,-19.237,54.550
