Time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.000010,0.06,0.09,1.08,0.18,-1.47,0.38
0.000020,0.06,0.08,1.10,-2.05,-1.21,-0.07
0.000030,0.06,0.09,1.08,-1.94,-1.69,-0.02
0.000050,0.05,0.08,1.07,-1.65,-4.42,-0.37
0.000060,0.07,0.08,1.06,0.32,-2.29,-0.97
0.000070,0.06,0.08,1.07,1.55,-0.56,-1.76
0.000090,0.06,0.08,1.06,2.02,-2.01,-1.55
0.000100,0.06,0.08,1.06,1.20,-1.53,-1.31
0.000110,0.07,0.08,1.08,1.02,-1.11,-1.22
0.000120,0.06,0.08,1.08,0.89,-3.40,-0.84
0.000140,0.05,0.09,1.09,0.14,-6.31,-1.20
0.000150,0.06,0.09,1.09,-0.34,-2.08,-1.27
0.000160,0.07,0.09,1.09,-1.17,-3.42,-0.92
0.000180,0.07,0.10,1.07,-1.49,-3.62,0.08
0.000190,0.07,0.09,1.08,-2.16,-2.72,-0.18
0.000200,0.06,0.08,1.06,-1.50,-2.27,0.21
0.000220,0.07,0.09,1.07,-1.01,-0.76,0.40
0.000230,0.06,0.09,1.08,-2.11,-0.19,-0.10
0.000240,0.06,0.09,1.05,-1.77,-0.37,-0.28
0.000260,0.05,0.09,1.04,-0.63,-0.92,-0.44
0.000270,0.06,0.08,1.05,0.40,1.65,-1.11
0.000280,0.05,0.08,1.06,0.69,1.07,-1.63
0.000300,0.07,0.08,1.08,0.81,0.87,-1.33
0.000310,0.06,0.08,1.07,0.69,0.07,-0.83
0.000320,0.05,0.09,1.12,0.75,0.06,-1.15
0.000340,0.07,0.08,1.11,-0.11,-1.68,-1.38
0.000350,0.07,0.09,1.09,-1.07,-0.89,-0.11
0.000360,0.08,0.08,1.07,-0.82,-0.62,0.75
0.000380,0.05,0.08,1.08,0.13,-0.97,0.53
0.000390,0.05,0.09,1.09,0.85,-0.87,0.32
0.000400,0.04,0.09,1.11,-0.50,-4.27,-0.43
0.000420,0.04,0.10,1.10,-1.81,-4.97,-0.90
0.000430,0.07,0.10,1.06,-1.82,-4.70,-1.01
0.000440,0.09,0.10,1.05,-0.73,-0.24,0.13
0.000460,0.08,0.10,1.06,-0.04,-0.95,0.68
0.000470,0.07,0.10,1.06,0.85,1.50,0.92
0.000480,0.07,0.11,1.06,1.04,2.21,0.64
0.000490,0.07,0.10,1.05,0.59,0.18,0.56
0.000510,0.07,0.11,1.05,0.53,-0.38,1.19
0.000520,0.08,0.11,1.08,-0.45,-0.64,1.65
0.000530,0.07,0.11,1.09,-1.28,-2.80,1.62
0.000550,0.08,0.10,1.07,-1.17,-3.82,1.60
0.000560,0.08,0.09,1.07,-0.85,-1.13,1.78
0.000570,0.08,0.10,1.07,-1.63,-3.32,2.19
0.000590,0.09,0.10,1.06,-1.72,-0.60,2.85
0.000600,0.10,0.09,1.05,-1.41,2.63,3.57
0.000610,0.08,0.09,1.05,0.02,0.45,4.34
0.000630,0.07,0.09,1.05,1.20,-2.79,3.89
0.000640,0.09,0.08,1.06,2.18,-1.75,3.73
0.000650,0.09,0.08,1.03,3.46,-4.40,3.11
0.000670,0.12,0.08,1.04,5.82,-2.83,3.33
0.000680,0.13,0.10,1.05,6.64,-1.16,4.59
0.000690,0.14,0.11,1.09,5.15,-1.87,6.29
0.000700,0.14,0.12,1.12,2.98,3.82,7.71
0.000720,0.14,0.11,1.12,0.50,2.27,8.59
0.000730,0.15,0.11,1.11,-0.99,3.98,10.88
0.000740,0.15,0.10,1.09,-1.21,7.98,13.40
0.000760,0.13,0.10,1.09,-1.38,7.87,15.05
0.000770,0.11,0.09,1.09,-0.69,8.09,15.87
0.000780,0.10,0.09,1.09,0.30,6.98,15.85
0.000800,0.08,0.10,1.10,0.20,1.66,15.98
0.000810,0.11,0.10,1.10,1.00,0.97,15.95
0.000820,0.11,0.11,1.08,1.18,0.45,16.46
0.000840,0.12,0.11,1.08,0.48,0.95,17.31
0.000850,0.13,0.11,1.07,0.55,3.61,18.42
0.000860,0.13,0.11,1.06,0.53,3.50,20.08
0.000880,0.13,0.11,1.06,1.52,3.89,21.93
0.000890,0.12,0.09,1.05,2.76,4.80,23.20
0.000900,0.11,0.10,1.05,4.22,0.16,24.22
