Time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.000010,0.29,0.06,1.01,-55.65,-9.74,-9.94
0.000020,0.29,0.05,1.03,-47.57,-12.11,-8.47
0.000030,0.29,0.05,1.05,-38.70,-15.33,-8.29
0.000050,0.30,0.05,1.03,-30.73,-16.82,-7.47
0.000060,0.30,0.04,1.02,-21.82,-20.29,-6.72
0.000070,0.31,0.05,1.05,-14.98,-18.12,-7.39
0.000090,0.34,0.07,1.06,-7.95,-17.51,-6.08
0.000100,0.34,0.06,1.04,-3.71,-14.12,-4.53
0.000110,0.32,0.06,1.03,-1.80,-15.50,-6.55
0.000130,0.30,0.06,1.02,-4.78,-7.36,-10.99
0.000140,0.30,0.06,0.96,7.66,-14.15,-10.70
0.000150,0.37,0.07,1.03,13.15,-10.41,-11.40
0.000170,0.34,0.07,1.03,17.66,-3.44,-11.88
0.000180,0.34,0.08,1.04,19.54,-2.69,-12.08
0.000190,0.33,0.10,1.03,16.38,-6.20,-12.79
0.000210,0.35,0.11,1.05,14.03,-10.11,-12.21
0.000220,0.39,0.11,0.97,12.78,4.98,-10.78
0.000230,0.35,0.12,1.03,15.22,-4.09,-13.69
0.000250,0.40,0.12,1.04,16.00,-10.60,-9.16
0.000260,0.40,0.15,1.04,11.28,-7.86,-7.73
0.000270,0.40,0.14,1.04,6.41,-9.60,-8.40
0.000290,0.40,0.15,1.02,2.43,-11.63,-6.73
0.000300,0.40,0.15,1.03,-0.32,-11.30,-5.68
0.000310,0.39,0.15,1.03,-2.50,-10.40,-4.72
0.000330,0.39,0.14,1.03,-6.00,-12.58,-3.76
0.000340,0.38,0.14,1.03,-9.94,-16.67,-3.65
0.000350,0.39,0.14,1.02,-13.34,-18.18,-3.86
0.000370,0.40,0.13,1.00,-15.10,-19.13,-5.07
0.000380,0.41,0.13,1.00,-15.69,-18.47,-5.83
0.000390,0.42,0.12,1.02,-15.36,-15.01,-6.03
0.000410,0.42,0.13,1.03,-15.89,-13.89,-7.44
0.000420,0.42,0.12,1.05,-17.13,-13.65,-7.01
0.000430,0.42,0.12,1.05,-18.08,-13.48,-6.37
0.000450,0.43,0.11,1.05,-17.05,-12.66,-4.35
0.000460,0.41,0.11,1.04,-16.35,-12.56,-4.35
0.000470,0.43,0.10,1.02,-14.72,-12.35,-3.44
0.000490,0.44,0.10,1.01,-11.92,-8.93,-3.13
0.000500,0.40,0.09,1.03,-8.12,-16.53,-1.66
0.000520,0.40,0.09,0.99,-4.58,1.89,-1.31
0.000530,0.44,0.10,1.01,0.20,-1.89,0.03
0.000540,0.38,0.10,1.01,3.16,0.66,-0.11
0.000550,0.38,0.09,1.00,4.43,-0.06,-1.50
0.000570,0.39,0.09,1.00,6.32,2.23,-2.63
0.000580,0.40,0.09,1.00,9.76,2.47,-2.46
0.000590,0.40,0.09,1.01,13.36,3.91,-2.06
0.000610,0.39,0.10,1.02,15.22,3.47,-1.88
0.000620,0.39,0.10,1.02,15.76,3.57,-2.23
0.000630,0.39,0.11,1.02,15.47,3.37,-2.27
0.000650,0.41,0.11,1.02,17.83,7.15,0.34
0.000660,0.39,0.12,1.03,18.92,8.20,0.40
0.000670,0.39,0.12,1.04,18.76,8.00,0.58
0.000690,0.38,0.13,1.04,17.86,6.82,1.69
0.000700,0.37,0.12,1.04,15.25,5.45,0.02
0.000710,0.37,0.14,1.03,12.78,3.13,-0.38
0.000730,0.39,0.15,1.02,10.23,2.14,0.37
0.000740,0.39,0.15,1.00,7.80,3.79,-0.31
0.000750,0.39,0.15,1.01,5.34,5.31,-0.52
0.000770,0.38,0.15,1.00,2.64,4.73,-0.47
0.000780,0.38,0.15,0.99,0.78,5.47,-0.87
0.000790,0.38,0.15,1.00,-0.66,5.21,0.05
0.000800,0.36,0.15,0.99,-2.43,4.87,-0.06
0.000820,0.35,0.14,0.99,-4.06,3.02,-0.67
0.000830,0.36,0.14,0.98,-5.21,1.80,-0.82
0.000840,0.36,0.13,0.97,-5.19,2.15,-0.76
0.000860,0.35,0.14,0.97,-5.02,2.29,-0.66
0.000870,0.34,0.13,0.96,-4.61,3.56,-1.47
0.000880,0.33,0.12,0.96,-3.79,3.25,-2.34
0.000900,0.33,0.13,0.95,-2.60,1.88,-2.96
0.000910,0.33,0.14,0.95,-1.50,1.50,-2.95
0.000920,0.33,0.14,0.94,-0.69,-0.75,-2.52
0.000940,0.33,0.15,0.93,-0.72,-4.72,-2.05
0.000950,0.33,0.15,0.91,-0.18,-4.79,-0.17
0.000960,0.32,0.15,0.90,0.78,-9.05,1.01
0.000980,0.29,0.14,0.89,2.60,-11.13,0.96
0.000990,0.29,0.13,0.90,3.79,-11.02,-1.63
0.001000,0.32,0.13,0.90,5.19,-6.35,-2.32
0.001020,0.32,0.14,0.91,6.47,-5.92,-2.89
0.001030,0.34,0.14,0.92,6.21,-7.74,-3.31
0.001040,0.37,0.16,0.94,5.73,-7.50,-1.83
0.001060,0.40,0.17,0.95,5.85,-5.42,2.75
0.001070,0.41,0.18,0.99,3.10,1.69,6.15
0.001080,0.36,0.20,1.01,-2.49,3.22,7.50
0.001100,0.32,0.17,1.01,-8.50,-13.37,8.44
0.001110,0.43,0.04,0.92,-10.84,35.27,35.19
0.001120,0.23,0.15,0.94,-18.75,20.95,23.50
0.001140,0.37,0.14,0.96,-19.68,7.10,21.86
0.001150,0.36,0.13,0.93,-18.49,5.21,21.47
0.001160,0.31,0.13,0.94,-18.99,-9.92,16.66
0.001180,0.36,0.08,0.88,-23.91,-9.82,15.34
0.001190,0.35,0.08,0.91,-23.18,1.85,16.26
0.001200,0.36,0.08,0.94,-24.17,-21.54,12.78
0.001220,0.37,0.10,0.95,-22.14,-8.38,11.80
