Time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.000,0.182,-0.200,0.865,-0.504,-1.328,2.931
0.010,0.182,-0.208,0.850,-1.191,-3.924,3.237
0.020,0.195,-0.202,0.864,-2.443,-5.802,2.916
0.020,0.198,-0.205,0.856,-3.053,-6.244,2.626
0.030,0.201,-0.211,0.885,-2.198,-4.336,2.931
0.040,0.219,-0.218,0.901,0.153,-2.519,2.641
0.040,0.207,-0.204,0.865,1.145,1.023,2.473
0.050,0.192,-0.207,0.855,1.267,2.931,2.718
0.060,0.195,-0.211,0.855,0.305,2.244,3.191
0.070,0.195,-0.207,0.861,0.321,1.420,2.855
0.070,0.192,-0.207,0.865,0.443,0.901,2.947
0.080,0.203,-0.206,0.864,0.183,0.198,2.824
0.090,0.205,-0.201,0.857,-0.473,-1.954,2.290
0.100,0.201,-0.207,0.865,-0.656,-4.092,2.504
0.110,0.118,-0.229,0.855,-0.824,-12.153,2.290
0.110,0.249,-0.218,0.925,1.344,3.908,4.107
0.120,0.191,-0.220,0.883,4.611,-2.260,2.626
0.130,0.209,-0.189,0.812,0.229,-0.901,2.763
0.140,0.219,-0.200,0.872,-0.840,-0.351,2.748
0.140,0.214,-0.204,0.866,0.534,-1.450,2.779
0.150,0.217,-0.204,0.875,0.870,0.824,3.328
0.160,0.235,-0.214,0.897,2.885,3.069,3.435
0.170,0.225,-0.209,0.888,4.794,5.160,3.069
0.180,0.229,-0.209,0.880,4.534,7.099,3.099
0.180,0.235,-0.200,0.875,3.985,8.916,2.855
0.190,0.214,-0.199,0.868,3.267,8.076,2.427
0.200,0.219,-0.188,0.846,1.191,4.351,1.924
0.210,0.213,-0.198,0.846,0.168,1.557,1.588
0.210,0.207,-0.197,0.851,0.260,-1.756,1.176
0.220,0.223,-0.193,0.854,0.061,-2.916,0.519
0.230,0.216,-0.197,0.850,-0.351,-3.252,0.519
0.240,0.211,-0.190,0.835,-1.405,-3.038,0.672
0.250,0.215,-0.193,0.841,-2.183,-1.588,0.901
0.250,0.221,-0.194,0.856,-2.733,0.076,1.191
0.260,0.217,-0.203,0.865,-2.916,1.206,0.779
0.270,0.216,-0.200,0.872,-2.427,0.794,0.763
0.280,0.220,-0.206,0.877,-2.061,0.198,0.641
0.280,0.220,-0.208,0.883,-1.802,1.420,0.504
