Time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.000010,0.19,0.29,1.03,-2.11,-2.43,0.70
0.000020,0.19,0.29,1.03,-2.59,-1.40,0.66
0.000030,0.19,0.29,1.01,-2.64,-2.16,0.31
0.000050,0.20,0.29,1.02,-2.65,0.27,0.31
0.000060,0.20,0.29,1.01,-1.98,2.93,0.18
0.000070,0.19,0.29,1.02,-0.81,-0.68,-0.08
0.000090,0.21,0.30,1.04,-1.27,-0.52,0.26
0.000100,0.19,0.30,1.04,-2.08,0.94,0.89
0.000110,0.20,0.30,1.03,-3.13,-0.91,0.95
0.000120,0.19,0.29,1.03,-3.20,-1.92,0.83
0.000140,0.19,0.28,1.03,-2.15,-3.60,-0.03
0.000150,0.19,0.29,1.04,-1.29,-4.78,-0.59
0.000160,0.20,0.29,1.04,-1.63,-2.32,-0.94
0.000180,0.21,0.29,1.03,-2.19,-1.58,-0.85
0.000190,0.21,0.29,1.02,-2.40,-2.86,-0.58
0.000200,0.21,0.29,1.01,-2.69,-3.11,-0.05
0.000220,0.20,0.31,1.01,-2.41,-0.82,-0.31
0.000230,0.20,0.29,1.00,-1.90,-0.48,0.10
0.000240,0.20,0.29,1.01,-1.50,-0.31,0.02
0.000260,0.19,0.29,1.02,-1.47,-0.36,-0.81
0.000270,0.19,0.29,1.01,-1.74,-0.28,-0.69
0.000280,0.19,0.29,1.01,-1.39,1.24,-0.73
0.000300,0.18,0.29,1.01,-0.47,-1.02,-1.50
0.000310,0.19,0.30,1.01,0.80,-1.81,-1.58
0.000320,0.18,0.30,1.02,1.35,-1.46,-2.23
0.000340,0.20,0.30,1.02,0.66,-1.73,-2.26
0.000350,0.21,0.31,1.02,-0.18,0.60,-0.69
0.000360,0.20,0.30,1.02,-1.01,1.14,-0.36
0.000380,0.19,0.29,1.00,-0.54,1.93,-0.47
0.000390,0.18,0.29,1.00,0.53,0.69,-0.60
0.000400,0.18,0.28,0.99,1.80,-0.66,-1.18
0.000420,0.20,0.28,1.00,2.15,1.94,-1.44
0.000430,0.20,0.28,1.03,2.07,5.37,-1.56
0.000440,0.18,0.28,1.05,0.97,5.08,-2.11
0.000450,0.19,0.28,1.04,0.93,9.89,-1.16
0.000470,0.19,0.29,1.04,0.53,14.53,-1.49
0.000480,0.19,0.29,1.02,1.02,16.13,0.48
0.000490,0.21,0.27,1.01,0.77,37.41,3.64
0.000510,0.21,0.28,1.04,-1.94,73.42,9.57
0.000520,0.62,-0.01,1.25,-20.30,51.91,-0.39
0.000530,0.24,0.18,1.09,-13.61,42.40,9.34
0.000550,0.14,0.22,0.97,-10.47,51.16,6.91
0.000560,0.08,0.20,1.02,-9.60,33.96,1.27
0.000570,0.07,0.20,1.02,-2.28,27.93,5.70
0.000590,0.05,0.21,1.02,2.24,18.48,4.16
0.000600,0.04,0.22,1.01,6.92,15.22,2.75
0.000610,0.05,0.25,1.03,12.18,24.80,-3.47
0.000630,0.04,0.27,1.06,12.44,14.62,-9.27
0.000640,0.11,0.31,1.07,10.27,6.83,-11.68
0.000650,0.11,0.35,1.10,0.34,-22.67,-17.22
0.000670,0.18,0.36,1.17,2.31,-9.63,-9.73
0.000680,0.23,0.34,1.21,0.89,8.37,-0.95
0.000690,0.16,0.31,1.22,-3.98,5.66,2.19
0.000710,0.08,0.29,1.21,-6.66,2.27,3.73
0.000720,0.13,0.24,1.23,-10.22,-9.72,-0.08
0.000730,0.07,0.26,1.20,-8.19,-0.31,1.02
0.000750,0.05,0.24,1.20,-6.55,4.60,-0.31
0.000760,0.03,0.24,1.20,-7.00,1.46,-2.97
0.000770,0.07,0.25,1.19,-8.96,-5.22,-6.83
0.000790,0.11,0.27,1.18,-9.56,-2.76,-6.24
0.000800,0.14,0.26,1.18,-10.05,1.08,-3.49
0.000810,0.12,0.27,1.18,-12.68,-2.31,-1.95
0.000830,0.10,0.27,1.16,-14.95,-8.35,-2.24
0.000840,0.10,0.28,1.15,-16.82,-16.37,-4.40
0.000850,0.13,0.29,1.16,-19.89,-23.16,-6.89
