Time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.0,808.0,-1116.0,16412.0,-102.0,3.0,10491.0
0.01,680.0,-1052.0,16340.0,-185.0,2.0,-22277.0
0.02,688.0,-1284.0,16400.0,-272.0,-254.0,-20230.0
0.03,536.0,-1316.0,16404.0,-319.0,-254.0,6394.0
0.04,608.0,-1500.0,16528.0,-314.0,-254.0,24826.0
0.05,668.0,-1452.0,16532.0,-291.0,-254.0,-25350.0
0.06,544.0,-1372.0,16748.0,-223.0,-254.0,8442.0
0.07,740.0,-1428.0,16680.0,-200.0,-254.0,-6918.0
0.08,740.0,-1620.0,16632.0,-160.0,2.0,-6919.0
0.09,764.0,-1444.0,16696.0,-196.0,258.0,-774.0
0.1,584.0,-1560.0,16768.0,-144.0,258.0,18681.0
0.11,304.0,-1784.0,16796.0,-32.0,1.0,12537.0
0.12,508.0,-1564.0,16776.0,-4.0,1.0,-775.0
0.13,432.0,-1424.0,16624.0,4.0,-255.0,-20230.0
0.14,772.0,-1404.0,16732.0,83.0,-253.0,1274.0
0.15,720.0,-1320.0,16568.0,123.0,2.0,-12038.0
0.16,708.0,-1048.0,16356.0,16.0,2.0,-15109.0
0.17,636.0,-1092.0,16408.0,-79.0,2.0,31995.0
0.18,600.0,-1228.0,16460.0,-85.0,-254.0,22779.0
0.19,516.0,-1416.0,16468.0,-98.0,-254.0,1274.0
0.2,648.0,-1300.0,16616.0,-127.0,-254.0,-30470.0
0.21,788.0,-1244.0,16580.0,-146.0,-253.0,5371.0
0.22,668.0,-1368.0,16508.0,-65.0,-254.0,-25350.0
0.23,1040.0,-1488.0,16688.0,167.0,-508.0,4346.0
0.24,1164.0,-1304.0,16756.0,297.0,-508.0,-29446.0
0.25,1140.0,-1272.0,16760.0,294.0,-252.0,29947.0
0.26,1052.0,-1140.0,16788.0,298.0,-252.0,7419.0
0.27,1152.0,-860.0,16492.0,226.0,4.0,-32516.0
0.28,1024.0,-820.0,16448.0,-85.0,4.0,252.0
0.29,884.0,-1080.0,16328.0,-303.0,3.0,29947.0
0.3,768.0,-1192.0,16588.0,-341.0,3.0,251.0
0.31,756.0,-1216.0,16608.0,-299.0,2.0,-2821.0
0.32,744.0,-1324.0,16588.0,-172.0,-254.0,-5894.0
0.33,952.0,-1288.0,16572.0,-75.0,3.0,-18182.0
0.34,968.0,-1268.0,16728.0,-76.0,3.0,-14085.0
0.35,708.0,-1252.0,16548.0,-118.0,258.0,-15109.0
0.36,748.0,-1064.0,16568.0,-111.0,2.0,-4869.0
0.37,720.0,-1140.0,16492.0,-128.0,2.0,-12037.0
0.38,892.0,-1024.0,16556.0,-211.0,3.0,31996.0
0.39,1128.0,-968.0,16592.0,-290.0,4.0,26876.0
0.4,1028.0,-1020.0,16592.0,-303.0,4.0,1276.0
0.41,820.0,-1068.0,16712.0,-323.0,259.0,13563.0
0.42,688.0,-1116.0,16728.0,-259.0,258.0,-20229.0
0.43,428.0,-1044.0,16656.0,-223.0,1.0,-21253.0
0.44,540.0,-1100.0,16540.0,-257.0,2.0,7419.0
0.45,524.0,-1048.0,16460.0,-234.0,-254.0,3323.0
0.46,564.0,-1208.0,16524.0,-195.0,2.0,13563.0
0.47,776.0,-1192.0,16516.0,-182.0,3.0,2299.0
0.48,800.0,-1040.0,16492.0,-269.0,3.0,8443.0
0.49,708.0,-1020.0,16748.0,-303.0,-254.0,-15108.0
0.5,944.0,-1012.0,16796.0,-347.0,3.0,-20228.0
0.51,940.0,-876.0,16832.0,-466.0,3.0,-21252.0
0.52,912.0,-776.0,17040.0,-545.0,3.0,-28420.0
0.53,820.0,-940.0,17128.0,-499.0,3.0,13564.0
0.54,812.0,-1152.0,17116.0,-419.0,3.0,11515.0
0.55,440.0,-1220.0,16968.0,-299.0,-255.0,-18181.0
0.56,612.0,-1280.0,17032.0,-179.0,-510.0,25851.0
0.57,652.0,-1132.0,17060.0,-90.0,-510.0,-29445.0
0.58,912.0,-984.0,16964.0,-79.0,-509.0,-28420.0
0.59,1336.0,-904.0,16992.0,-143.0,-507.0,14588.0
0.6,1580.0,-764.0,16972.0,-303.0,-250.0,11517.0
0.61,1392.0,-836.0,16796.0,-515.0,5.0,28924.0
0.62,1424.0,-1236.0,17092.0,-583.0,261.0,-28421.0
0.63,1372.0,-1388.0,17108.0,-943.0,517.0,23802.0
0.64,1564.0,-1412.0,17524.0,-727.0,6.0,7418.0
0.65,1728.0,-1576.0,17600.0,-305.0,6.0,-16135.0
0.66,2196.0,-1308.0,17420.0,-124.0,8.0,-27398.0
0.67,2600.0,-932.0,17680.0,-185.0,10.0,10492.0
0.68,2892.0,-620.0,17400.0,-193.0,267.0,19709.0
0.69,3380.0,-256.0,17216.0,-292.0,525.0,13567.0
0.7,3480.0,-316.0,17292.0,-358.0,781.0,-26370.0
0.71,3460.0,-164.0,17152.0,-538.0,1037.0,-31489.0
0.72,2968.0,-312.0,17200.0,-719.0,779.0,-26370.0
0.73,2632.0,-468.0,17256.0,-877.0,522.0,18686.0
0.74,2920.0,-824.0,17256.0,-1091.0,267.0,26876.0
0.75,3200.0,-904.0,17212.0,-1182.0,268.0,-32516.0
0.76,3744.0,-1304.0,17400.0,-1229.0,526.0,-24326.0
0.77,4160.0,-1156.0,17320.0,-1262.0,1040.0,16635.0
0.78,4320.0,-1208.0,17200.0,-1385.0,1296.0,-7941.0
0.79,4116.0,-1416.0,17428.0,-1397.0,2064.0,5370.0
0.8,3480.0,-1988.0,17680.0,-1072.0,1805.0,-26376.0
0.81,2356.0,-2276.0,17548.0,-717.0,1545.0,13559.0
0.82,3044.0,-1716.0,17696.0,-93.0,779.0,-6919.0
0.83,2660.0,-1328.0,17032.0,-163.0,266.0,25850.0
0.84,2752.0,-1164.0,17184.0,-540.0,266.0,-16133.0
0.85,2900.0,-1052.0,16720.0,-1033.0,779.0,21755.0
0.86,3204.0,-1244.0,16932.0,-1282.0,1292.0,-31493.0
0.87,2876.0,-1504.0,16680.0,-1541.0,1803.0,15610.0
0.88,2208.0,-2120.0,16604.0,-1628.0,2056.0,-24329.0
0.89,1640.0,-2488.0,16324.0,-1389.0,2310.0,26870.0
0.9,1028.0,-2788.0,16648.0,-1027.0,1540.0,1269.0
0.91,-136.0,-2412.0,15820.0,-1015.0,511.0,30966.0
0.92,68.0,-2440.0,16208.0,-1012.0,-512.0,17654.0
0.93,328.0,-2516.0,16092.0,-1371.0,-1535.0,18678.0
0.94,2068.0,-2848.0,16132.0,-1340.0,-2040.0,5364.0
0.95,3084.0,-3128.0,16264.0,-1233.0,-2036.0,3315.0
0.96,3608.0,-3328.0,16708.0,-1245.0,-1266.0,6387.0
0.97,2828.0,-3844.0,17020.0,-944.0,-757.0,3312.0
0.98,2160.0,-3736.0,16944.0,-737.0,-248.0,28913.0
0.99,1860.0,-3672.0,17152.0,-692.0,7.0,17649.0
1.0,1600.0,-4064.0,17436.0,-585.0,6.0,16624.0
1.01,1416.0,-4204.0,17316.0,-482.0,5.0,-30481.0
1.02,1468.0,-4636.0,17512.0,-109.0,-251.0,-17171.0
1.03,1740.0,-4956.0,17868.0,544.0,-506.0,-13076.0
1.04,2544.0,-4964.0,18176.0,1339.0,-1015.0,-3860.0
1.05,2632.0,-4488.0,17900.0,1873.0,-1270.0,18670.0
1.06,2816.0,-3916.0,17740.0,1958.0,-1781.0,240.0
1.07,2788.0,-2856.0,17528.0,1587.0,-1782.0,-6924.0
1.08,2400.0,-2756.0,17232.0,1110.0,-2295.0,24821.0
1.09,2652.0,-2364.0,17136.0,504.0,-2294.0,23798.0
1.1,2988.0,-2472.0,17080.0,-154.0,-2037.0,-21258.0
1.11,3236.0,-2804.0,16952.0,-692.0,-1524.0,-23307.0
1.12,3404.0,-3300.0,16980.0,-925.0,-1011.0,19699.0
1.13,3580.0,-4004.0,17200.0,-994.0,-499.0,-784.0
1.14,5172.0,-4660.0,17356.0,-466.0,20.0,13549.0
1.15,5704.0,-4712.0,17512.0,-85.0,1302.0,18669.0
1.16,4916.0,-4144.0,17444.0,158.0,2067.0,13551.0
1.17,3952.0,-3424.0,17188.0,195.0,2319.0,28914.0
1.18,2988.0,-3388.0,16868.0,2.0,2059.0,-21262.0
