Time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.000,0.158,-0.250,0.861,-1.160,-0.855,-0.061
0.010,0.169,-0.247,0.854,-1.176,0.534,0.137
0.020,0.170,-0.249,0.859,-1.359,2.779,0.229
0.020,0.166,-0.243,0.864,-1.985,4.519,0.092
0.030,0.156,-0.253,0.855,-1.695,5.603,0.137
0.040,0.152,-0.252,0.867,-1.725,5.359,-0.122
0.040,0.162,-0.259,0.865,-1.969,5.893,0.000
0.050,0.154,-0.257,0.881,-0.641,5.847,-1.176
0.060,0.115,-0.258,0.859,0.183,3.313,-1.221
0.070,0.117,-0.260,0.862,-0.824,-1.481,-1.115
0.070,0.141,-0.259,0.866,-1.084,-3.115,-1.359
0.080,0.133,-0.253,0.854,-1.679,-3.695,-1.221
0.090,0.131,-0.254,0.849,-2.595,-4.168,-0.779
0.100,0.142,-0.257,0.865,-3.069,-2.809,-0.397
0.110,0.136,-0.265,0.875,-2.382,-3.053,0.305
0.120,0.152,-0.263,0.885,-1.695,-2.458,0.000
0.120,0.157,-0.261,0.888,-0.397,-1.038,-0.107
0.130,0.148,-0.252,0.870,0.473,-0.015,0.092
0.140,0.140,-0.250,0.864,0.550,0.931,0.290
0.150,0.145,-0.248,0.849,-0.397,1.725,0.855
0.150,0.144,-0.254,0.852,-0.641,1.710,0.122
0.160,0.133,-0.249,0.856,-1.420,1.267,0.489
0.170,0.136,-0.249,0.853,-1.084,0.855,0.626
0.180,0.147,-0.260,0.871,-0.687,0.519,0.122
0.190,0.155,-0.256,0.877,-0.244,1.939,0.260
0.190,0.148,-0.256,0.875,0.137,2.290,0.458
0.200,0.150,-0.256,0.878,0.504,3.221,0.366
0.210,0.154,-0.255,0.861,0.229,3.282,0.687
0.220,0.143,-0.255,0.869,0.061,3.557,0.565
0.220,0.142,-0.257,0.862,-0.031,2.244,0.550
0.230,0.145,-0.256,0.864,-0.305,0.076,0.031
0.240,0.139,-0.256,0.853,-0.504,-2.260,-0.275
0.250,0.142,-0.261,0.869,-0.901,-3.802,-0.519
0.260,0.144,-0.255,0.851,-0.824,-4.092,-0.672
0.260,0.147,-0.259,0.853,-1.313,-2.656,-0.336
0.270,0.147,-0.252,0.865,-1.740,-0.733,0.275
0.280,0.149,-0.257,0.859,-1.893,1.191,0.733
0.290,0.146,-0.254,0.865,-1.802,2.977,1.298
0.300,0.154,-0.261,0.875,-1.344,3.115,1.511
0.300,0.138,-0.257,0.862,0.137,1.160,0.962
0.310,0.151,-0.260,0.882,0.168,-3.450,0.153
0.320,0.162,-0.259,0.886,1.084,-3.679,-0.260
0.330,0.162,-0.249,0.867,1.527,-3.374,-0.519
0.340,0.146,-0.246,0.866,1.420,-2.351,-0.244
0.340,0.155,-0.247,0.856,1.374,-0.580,0.244
0.350,0.151,-0.241,0.843,0.519,1.252,0.458
0.360,0.149,-0.244,0.840,-0.504,2.366,0.702
0.370,0.142,-0.246,0.851,-1.756,2.305,0.489
0.370,0.147,-0.252,0.862,-1.725,-0.397,0.580
0.380,0.156,-0.252,0.868,-1.664,-3.359,0.489
0.390,0.152,-0.253,0.885,-0.962,-3.985,-0.336
0.400,0.158,-0.249,0.871,-0.580,-3.802,-0.672
0.410,0.160,-0.249,0.872,-0.641,-1.740,-0.840
0.420,0.153,-0.251,0.860,-0.412,0.534,-0.489
0.420,0.154,-0.250,0.858,-1.008,3.069,0.031
0.430,0.140,-0.252,0.850,-1.756,4.977,0.534
0.440,0.126,-0.247,0.841,-1.557,5.099,0.992
0.450,0.139,-0.256,0.864,-1.847,3.695,0.824
0.450,0.130,-0.260,0.869,-1.450,3.267,0.962
0.460,0.127,-0.255,0.863,-1.084,1.008,1.359
0.470,0.131,-0.250,0.867,-1.206,0.000,1.679
0.480,0.143,-0.246,0.861,-1.145,-0.565,1.542
0.490,0.152,-0.249,0.874,-0.916,-0.702,1.618
0.490,0.175,-0.246,0.872,-0.855,-0.840,0.611
0.500,0.170,-0.256,0.883,-0.885,-1.008,-0.061
0.510,0.167,-0.250,0.884,-0.412,-0.397,-0.351
0.520,0.159,-0.254,0.869,-0.168,-0.214,-0.321
0.530,0.154,-0.253,0.867,-0.305,0.718,-0.443
0.530,0.136,-0.252,0.854,-0.656,0.489,-0.580
0.540,0.131,-0.256,0.850,-1.588,0.626,-0.473
0.550,0.129,-0.245,0.851,-2.107,0.061,-0.168
0.560,0.126,-0.249,0.858,-2.458,-0.733,0.382
0.570,0.138,-0.251,0.866,-2.443,-0.794,0.947
0.570,0.143,-0.256,0.881,-1.863,-0.443,1.176
0.580,0.154,-0.258,0.881,-1.313,1.008,1.527
0.590,0.158,-0.253,0.875,-0.244,1.771,1.206
0.600,0.150,-0.251,0.859,-0.275,2.565,0.992
0.610,0.154,-0.251,0.860,-0.443,2.107,0.733
0.610,0.136,-0.250,0.851,-0.748,0.305,0.427
0.620,0.150,-0.245,0.852,-1.130,-0.473,0.489
0.630,0.148,-0.250,0.851,-1.740,-1.466,0.153
0.640,0.150,-0.241,0.854,-2.260,-1.832,0.046
0.650,0.152,-0.239,0.842,-2.198,-1.420,0.260
0.650,0.149,-0.248,0.866,-2.076,-1.206,0.153
0.660,0.155,-0.247,0.861,-2.198,-0.885,-0.031
0.670,0.165,-0.249,0.876,-2.260,-1.115,-0.305
0.680,0.157,-0.251,0.874,-2.198,-0.794,-0.153
0.690,0.160,-0.248,0.862,-2.137,-0.382,-0.443
0.690,0.151,-0.249,0.866,-1.725,-0.153,-0.656
0.700,0.148,-0.254,0.874,-1.313,-0.229,-0.656
0.710,0.156,-0.253,0.865,-0.901,0.580,-0.824
0.720,0.139,-0.248,0.866,-0.870,1.206,-0.931
0.730,0.144,-0.243,0.862,-0.855,1.557,-0.641
0.730,0.125,-0.253,0.857,-1.053,1.130,-0.290
0.740,0.132,-0.245,0.849,-1.481,0.672,0.076
0.750,0.127,-0.243,0.850,-1.893,-0.595,0.641
0.760,0.132,-0.247,0.849,-2.656,-0.794,1.038
0.770,0.152,-0.246,0.860,-2.947,-0.412,0.824
0.770,0.150,-0.250,0.867,-2.687,0.229,0.809
0.780,0.151,-0.251,0.872,-2.702,-0.321,0.458
0.790,0.155,-0.248,0.876,-2.672,-0.260,-0.092
0.800,0.151,-0.251,0.879,-1.832,-0.427,-0.336
0.810,0.137,-0.252,0.872,-1.023,-0.733,0.031
0.810,0.137,-0.248,0.872,-0.122,-1.221,-0.031
0.820,0.137,-0.250,0.859,-0.198,-1.710,-0.214
0.830,0.123,-0.251,0.869,-0.565,-3.298,0.153
0.840,0.139,-0.250,0.866,-0.275,-2.336,0.550
0.850,0.140,-0.255,0.858,-0.321,-1.252,0.870
0.850,0.144,-0.248,0.856,-0.672,0.382,1.008
0.860,0.141,-0.243,0.863,-1.176,1.252,1.481
0.870,0.146,-0.247,0.857,-2.076,0.779,1.817
0.880,0.145,-0.246,0.871,-2.076,0.977,1.389
0.890,0.144,-0.254,0.875,-1.908,0.824,1.160
0.890,0.138,-0.259,0.879,-1.084,0.382,1.435
0.900,0.126,-0.259,0.894,0.458,0.015,1.725
0.910,0.141,-0.260,0.894,1.359,0.092,1.542
0.920,0.145,-0.251,0.863,1.542,0.489,1.191
0.920,0.138,-0.245,0.864,0.855,0.229,0.947
0.930,0.131,-0.244,0.851,-0.015,0.046,1.160
0.940,0.119,-0.245,0.865,-0.763,-0.840,1.679
0.950,0.110,-0.255,0.874,-0.565,-1.908,2.015
0.960,0.118,-0.256,0.888,0.183,-2.672,2.397
0.960,0.118,-0.266,0.879,0.656,-3.542,3.069
0.970,0.127,-0.269,0.903,1.695,-2.824,3.450
0.980,0.122,-0.265,0.890,2.183,-1.832,3.847
0.990,0.104,-0.267,0.901,2.687,-1.496,4.687
0.990,0.105,-0.270,0.894,3.481,-0.840,5.389
1.000,0.099,-0.262,0.897,3.725,-1.237,5.969
1.010,0.085,-0.271,0.900,4.336,-3.313,6.229
1.020,0.070,-0.267,0.900,4.656,-5.863,7.053
1.030,0.058,-0.262,0.887,5.267,-7.771,8.321
1.030,0.063,-0.266,0.901,5.969,-9.176,9.908
1.040,0.072,-0.259,0.916,7.053,-8.870,10.962
1.050,0.070,-0.261,0.913,7.450,-7.924,12.153
1.060,0.059,-0.260,0.921,8.260,-6.366,14.015
1.070,0.057,-0.262,0.927,8.885,-4.550,16.168
1.070,0.043,-0.265,0.935,10.137,-4.336,18.061
1.080,0.028,-0.265,0.917,11.527,-4.061,20.000
1.090,0.027,-0.259,0.916,12.153,-4.458,21.878
1.100,-0.003,-0.260,0.910,12.580,-5.237,23.832
1.110,-0.025,-0.265,0.884,13.008,-6.718,26.382
1.110,-0.041,-0.260,0.875,12.794,-7.511,29.282
1.120,-0.074,-0.258,0.856,12.580,-6.641,33.038
1.130,-0.082,-0.260,0.846,11.618,-6.672,36.855
1.140,-0.115,-0.274,0.829,10.122,-5.420,40.229
1.150,-0.150,-0.277,0.837,8.290,-6.198,45.573
1.160,-0.158,-0.292,0.848,6.626,-6.489,51.344
1.160,-0.204,-0.312,0.878,5.573,-11.176,56.321
1.170,-0.251,-0.327,0.902,5.053,-17.450,63.634
1.180,-0.266,-0.346,0.943,6.382,-25.282,70.931
1.190,-0.270,-0.357,0.969,9.298,-33.420,78.748
1.200,-0.244,-0.360,0.964,12.901,-38.565,87.359
1.210,-0.197,-0.368,0.979,16.885,-41.008,94.748
1.210,-0.140,-0.367,0.974,20.489,-40.214,100.885
1.220,-0.097,-0.371,0.977,24.031,-37.481,104.122
1.230,-0.084,-0.374,0.946,27.756,-33.466,106.489
1.240,-0.089,-0.373,0.919,30.565,-29.634,108.565
1.250,-0.099,-0.374,0.876,32.443,-23.710,111.328
1.260,-0.124,-0.371,0.833,32.000,-18.779,115.817
1.270,-0.162,-0.353,0.808,29.618,-13.496,123.511
1.280,-0.167,-0.342,0.787,25.115,-9.771,131.893
1.280,-0.160,-0.350,0.807,21.053,-10.458,138.824
1.290,-0.106,-0.354,0.831,17.328,-12.229,144.092
1.300,-0.056,-0.377,0.864,15.389,-16.962,145.099
1.310,-0.023,-0.383,0.906,15.969,-23.893,143.649
1.320,-0.011,-0.392,0.919,17.985,-29.985,142.382
1.330,0.006,-0.396,0.912,18.931,-31.344,143.328
1.340,0.019,-0.399,0.892,18.504,-24.626,146.336
1.340,-0.052,-0.395,0.922,21.130,-21.435,152.565
1.350,-0.009,-0.380,0.804,14.550,-5.725,159.359
1.360,-0.051,-0.400,0.842,8.763,3.695,166.214
1.370,-0.055,-0.416,0.853,5.649,2.992,170.626
1.380,-0.038,-0.438,0.873,3.817,-3.206,172.885
1.390,-0.016,-0.448,0.883,5.282,-14.855,172.595
1.390,0.092,-0.453,0.871,10.458,-10.916,167.802
1.400,-0.023,-0.456,0.890,12.534,-34.824,167.282
1.410,0.055,-0.448,0.821,8.595,-52.824,166.351
1.420,0.107,-0.463,0.911,8.305,-50.748,165.985
1.430,0.153,-0.468,0.903,8.412,-45.954,165.756
1.440,0.187,-0.468,0.920,8.641,-36.244,164.779
1.440,0.175,-0.475,0.928,10.183,-25.664,164.443
1.450,0.141,-0.478,0.946,13.069,-15.313,166.351
1.460,0.116,-0.475,0.930,15.634,-10.061,169.176
1.470,0.124,-0.479,0.919,18.321,-6.214,170.870
