Time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.000,0.004,-0.097,0.895,-0.733,0.702,1.420
0.010,0.000,-0.094,0.883,-0.733,1.008,1.527
0.020,0.013,-0.085,0.865,-1.099,0.947,1.481
0.020,0.014,-0.090,0.859,-1.298,0.580,0.855
0.030,0.012,-0.087,0.865,-2.076,-0.366,0.305
0.040,0.005,-0.096,0.869,-2.229,-0.107,0.183
0.040,0.016,-0.088,0.876,-2.840,-0.061,0.076
0.050,0.004,-0.106,0.890,-1.863,-2.779,-0.718
0.060,0.009,-0.123,0.991,5.802,-11.420,-3.695
0.070,0.017,-0.085,0.816,-0.061,-3.084,-1.374
0.080,0.006,-0.107,0.902,-2.168,-2.733,-0.534
0.080,0.024,-0.111,0.934,-0.611,-3.573,-0.763
0.090,0.019,-0.110,0.903,1.588,-3.282,-1.115
0.100,0.013,-0.106,0.873,-2.046,2.656,0.916
0.110,0.004,-0.114,0.916,-1.145,2.809,1.466
0.120,0.007,-0.105,0.909,-0.748,2.718,1.847
0.120,0.011,-0.105,0.893,-1.710,1.420,1.527
0.130,0.017,-0.097,0.899,-1.939,0.092,0.870
0.140,0.023,-0.094,0.892,-1.832,-0.656,0.397
0.150,0.023,-0.091,0.891,-1.435,-2.153,-0.260
0.150,0.033,-0.090,0.889,-0.718,-0.916,-0.687
0.160,0.028,-0.095,0.893,-0.641,0.092,-0.550
0.170,0.020,-0.090,0.888,-0.397,1.008,-0.565
0.180,0.020,-0.083,0.892,-1.053,0.870,-0.885
0.190,0.024,-0.090,0.892,-1.420,1.359,-0.824
0.190,0.016,-0.093,0.882,-1.221,1.802,-1.206
0.200,0.016,-0.101,0.881,-1.527,0.641,-2.076
0.210,0.007,-0.103,0.881,-1.618,-0.122,-2.519
0.220,-0.001,-0.097,0.892,-1.802,-1.008,-2.168
0.230,-0.001,-0.089,0.900,-1.863,-1.267,-1.435
0.240,-0.001,-0.092,0.881,-1.740,-0.183,-0.473
0.240,-0.007,-0.094,0.886,-1.679,0.137,-0.061
0.250,-0.006,-0.095,0.891,-2.107,-0.076,0.336
0.260,-0.008,-0.087,0.888,-2.214,-0.473,0.687
0.270,0.011,-0.079,0.875,-2.504,0.015,1.221
0.280,0.009,-0.076,0.874,-1.710,1.145,1.756
0.280,0.012,-0.080,0.860,-1.710,1.420,1.176
0.290,0.017,-0.084,0.863,-3.145,-0.962,-0.397
0.300,0.017,-0.091,0.878,-4.061,-1.267,-1.069
0.310,0.007,-0.096,0.906,-4.366,-1.374,-0.763
0.320,0.010,-0.092,0.911,-3.832,0.565,0.305
0.320,0.011,-0.102,0.906,-3.389,1.863,0.916
0.330,0.004,-0.101,0.923,-2.412,2.015,1.115
