Time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.000010,0.37,0.01,1.16,-14.73,-0.81,-11.10
0.000020,0.40,0.03,1.14,-13.60,-7.62,-15.28
0.000030,0.45,0.05,1.14,-12.58,-4.78,-20.47
0.000050,0.51,0.07,1.13,-10.35,8.98,-23.10
0.000060,0.52,0.09,1.15,-6.29,21.77,-24.12
0.000070,0.52,0.09,1.13,-3.16,29.83,-25.37
0.000090,0.50,0.07,1.11,4.82,28.63,-25.24
0.000100,0.49,0.09,1.10,11.42,21.45,-27.28
0.000110,0.46,0.10,1.09,15.02,12.63,-28.40
0.000130,0.47,0.10,1.07,18.95,-1.54,-30.61
0.000140,0.60,0.12,1.12,27.95,-18.53,-27.45
0.000150,0.55,0.14,1.01,33.10,-10.64,-30.08
0.000170,0.59,0.14,1.03,31.92,-18.11,-24.99
0.000180,0.42,0.18,1.03,-12.43,-23.16,-11.79
0.000190,0.55,0.11,1.03,-56.60,-70.53,-33.74
0.000210,0.57,0.02,0.90,-0.14,-20.90,-10.03
0.000220,0.41,0.07,0.90,25.50,-29.88,-8.78
0.000230,0.44,0.09,0.93,23.69,-49.63,-15.76
0.000250,0.49,0.13,0.97,11.68,-54.02,-22.32
0.000260,0.54,0.13,0.93,9.16,-39.65,-22.85
0.000270,0.48,0.15,0.88,-2.61,-30.24,-25.11
0.000290,0.48,0.12,0.80,-22.29,-26.78,-29.34
0.000300,0.50,0.13,0.74,-32.24,-23.33,-31.62
0.000310,0.58,0.16,0.67,-29.11,-14.70,-31.77
0.000330,0.54,0.13,0.66,-21.71,-10.56,-29.71
0.000340,0.58,0.16,0.71,-17.60,-9.45,-25.97
0.000360,0.55,0.19,0.73,-21.02,-0.43,-25.28
0.000370,0.56,0.20,0.74,-28.40,10.84,-30.34
0.000380,0.59,0.22,0.74,-33.95,27.02,-35.44
0.000400,0.60,0.21,0.75,-30.79,41.57,-34.55
0.000410,0.60,0.20,0.77,-27.73,50.26,-30.64
0.000420,0.55,0.18,0.82,-22.75,35.80,-30.46
0.000440,0.55,0.20,0.88,-19.89,32.56,-26.03
0.000450,0.49,0.19,0.90,-24.99,16.70,-23.45
0.000460,0.55,0.22,0.87,-24.78,5.45,-21.37
0.000480,0.56,0.20,0.85,-15.05,2.60,-18.17
0.000490,0.51,0.20,0.84,-15.94,-6.93,-16.72
0.000500,0.54,0.16,0.85,-9.31,-9.40,-12.61
0.000520,0.50,0.16,0.89,1.71,-6.99,-7.48
0.000530,0.51,0.15,0.91,6.79,-1.16,-4.15
0.000540,0.47,0.16,0.83,11.60,3.36,0.14
0.000560,0.38,0.14,0.92,8.50,3.51,-6.47
0.000570,0.45,0.14,0.99,5.05,5.82,-8.52
0.000580,0.47,0.15,1.06,1.62,5.89,-10.63
0.000600,0.48,0.14,1.06,-0.82,6.72,-8.84
0.000610,0.46,0.12,1.04,1.91,0.15,-7.98
0.000620,0.46,0.12,1.02,3.86,-7.65,-10.58
0.000640,0.48,0.13,1.00,5.53,-8.20,-12.41
0.000650,0.49,0.14,0.99,7.65,-4.99,-13.39
0.000660,0.52,0.15,0.99,8.79,-0.98,-13.36
0.000680,0.51,0.15,1.00,7.37,-2.95,-15.21
0.000690,0.50,0.13,0.99,7.33,-6.02,-13.37
0.000700,0.49,0.14,1.02,5.59,-7.79,-13.56
0.000720,0.47,0.14,0.99,2.75,-6.20,-15.76
0.000730,0.49,0.14,0.96,2.05,-3.68,-19.05
0.000740,0.49,0.13,0.97,3.97,-1.83,-21.18
0.000760,0.50,0.16,0.96,2.82,-3.77,-21.68
0.000770,0.55,0.16,1.00,0.98,-3.10,-21.42
0.000780,0.57,0.17,0.99,-1.95,-4.82,-19.10
0.000800,0.57,0.16,0.96,-4.00,-6.12,-16.09
0.000810,0.55,0.17,0.95,-4.92,-10.02,-13.21
0.000820,0.55,0.15,0.96,-5.74,-10.03,-11.59
0.000840,0.53,0.14,0.94,-6.55,-8.82,-9.79
0.000850,0.52,0.13,0.92,-6.46,-10.14,-8.67
0.000860,0.50,0.13,0.91,-6.49,-10.60,-8.12
0.000880,0.49,0.12,0.89,-5.05,-12.76,-9.18
0.000890,0.49,0.15,0.91,-3.68,-12.58,-10.78
0.000900,0.51,0.16,0.93,-5.71,-7.68,-10.75
0.000920,0.51,0.17,0.94,-8.11,-8.46,-10.31
0.000930,0.52,0.16,0.94,-8.49,-5.21,-8.11
0.000940,0.54,0.16,0.93,-10.17,-6.82,-8.12
0.000960,0.57,0.16,0.91,-10.60,-2.70,-6.84
0.000970,0.60,0.16,0.91,-8.61,0.76,-4.31
0.000980,0.59,0.16,0.93,-5.51,2.00,0.55
0.001000,0.57,0.15,0.97,-4.66,1.88,4.15
0.001010,0.53,0.14,0.98,-5.15,-0.20,5.91
0.001020,0.52,0.13,0.98,-4.98,0.61,5.01
0.001040,0.51,0.12,0.97,-2.43,1.79,4.26
0.001050,0.50,0.13,0.96,0.79,1.56,4.06
0.001060,0.48,0.13,0.98,1.86,1.82,2.21
0.001080,0.50,0.14,0.97,1.82,0.56,1.11
0.001090,0.51,0.14,0.96,2.26,0.31,1.40
0.001100,0.51,0.14,0.96,3.30,-0.50,2.18
0.001120,0.51,0.14,0.96,3.53,-0.75,2.40
0.001130,0.51,0.14,0.96,3.08,-0.89,1.71
0.001140,0.51,0.14,0.95,2.79,-0.90,1.91
0.001150,0.52,0.15,0.95,1.97,-1.08,2.47
0.001170,0.51,0.14,0.96,1.36,-2.32,3.45
0.001180,0.49,0.14,0.97,1.10,-5.22,4.53
0.001190,0.45,0.13,0.98,0.05,-10.34,3.22
0.001210,0.43,0.12,0.96,-0.58,-14.17,-0.44
0.001220,0.45,0.12,0.94,-1.94,-13.13,-3.66
0.001230,0.47,0.13,0.92,-2.87,-10.72,-6.78
0.001250,0.48,0.14,0.92,-2.09,-6.96,-8.60
0.001260,0.50,0.15,0.94,-2.17,-2.84,-9.83
0.001270,0.48,0.15,0.96,-1.95,-4.49,-10.21
0.001290,0.48,0.15,0.97,-3.19,-5.30,-9.85
0.001300,0.49,0.15,0.97,-5.01,-7.57,-10.21
0.001320,0.49,0.15,0.95,-5.28,-10.49,-10.66
0.001330,0.51,0.14,0.94,-4.72,-10.34,-11.62
0.001340,0.52,0.15,0.95,-3.36,-12.14,-11.39
0.001360,0.54,0.16,0.96,-2.96,-13.04,-10.70
0.001370,0.57,0.16,0.96,-2.53,-12.92,-9.82
0.001380,0.59,0.17,0.98,-1.73,-10.60,-8.09
0.001400,0.60,0.16,1.02,-0.73,-6.85,-7.11
0.001410,0.62,0.17,1.04,0.05,-4.26,-6.53
0.001420,0.62,0.18,1.09,-0.09,-3.24,-5.71
0.001440,0.65,0.19,1.13,-1.44,-1.05,-4.12
0.001450,0.65,0.20,1.13,-2.73,-2.17,-1.95
0.001460,0.66,0.19,1.15,-4.46,-1.37,-0.76
0.001480,0.67,0.20,1.16,-5.76,2.18,0.14
0.001490,0.68,0.21,1.16,-7.30,4.09,2.20
0.001500,0.67,0.21,1.16,-10.64,3.07,4.08
0.001520,0.68,0.21,1.14,-13.65,-1.85,8.00
0.001530,0.66,0.21,1.15,-18.49,-5.86,12.55
0.001540,0.62,0.19,1.10,-21.07,-12.50,16.41
0.001560,0.61,0.19,1.06,-25.51,-18.34,14.41
0.001570,0.63,0.19,1.04,-26.63,-8.34,15.50
0.001580,0.61,0.17,1.03,-25.24,1.68,16.00
0.001600,0.59,0.16,1.06,-23.95,9.57,15.34
0.001610,0.59,0.17,1.08,-23.73,8.24,15.18
0.001620,0.56,0.17,1.09,-24.08,1.07,16.20
0.001640,0.53,0.16,1.06,-25.22,-5.86,17.77
0.001650,0.56,0.14,1.01,-24.24,-4.87,19.65
0.001660,0.53,0.12,0.95,-22.73,-3.74,18.99
0.001680,0.54,0.13,0.93,-19.86,-2.61,15.94
0.001690,0.62,0.07,0.91,-11.85,7.16,14.67
0.001700,0.60,0.14,1.01,-15.68,9.36,15.91
0.001720,0.53,0.11,1.04,-14.55,13.94,16.82
0.001730,0.53,0.11,1.01,-13.44,12.79,16.79
0.001740,0.51,0.11,1.00,-11.68,9.48,15.40
0.001760,0.53,0.12,0.96,-10.21,9.28,16.72
0.001770,0.56,0.09,0.95,-8.63,14.69,16.78
0.001780,0.52,0.10,0.93,-7.88,18.87,18.20
0.001800,0.50,0.08,0.94,-9.18,14.09,16.79
0.001810,0.54,0.06,0.97,-6.85,14.38,16.40
0.001820,0.54,0.09,0.94,-10.75,12.50,18.08
0.001840,0.51,0.09,0.94,-17.48,19.73,16.23
0.001850,0.48,0.08,0.93,-16.21,6.70,15.91
0.001860,0.47,0.07,0.92,-17.60,2.85,16.06
0.001880,0.49,0.06,0.93,-19.11,6.58,15.01
0.001890,0.49,0.03,0.93,-21.79,11.74,13.82
0.001900,0.46,0.04,0.93,-22.05,11.27,13.54
0.001920,0.44,0.02,0.91,-22.81,8.73,12.58
0.001930,0.44,0.01,0.92,-22.24,7.11,10.37
0.001950,0.45,0.01,0.93,-22.55,9.57,7.53
0.001960,0.45,0.00,0.93,-21.95,10.69,6.31
0.001970,0.45,0.01,0.96,-22.35,9.16,6.09
0.001990,0.48,-0.12,0.93,-21.27,10.31,-2.47
0.002000,0.43,-0.01,0.93,-25.39,1.80,8.50
0.002010,0.44,-0.02,0.91,-23.45,2.84,7.57
0.002030,0.45,-0.04,0.91,-21.51,6.15,7.45
0.002040,0.44,-0.04,0.92,-20.40,8.69,7.10
0.002050,0.43,-0.00,0.95,-17.44,13.24,2.09
0.002070,0.44,-0.05,0.94,-20.96,3.44,8.41
0.002080,0.43,-0.03,0.93,-21.50,-0.95,9.89
0.002090,0.42,-0.05,0.92,-21.76,-2.24,9.77
0.002110,0.40,-0.04,0.91,-20.18,-0.81,8.64
0.002120,0.45,-0.08,0.92,-19.31,7.80,4.00
0.002130,0.48,-0.08,0.94,-19.27,18.69,-0.55
0.002150,0.48,-0.03,0.96,-18.41,32.96,-5.44
0.002160,0.51,-0.05,0.95,-25.60,47.86,-3.40
0.002170,0.49,-0.04,0.95,-19.34,50.53,-7.71
