Time,acce_x,acce_y,acce_z,gyro_x,gyro_y, gyro_z
0.000,0.026,-0.102,0.896,-2.092,2.962,0.733
0.000,0.025,-0.107,0.891,-2.198,3.649,0.702
0.010,0.022,-0.109,0.893,-1.969,4.015,0.901
0.010,0.022,-0.107,0.881,-1.618,4.565,0.779
0.010,0.003,-0.108,0.889,-1.405,2.718,0.519
0.020,0.008,-0.098,0.888,-1.389,2.031,0.351
0.020,0.011,-0.113,0.902,-1.359,1.847,0.183
0.020,0.012,-0.107,0.910,-0.992,1.435,0.061
0.030,0.010,-0.111,0.909,-0.962,1.649,0.168
0.030,0.009,-0.110,0.899,-1.023,1.130,0.031
0.030,0.007,-0.111,0.896,-0.901,0.855,0.015
0.040,0.011,-0.109,0.921,-0.824,0.458,0.061
0.040,0.015,-0.114,0.921,-0.015,0.489,-0.290
0.040,0.013,-0.110,0.914,0.092,0.336,-0.229
0.050,0.002,-0.111,0.905,0.366,-0.122,-0.351
0.050,0.003,-0.115,0.911,0.168,-0.611,-0.580
0.050,0.011,-0.110,0.903,0.260,0.168,-0.641
0.060,0.012,-0.116,0.898,0.611,0.168,-0.611
0.060,-0.005,-0.114,0.902,0.397,-0.656,-0.611
0.070,-0.011,-0.108,0.896,0.214,-1.878,-0.779
0.070,-0.004,-0.114,0.897,0.336,-2.427,-0.550
0.070,-0.003,-0.112,0.893,0.565,-2.031,-0.260
0.080,-0.007,-0.114,0.891,0.763,-1.725,-0.122
0.080,-0.008,-0.108,0.885,0.397,-2.305,-0.137
0.090,-0.006,-0.104,0.890,0.321,-2.641,0.031
0.090,-0.005,-0.108,0.885,0.305,-2.229,0.168
0.090,-0.001,-0.102,0.888,0.412,-1.679,0.382
0.100,-0.001,-0.105,0.879,-0.015,-1.359,0.733
0.100,-0.003,-0.102,0.886,-0.366,-1.420,0.687
0.110,0.005,-0.104,0.882,-0.458,-0.977,0.611
0.110,0.001,-0.102,0.882,-0.733,-0.550,0.733
0.110,0.009,-0.109,0.896,-0.794,-0.305,0.947
0.120,0.010,-0.104,0.888,-0.977,-0.626,0.763
0.120,0.019,-0.104,0.888,-0.855,-0.458,0.504
0.130,0.018,-0.108,0.889,-0.809,-0.290,0.443
0.130,0.020,-0.110,0.889,-0.611,0.260,0.382
0.130,0.017,-0.110,0.890,-0.458,0.550,0.229
0.140,0.015,-0.104,0.904,-0.183,0.611,0.061
0.140,0.005,-0.103,0.902,-0.046,0.733,0.046
0.150,0.005,-0.103,0.888,0.107,1.160,0.076
0.150,0.010,-0.101,0.882,0.290,1.206,0.183
0.150,-0.003,-0.105,0.888,0.214,0.977,0.137
0.160,-0.003,-0.108,0.883,0.031,0.687,0.366
0.160,-0.003,-0.107,0.877,0.092,0.321,0.595
0.170,-0.008,-0.103,0.889,0.015,-0.076,0.595
0.170,-0.015,-0.103,0.881,-0.336,-0.901,0.626
0.170,-0.008,-0.101,0.871,-0.595,-1.634,0.656
0.180,-0.001,-0.104,0.887,-0.504,-2.183,0.656
0.180,0.005,-0.105,0.885,-0.550,-1.939,0.748
0.190,0.001,-0.101,0.884,-0.931,-2.412,0.641
0.190,0.006,-0.101,0.886,-1.389,-2.641,0.473
0.190,0.010,-0.108,0.900,-1.069,-1.908,0.733
0.200,0.007,-0.100,0.897,-0.962,-1.267,0.794
0.200,0.005,-0.095,0.887,-0.901,-0.870,0.687
0.210,0.008,-0.098,0.881,-1.145,-1.450,0.718
0.210,0.014,-0.100,0.901,-1.130,-1.695,0.504
0.210,0.023,-0.104,0.900,-0.672,-0.641,0.595
0.220,0.022,-0.101,0.907,-0.763,0.885,0.809
0.220,0.021,-0.100,0.898,-0.641,1.603,0.656
0.230,0.018,-0.104,0.888,-0.687,1.405,0.382
0.230,0.028,-0.105,0.903,-1.023,1.130,0.031
0.230,0.025,-0.105,0.896,-0.702,0.947,-0.443
0.240,0.029,-0.108,0.896,-0.595,2.000,-0.748
0.240,0.021,-0.110,0.897,-0.473,2.305,-0.550
0.250,0.014,-0.100,0.892,-0.656,1.847,-0.763
0.250,0.014,-0.107,0.891,0.000,1.649,-1.023
0.250,0.010,-0.099,0.890,0.107,1.847,-0.840
0.260,-0.006,-0.109,0.888,0.458,1.802,-0.672
0.260,-0.011,-0.104,0.882,0.489,1.099,-0.489
0.270,-0.012,-0.104,0.877,0.137,0.122,-0.580
0.270,-0.016,-0.102,0.868,-0.122,-0.748,-0.550
0.270,-0.012,-0.090,0.875,-0.244,-0.519,-0.336
0.280,-0.010,-0.097,0.866,-0.611,-0.290,-0.168
0.280,-0.012,-0.102,0.864,-0.977,-0.718,-0.046
0.290,-0.005,-0.097,0.864,-1.710,-1.221,0.046
0.290,-0.013,-0.096,0.878,-2.229,-1.618,0.351
0.290,-0.002,-0.098,0.881,-2.519,-0.947,0.397
0.300,0.006,-0.096,0.888,-2.489,-0.443,0.611
0.300,0.003,-0.101,0.891,-2.489,0.076,0.687
0.310,0.008,-0.099,0.891,-2.198,0.305,0.687
0.310,0.006,-0.101,0.896,-2.000,0.290,0.626
0.310,0.005,-0.099,0.906,-1.649,0.153,0.656
0.320,0.005,-0.108,0.896,-1.099,0.092,0.519
0.320,0.002,-0.104,0.896,-0.901,-0.504,0.427
0.330,0.006,-0.105,0.890,-1.084,-1.481,0.092
0.330,0.010,-0.099,0.889,-1.252,-1.954,-0.046
0.330,0.011,-0.095,0.877,-1.282,-1.389,-0.198
0.340,-0.001,-0.100,0.872,-1.740,-0.977,-0.076
