Time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.000010,0.42,0.04,1.04,-37.37,18.26,-3.16
0.000020,0.41,0.05,1.04,-31.85,13.27,-7.56
0.000030,0.44,0.06,1.09,-26.37,17.44,-7.42
0.000050,0.43,0.05,1.01,-16.00,21.44,-9.45
0.000060,0.39,0.07,1.02,-13.33,28.52,-12.69
0.000070,0.39,0.08,1.04,-0.61,42.96,-9.22
0.000090,0.44,0.13,1.17,-9.31,41.63,-11.95
0.000100,0.40,0.09,1.08,-29.79,12.52,-20.38
0.000110,0.38,0.08,1.04,-27.92,0.32,-32.27
0.000130,0.40,0.07,1.03,1.13,18.76,-32.98
0.000140,0.41,0.12,1.05,15.27,8.35,-34.95
0.000150,0.44,0.16,1.08,4.93,-5.08,-34.90
0.000170,0.46,0.16,1.07,-4.89,-10.09,-33.08
0.000180,0.48,0.15,1.04,0.96,-2.58,-28.66
0.000190,0.45,0.14,1.01,7.15,-3.25,-26.79
0.000210,0.45,0.14,1.01,14.37,-4.61,-25.94
0.000220,0.44,0.13,0.99,23.50,-8.61,-23.18
0.000230,0.42,0.15,1.02,26.99,-13.98,-22.20
0.000250,0.43,0.16,1.03,24.18,-18.27,-22.41
0.000260,0.45,0.16,1.03,21.60,-20.37,-20.72
0.000270,0.46,0.16,1.02,21.95,-19.74,-17.62
0.000290,0.47,0.18,1.05,23.63,-15.34,-12.35
0.000300,0.46,0.18,1.03,15.63,-10.98,-10.40
0.000310,0.44,0.16,1.01,4.76,-12.09,-10.05
0.000330,0.45,0.15,1.00,0.73,-11.63,-9.24
0.000340,0.45,0.15,0.99,1.69,-14.35,-7.77
0.000350,0.44,0.14,0.98,2.89,-13.37,-7.65
0.000370,0.43,0.14,0.99,1.83,-12.41,-9.85
0.000380,0.45,0.16,0.99,0.95,-11.85,-9.94
0.000390,0.47,0.15,0.99,0.95,-7.65,-8.26
0.000410,0.46,0.13,1.00,0.32,-4.21,-7.21
0.000420,0.46,0.14,1.01,-0.96,-2.75,-6.60
0.000430,0.45,0.14,1.01,-1.42,0.06,-6.12
0.000450,0.45,0.13,0.99,-2.52,-0.18,-5.71
0.000460,0.45,0.13,0.99,-3.18,-1.65,-5.56
0.000470,0.45,0.14,0.99,-1.51,-0.76,-4.73
