Time,acce_x,acce_y,acce_z,gyro_x,gyro_y, gyro_z
0.000,0.121,-0.102,0.906,-1.038,0.489,1.038
0.000,0.118,-0.100,0.907,-1.527,1.481,0.702
0.010,0.116,-0.101,0.896,-1.267,2.702,0.656
0.010,0.111,-0.099,0.894,-1.618,2.733,0.427
0.010,0.105,-0.100,0.898,-1.924,2.672,0.153
0.020,0.111,-0.100,0.897,-2.031,2.534,-0.275
0.020,0.104,-0.102,0.898,-1.740,2.977,-0.550
0.020,0.103,-0.103,0.895,-1.847,2.534,-0.687
0.030,0.079,-0.096,0.906,-1.725,1.328,-0.595
0.030,0.071,-0.099,0.887,-1.664,-0.137,-0.427
0.030,0.068,-0.098,0.889,-1.420,-0.809,-0.351
0.040,0.074,-0.101,0.894,-1.099,-1.313,-0.092
0.040,0.071,-0.096,0.886,-1.450,-1.160,0.076
0.040,0.078,-0.098,0.877,-1.420,-1.237,0.382
0.050,0.072,-0.098,0.884,-1.863,-0.947,0.382
0.050,0.076,-0.094,0.874,-2.153,-1.115,0.519
0.060,0.084,-0.093,0.892,-2.336,-1.328,0.473
0.060,0.086,-0.096,0.890,-2.382,-1.344,0.779
0.060,0.086,-0.097,0.906,-2.336,-1.191,0.779
0.070,0.093,-0.104,0.895,-2.168,-0.641,1.176
0.070,0.099,-0.104,0.901,-2.015,-0.031,1.130
0.080,0.106,-0.097,0.904,-1.740,0.015,0.962
0.080,0.114,-0.102,0.904,-1.969,-0.031,0.641
0.080,0.121,-0.105,0.909,-1.740,0.336,0.305
0.090,0.113,-0.106,0.906,-1.191,1.756,0.168
0.090,0.116,-0.102,0.904,-1.084,2.122,0.092
0.090,0.114,-0.101,0.909,-1.038,2.046,0.000
0.100,0.111,-0.102,0.898,-0.992,2.427,-0.107
0.100,0.102,-0.100,0.885,-0.733,3.450,-0.122
0.110,0.095,-0.097,0.891,-0.748,3.939,-0.137
0.110,0.085,-0.098,0.877,-0.977,3.115,-0.290
0.110,0.083,-0.095,0.873,-0.840,1.954,-0.305
0.120,0.083,-0.094,0.873,-0.824,1.282,0.015
0.120,0.075,-0.099,0.875,-1.084,1.557,0.351
0.130,0.068,-0.088,0.888,-1.405,1.038,0.885
0.130,0.074,-0.092,0.882,-1.695,-0.198,1.160
0.130,0.076,-0.094,0.885,-1.405,-1.344,1.069
0.140,0.076,-0.093,0.872,-1.420,-2.687,1.252
0.140,0.090,-0.096,0.884,-1.267,-3.206,1.084
0.150,0.106,-0.098,0.886,-1.725,-1.893,0.947
0.150,0.116,-0.088,0.878,-1.542,-1.618,0.840
0.150,0.123,-0.090,0.875,-2.260,-1.023,0.626
0.160,0.118,-0.089,0.882,-2.702,0.031,0.565
0.160,0.129,-0.090,0.895,-2.947,1.725,0.382
0.170,0.132,-0.096,0.895,-2.977,3.588,0.229
0.170,0.127,-0.089,0.890,-2.885,5.053,0.092
0.170,0.121,-0.089,0.884,-3.450,5.618,-0.229
0.180,0.119,-0.093,0.884,-3.481,6.427,-0.214
0.180,0.118,-0.097,0.892,-3.542,7.679,-0.412
0.190,0.119,-0.099,0.904,-3.328,8.626,-0.809
0.190,0.106,-0.104,0.900,-2.702,8.733,-1.038
0.190,0.093,-0.102,0.907,-2.641,7.924,-1.145
0.200,0.080,-0.106,0.894,-2.168,6.580,-1.191
0.200,0.073,-0.099,0.899,-1.939,6.321,-1.069
0.210,0.074,-0.101,0.902,-1.634,5.756,-0.702
0.210,0.066,-0.104,0.890,-1.511,4.870,-0.580
0.210,0.069,-0.101,0.889,-1.359,3.435,-0.489
0.220,0.056,-0.101,0.894,-1.435,1.969,-0.031
0.220,0.063,-0.100,0.887,-1.176,0.931,0.076
0.230,0.061,-0.100,0.891,-1.038,0.183,0.244
0.230,0.072,-0.100,0.886,-1.359,-0.458,0.580
0.230,0.079,-0.096,0.890,-1.649,-0.779,0.626
