Time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.000010,0.26,0.20,0.98,3.06,-1.31,-0.06
0.000020,0.25,0.20,1.01,3.85,-1.62,-0.16
0.000030,0.24,0.19,1.04,3.16,-2.19,-0.45
0.000050,0.26,0.20,1.06,1.98,-2.38,-0.03
0.000060,0.26,0.19,1.05,0.05,-1.85,0.63
0.000070,0.25,0.19,1.05,-0.16,-2.65,0.63
0.000090,0.24,0.19,1.03,1.14,-2.95,0.76
0.000100,0.24,0.19,1.03,1.98,-3.12,0.34
0.000110,0.23,0.19,1.03,2.95,-2.36,-0.62
0.000120,0.23,0.19,1.05,3.19,-2.57,-1.17
0.000140,0.23,0.19,1.04,3.91,-3.02,-1.56
0.000150,0.24,0.19,1.04,4.05,-1.87,-1.37
0.000160,0.25,0.21,1.04,3.95,-1.04,-0.99
0.000180,0.24,0.20,1.06,3.15,-1.21,-0.50
0.000190,0.26,0.21,1.05,3.93,-0.97,-0.03
0.000200,0.24,0.20,1.04,3.63,-1.73,-0.82
0.000220,0.25,0.20,1.06,3.01,-1.75,-0.40
0.000230,0.25,0.21,1.04,3.69,-1.11,0.31
0.000240,0.25,0.21,1.05,3.62,-1.48,-0.21
0.000260,0.24,0.21,1.04,3.63,0.27,-0.56
0.000270,0.23,0.21,1.03,2.95,-1.20,-1.32
0.000280,0.24,0.21,1.03,3.60,-1.06,-1.31
0.000300,0.25,0.22,1.03,1.61,-1.21,-1.01
0.000310,0.25,0.22,1.04,0.61,0.09,-0.44
0.000320,0.26,0.22,1.05,-0.15,-0.38,-0.33
0.000340,0.26,0.22,1.03,1.11,-0.32,-0.28
0.000350,0.25,0.21,1.03,1.13,-0.51,-0.40
0.000360,0.25,0.22,1.03,0.86,0.04,-0.28
0.000370,0.25,0.22,1.03,1.27,-0.82,-0.34
0.000390,0.25,0.22,1.04,1.96,-1.79,-0.56
0.000400,0.26,0.22,1.06,1.47,-2.24,-0.32
0.000410,0.26,0.22,1.04,0.82,-1.53,0.48
0.000430,0.25,0.22,1.04,1.18,-0.76,0.99
0.000440,0.23,0.22,1.04,0.52,-0.02,0.98
0.000450,0.22,0.22,1.04,0.55,-1.08,0.57
0.000470,0.23,0.22,1.04,0.85,-1.27,0.41
0.000480,0.24,0.22,1.05,1.34,-2.40,0.00
0.000490,0.24,0.22,1.04,1.94,-2.63,-0.02
0.000510,0.24,0.23,1.04,2.07,-1.18,-0.15
0.000520,0.23,0.22,1.04,1.24,-0.63,-0.47
0.000530,0.23,0.22,1.06,0.57,-1.34,-0.37
0.000550,0.25,0.21,1.06,0.49,-2.49,-0.61
0.000560,0.25,0.22,1.04,1.41,-2.17,-0.43
0.000570,0.23,0.22,1.04,2.02,-0.85,-0.66
0.000590,0.23,0.21,1.05,1.89,-0.34,-1.05
0.000600,0.24,0.22,1.07,2.45,0.03,-1.07
0.000610,0.24,0.21,1.09,2.15,-1.14,-0.55
0.000620,0.23,0.22,1.10,0.84,-2.50,-1.27
