Time,acce_x,acce_y,acce_z,gyro_x,gyro_y, gyro_z
0.000,0.094,-0.086,0.874,-1.130,-1.542,0.397
0.000,0.094,-0.086,0.890,-1.496,-1.221,0.229
0.010,0.090,-0.087,0.896,-1.786,-1.206,-0.122
0.010,0.088,-0.091,0.902,-1.939,-1.359,-0.244
0.010,0.092,-0.094,0.897,-2.214,-0.947,-0.489
0.020,0.085,-0.089,0.896,-2.107,-0.076,-0.519
0.020,0.082,-0.094,0.905,-1.985,0.214,-0.473
0.020,0.080,-0.095,0.904,-1.908,0.198,-0.137
0.030,0.074,-0.093,0.896,-1.664,0.092,-0.260
0.030,0.075,-0.094,0.891,-1.725,-0.550,-0.107
0.030,0.074,-0.094,0.886,-1.710,-1.008,0.031
0.040,0.071,-0.101,0.885,-1.527,-1.191,0.015
0.040,0.074,-0.096,0.883,-0.794,-0.840,0.198
0.040,0.080,-0.092,0.881,-1.557,-1.359,0.031
0.050,0.086,-0.098,0.885,-1.191,-0.061,0.015
0.050,0.079,-0.092,0.878,-1.267,0.244,0.198
0.060,0.070,-0.096,0.876,-1.328,0.427,0.290
0.060,0.070,-0.091,0.876,-1.344,0.260,0.427
0.060,0.064,-0.090,0.861,-1.359,-0.183,0.702
0.070,0.065,-0.089,0.876,-1.328,-0.916,0.840
0.070,0.064,-0.097,0.875,-1.771,-1.847,0.687
0.080,0.071,-0.098,0.898,-1.344,-2.595,0.672
0.080,0.087,-0.091,0.900,-1.466,-2.687,0.641
0.080,0.087,-0.094,0.894,-1.496,-2.397,0.412
0.090,0.088,-0.088,0.898,-1.206,-2.779,0.397
0.090,0.094,-0.085,0.908,-1.481,-2.840,0.198
0.100,0.105,-0.092,0.902,-1.405,-1.450,0.382
0.100,0.111,-0.088,0.904,-1.481,0.473,0.366
0.100,0.106,-0.086,0.897,-1.603,1.359,0.137
0.110,0.103,-0.091,0.891,-1.298,0.977,-0.260
0.110,0.096,-0.091,0.889,-1.771,-0.168,-0.534
0.120,0.099,-0.089,0.896,-1.527,0.122,-0.962
0.120,0.092,-0.091,0.892,-1.496,0.382,-1.053
0.120,0.085,-0.089,0.885,-1.389,0.260,-1.008
0.130,0.081,-0.096,0.896,-1.130,0.198,-1.130
0.130,0.067,-0.097,0.893,-0.901,-0.336,-1.023
0.140,0.067,-0.096,0.897,-0.931,-0.336,-1.282
0.140,0.073,-0.102,0.888,-1.405,-0.397,-1.038
0.140,0.065,-0.097,0.886,-1.282,-0.641,-0.824
0.150,0.071,-0.097,0.888,-1.389,-0.733,-0.382
0.150,0.068,-0.095,0.889,-1.359,-0.458,-0.412
0.160,0.066,-0.095,0.879,-1.588,-0.641,-0.137
0.160,0.076,-0.101,0.895,-1.664,-0.443,-0.260
0.160,0.079,-0.097,0.889,-1.817,-0.260,-0.168
0.170,0.070,-0.099,0.883,-1.924,-0.198,-0.107
0.170,0.071,-0.100,0.894,-1.893,0.260,0.092
0.180,0.069,-0.092,0.892,-2.031,0.519,0.229
0.180,0.076,-0.095,0.898,-2.000,0.885,0.290
0.180,0.082,-0.099,0.895,-2.000,1.252,0.550
0.190,0.084,-0.096,0.896,-1.985,1.817,0.366
0.190,0.081,-0.102,0.891,-2.076,1.863,0.351
0.200,0.091,-0.095,0.904,-2.168,1.481,0.198
0.200,0.089,-0.094,0.900,-2.183,1.389,0.046
0.200,0.093,-0.098,0.896,-2.137,1.588,-0.305
0.210,0.090,-0.095,0.905,-1.847,2.122,-0.412
0.210,0.081,-0.101,0.893,-1.679,2.107,-0.443
0.220,0.076,-0.099,0.896,-1.588,1.038,-0.443
0.220,0.075,-0.097,0.884,-1.710,0.031,-0.748
0.220,0.077,-0.096,0.878,-1.710,-0.183,-0.962
0.230,0.070,-0.091,0.892,-1.756,-0.427,-0.748
0.230,0.080,-0.093,0.875,-1.496,-0.092,-0.626
0.240,0.075,-0.093,0.882,-1.786,-0.214,-0.534
0.240,0.071,-0.092,0.888,-1.496,-0.565,-0.519
0.240,0.083,-0.089,0.887,-1.756,0.000,-0.382
0.250,0.082,-0.097,0.881,-1.756,0.931,-0.443
0.250,0.084,-0.094,0.898,-1.817,1.435,-0.198
0.260,0.076,-0.099,0.896,-1.542,1.557,-0.427
0.260,0.077,-0.093,0.896,-1.282,1.527,-0.458
0.260,0.068,-0.099,0.888,-1.588,0.672,-0.779
0.270,0.070,-0.100,0.893,-1.847,-0.733,-0.840
0.270,0.067,-0.099,0.892,-1.664,-0.672,-0.733
