Time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.000010,0.08,0.13,1.07,-1.82,-0.62,1.11
0.000020,0.08,0.13,1.07,-1.31,-2.95,0.62
0.000030,0.09,0.12,1.08,-1.31,-3.95,0.40
0.000050,0.08,0.12,1.08,-1.24,-4.40,0.14
0.000060,0.09,0.12,1.07,-0.84,-4.25,0.48
0.000070,0.08,0.12,1.08,-1.34,-4.60,0.37
0.000090,0.09,0.12,1.07,-1.05,-2.46,-0.11
0.000100,0.09,0.12,1.06,-1.20,-3.87,-0.34
0.000110,0.09,0.13,1.07,-1.51,-2.66,-0.16
0.000130,0.10,0.13,1.06,-1.46,-3.32,-0.50
0.000140,0.10,0.12,1.05,-1.05,-3.60,-0.40
0.000150,0.09,0.13,1.08,-2.08,-2.60,-0.39
0.000160,0.11,0.13,1.07,-1.90,-0.01,-0.35
0.000180,0.11,0.13,1.06,-1.85,-1.05,-0.13
0.000190,0.10,0.13,1.07,-2.14,-1.45,0.40
0.000200,0.10,0.13,1.07,-2.66,-2.46,0.54
0.000220,0.09,0.13,1.07,-2.53,-2.66,0.27
0.000230,0.09,0.13,1.06,-1.86,-2.53,0.18
0.000240,0.08,0.13,1.07,-1.98,-3.31,-0.27
0.000260,0.10,0.12,1.06,-2.02,-2.27,-0.12
0.000270,0.10,0.12,1.06,-1.68,-2.69,0.11
0.000280,0.09,0.13,1.08,-2.24,-0.78,-0.05
0.000300,0.08,0.13,1.07,-3.13,-1.82,-0.36
0.000310,0.10,0.13,1.05,-2.69,-1.72,-0.21
0.000320,0.10,0.13,1.04,-2.31,-1.84,-0.05
0.000340,0.09,0.13,1.04,-1.43,-0.34,-0.08
0.000350,0.10,0.13,1.03,-0.53,0.36,0.12
0.000360,0.10,0.12,1.04,0.45,1.41,0.79
0.000380,0.08,0.13,1.08,-0.71,0.72,0.41
0.000390,0.09,0.12,1.07,-0.74,0.05,-0.05
0.000400,0.08,0.12,1.08,-1.33,-1.16,-0.22
0.000420,0.08,0.12,1.08,-1.83,-2.18,-0.44
0.000430,0.09,0.12,1.08,-1.78,-2.29,-0.80
0.000440,0.09,0.13,1.08,-1.73,-3.60,-0.66
0.000460,0.09,0.12,1.07,-1.60,-2.47,-0.46
0.000470,0.10,0.13,1.07,-1.47,-2.22,-0.26
0.000480,0.10,0.13,1.08,-2.23,-2.32,0.31
0.000500,0.10,0.14,1.07,-2.48,0.41,0.70
0.000510,0.08,0.12,1.06,-2.43,-1.36,0.29
0.000520,0.09,0.12,1.05,-1.73,-1.99,-0.11
0.000540,0.09,0.12,1.04,-0.53,-1.76,-0.16
0.000550,0.10,0.12,1.06,-0.33,-1.14,-0.08
0.000560,0.10,0.12,1.06,0.00,0.83,0.21
0.000570,0.09,0.12,1.06,-0.18,-0.50,0.39
0.000590,0.09,0.12,1.07,-1.32,-0.10,0.37
0.000600,0.09,0.13,1.07,-2.17,-0.80,0.12
0.000610,0.10,0.13,1.06,-1.78,-0.82,0.24
0.000630,0.11,0.13,1.07,-2.02,-0.29,0.27
0.000640,0.10,0.14,1.06,-1.95,1.31,0.82
0.000650,0.09,0.13,1.05,-2.15,0.66,0.85
0.000670,0.09,0.13,1.06,-1.44,-0.72,0.92
0.000680,0.08,0.14,1.07,-1.73,-1.90,0.85
0.000690,0.08,0.13,1.05,-1.34,-0.95,0.75
0.000710,0.08,0.13,1.05,-1.12,-1.98,0.92
0.000720,0.09,0.12,1.06,-0.89,-1.02,1.43
0.000730,0.08,0.12,1.06,-0.36,-0.78,1.39
0.000750,0.08,0.12,1.06,-0.05,-0.77,0.52
0.000760,0.08,0.12,1.06,-0.15,-1.98,0.41
0.000770,0.08,0.13,1.08,-0.69,-2.29,0.11
0.000790,0.10,0.13,1.09,-2.08,-4.00,0.84
0.000800,0.09,0.13,1.08,-2.65,-2.63,1.86
0.000810,0.10,0.12,1.07,-2.96,-1.66,2.57
0.000830,0.08,0.12,1.08,-2.79,-1.16,2.98
0.000840,0.11,0.12,1.09,-2.56,-0.76,2.26
0.000850,0.11,0.11,1.08,-2.21,-1.25,2.69
0.000870,0.12,0.11,1.09,-2.05,-1.73,3.71
0.000880,0.11,0.11,1.09,-2.43,-3.46,4.40
0.000890,0.11,0.12,1.09,-3.47,-3.35,4.59
0.000910,0.11,0.12,1.08,-3.66,-3.92,4.21
0.000920,0.13,0.11,1.07,-2.28,-3.10,4.40
0.000930,0.14,0.12,1.08,-1.73,-1.59,4.77
0.000950,0.15,0.13,1.08,-2.82,-0.02,5.93
0.000960,0.15,0.12,1.09,-4.27,2.66,8.06
0.000970,0.12,0.12,1.10,-6.12,3.66,9.22
0.000990,0.11,0.11,1.09,-6.01,4.01,9.32
0.001000,0.11,0.10,1.06,-5.18,2.45,9.60
0.001010,0.11,0.10,1.06,-3.54,2.73,9.92
0.001030,0.11,0.10,1.09,-3.88,1.81,10.51
