Time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.000010,0.28,-0.05,0.89,-45.39,-1.04,-24.78
0.000020,0.35,-0.03,0.87,-42.14,-18.15,-44.14
0.000030,0.47,0.04,0.88,-38.52,-27.60,-56.05
0.000050,0.57,0.09,0.91,-31.08,-35.91,-58.43
0.000060,0.64,0.12,0.94,-27.30,-41.19,-58.38
0.000070,0.68,0.17,0.92,-28.67,-36.76,-57.30
0.000090,0.66,0.20,0.90,-32.11,-29.89,-59.53
0.000100,0.65,0.21,0.85,-28.27,-31.97,-58.05
0.000110,0.66,0.19,0.82,-24.44,-40.21,-56.17
0.000130,0.64,0.17,0.77,-20.46,-49.97,-54.95
0.000140,0.70,0.15,0.71,-15.47,-53.97,-52.53
0.000160,0.73,0.16,0.71,-8.73,-43.47,-50.11
0.000170,0.76,0.18,0.78,-2.81,-27.88,-46.23
0.000180,0.76,0.18,0.87,-0.26,-15.71,-43.62
0.000200,0.70,0.21,0.93,-0.08,-8.60,-36.95
0.000210,0.63,0.23,0.97,-5.95,-2.31,-32.66
0.000220,0.67,0.18,0.97,-6.50,14.18,-19.73
0.000240,0.58,0.23,0.94,-7.33,6.14,-30.44
0.000250,0.56,0.21,0.91,-5.25,2.90,-33.13
0.000260,0.55,0.23,0.89,-4.55,-0.06,-32.35
0.000280,0.51,0.23,0.90,-3.07,-3.30,-28.23
0.000290,0.46,0.21,0.89,-2.58,-8.67,-28.61
0.000300,0.47,0.17,0.88,-4.46,-7.01,-33.62
0.000320,0.48,0.18,0.88,-7.36,2.96,-39.53
0.000330,0.47,0.18,0.89,-9.40,12.52,-47.39
0.000340,0.49,0.21,0.93,-11.65,16.87,-52.18
0.000360,0.51,0.23,0.96,-14.55,13.71,-55.10
0.000370,0.52,0.22,0.99,-16.18,10.41,-52.50
0.000380,0.52,0.22,0.99,-16.08,7.04,-50.41
0.000400,0.53,0.22,1.00,-15.76,3.59,-50.41
0.000410,0.56,0.20,1.02,-15.77,3.82,-52.82
0.000420,0.54,0.21,1.06,-18.08,-2.90,-50.08
0.000440,0.56,0.22,1.03,-18.47,-10.15,-48.41
0.000450,0.59,0.21,1.02,-16.40,-18.26,-41.62
0.000460,0.60,0.21,1.00,-13.33,-12.84,-34.08
0.000480,0.57,0.22,0.97,-14.58,-1.56,-30.23
0.000490,0.54,0.21,0.94,-17.30,10.55,-31.30
0.000500,0.54,0.19,0.94,-16.06,17.13,-32.02
0.000520,0.53,0.18,0.95,-14.46,23.19,-31.76
0.000530,0.52,0.20,0.97,-13.30,20.17,-32.02
0.000540,0.53,0.21,1.00,-10.85,12.35,-30.32
0.000560,0.53,0.21,1.02,-9.37,1.66,-29.68
0.000570,0.55,0.23,1.02,-8.78,-11.37,-28.98
0.000580,0.59,0.23,1.03,-8.89,-12.40,-24.06
0.000600,0.61,0.24,1.01,-7.31,-12.50,-17.73
0.000610,0.61,0.23,0.98,-5.42,-12.38,-11.33
0.000620,0.59,0.20,0.95,-2.56,-10.34,-4.23
0.000640,0.56,0.18,0.92,0.35,-8.98,-0.27
0.000650,0.56,0.17,0.90,2.47,-5.86,1.94
0.000660,0.54,0.16,0.90,5.73,2.82,4.31
0.000680,0.50,0.15,0.91,9.59,10.31,3.85
0.000690,0.48,0.14,0.95,10.82,18.46,0.81
0.000700,0.47,0.15,0.97,10.41,20.12,-2.72
0.000720,0.47,0.17,0.97,10.06,16.50,-5.95
0.000730,0.48,0.17,0.96,10.35,11.31,-6.20
0.000740,0.48,0.17,0.95,10.44,7.60,-6.35
0.000760,0.49,0.18,0.94,10.21,4.70,-7.04
0.000770,0.49,0.19,0.93,9.19,2.11,-9.16
0.000780,0.50,0.20,0.91,7.95,3.56,-9.10
0.000800,0.50,0.18,0.91,6.47,4.84,-8.50
0.000810,0.49,0.19,0.91,5.16,8.76,-7.28
0.000820,0.48,0.19,0.91,3.86,7.91,-5.94
0.000840,0.47,0.18,0.89,2.69,6.85,-5.40
0.000850,0.45,0.19,0.91,-0.12,5.18,-8.17
0.000860,0.47,0.18,0.91,-1.39,8.03,-10.24
0.000880,0.47,0.20,0.93,-3.01,9.33,-10.38
0.000890,0.47,0.20,0.95,-4.32,10.93,-10.29
0.000900,0.48,0.20,0.96,-7.07,8.47,-11.27
0.000920,0.51,0.21,0.95,-7.89,5.63,-7.98
0.000930,0.49,0.21,0.94,-7.74,2.35,-6.17
0.000940,0.48,0.20,0.94,-7.95,0.90,-6.69
0.000960,0.48,0.20,0.93,-6.72,-1.65,-6.82
0.000970,0.48,0.20,0.94,-5.39,-3.10,-7.62
0.000980,0.49,0.21,0.93,-5.59,-3.95,-8.32
0.001000,0.52,0.22,0.93,-6.02,-3.91,-7.89
0.001010,0.53,0.22,0.91,-5.97,-3.63,-6.78
0.001020,0.54,0.23,0.90,-4.52,-2.24,-4.56
0.001040,0.54,0.23,0.92,-3.63,-2.50,-2.09
0.001050,0.52,0.21,0.94,-2.93,-3.83,1.69
0.001060,0.49,0.22,0.96,-3.37,-6.90,2.64
0.001080,0.49,0.21,0.96,-6.53,-4.90,1.18
0.001090,0.48,0.22,0.94,-8.34,-1.74,-0.11
0.001100,0.50,0.23,0.94,-8.12,1.48,0.50
0.001120,0.49,0.21,0.93,-9.56,5.79,-0.05
0.001130,0.47,0.21,0.94,-10.18,5.18,-0.78
0.001140,0.48,0.21,0.91,-8.84,-0.09,-1.89
0.001160,0.48,0.22,0.91,-8.72,-5.57,-3.47
0.001170,0.52,0.21,0.91,-8.96,-5.04,-2.47
0.001180,0.54,0.22,0.89,-9.11,-4.82,-0.60
0.001200,0.57,0.23,0.90,-10.06,-4.41,0.70
0.001210,0.60,0.26,0.91,-12.46,-3.07,4.35
0.001220,0.61,0.26,0.89,-10.92,-6.87,8.21
0.001240,0.64,0.26,0.89,-8.95,-5.40,14.75
0.001250,0.66,0.27,0.87,-11.08,2.95,19.07
0.001260,0.67,0.27,0.86,-9.82,9.77,24.87
0.001280,0.67,0.26,0.87,-6.78,14.64,32.31
0.001290,0.63,0.26,0.87,-1.34,15.40,40.61
0.001300,0.60,0.24,0.91,7.07,10.44,48.15
0.001320,0.55,0.23,0.94,11.83,9.21,53.77
0.001330,0.51,0.22,0.97,12.38,11.92,54.00
0.001340,0.52,0.21,0.96,10.03,17.47,51.91
0.001360,0.55,0.23,0.95,5.86,31.47,50.34
0.001370,0.55,0.23,0.93,3.51,41.54,48.79
0.001380,0.55,0.23,0.94,1.88,47.16,49.69
0.001400,0.55,0.21,0.93,3.85,45.05,53.28
0.001410,0.49,0.19,0.95,10.31,33.79,58.98
0.001420,0.43,0.19,1.03,11.97,21.95,59.19
0.001440,0.40,0.16,1.06,11.21,17.30,55.60
0.001450,0.39,0.15,1.07,10.41,13.24,50.99
0.001460,0.39,0.13,1.07,9.88,11.62,45.53
0.001480,0.38,0.13,1.08,8.17,11.85,38.40
0.001490,0.38,0.12,1.07,7.59,11.56,31.80
0.001500,0.40,0.11,1.07,6.53,10.17,27.89
0.001520,0.40,0.11,1.06,6.24,5.25,25.91
0.001530,0.41,0.12,1.04,6.53,-1.59,24.02
0.001540,0.42,0.12,1.03,6.11,-4.93,22.79
