Time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.000010,0.00,0.13,1.05,0.22,-8.50,-0.85
0.000020,0.02,0.14,1.06,-0.21,-6.60,-0.02
0.000030,0.04,0.14,1.05,-1.48,-4.15,0.97
0.000050,0.01,0.14,1.09,-2.61,1.15,-0.38
0.000060,-0.02,0.14,1.07,-4.37,0.63,-2.52
0.000070,0.03,0.12,1.04,-2.68,6.09,-2.40
0.000090,-0.03,0.11,1.05,1.18,11.52,-5.46
0.000100,0.05,0.10,1.09,4.80,12.86,-3.39
0.000110,-0.03,0.11,1.05,2.34,3.84,-0.24
0.000130,0.01,0.12,1.05,4.47,8.75,0.06
0.000140,-0.02,0.15,1.10,1.07,7.68,0.91
0.000150,-0.01,0.15,1.09,-1.15,7.18,0.58
0.000160,-0.02,0.14,1.07,-3.60,2.14,0.52
0.000180,-0.02,0.14,1.07,-3.68,1.31,0.65
0.000190,-0.05,0.14,1.06,-2.46,0.08,-0.87
0.000200,-0.05,0.12,1.06,-1.39,-4.65,-2.36
0.000220,-0.05,0.14,1.07,-1.13,-12.37,-3.85
0.000230,-0.02,0.13,1.06,-0.13,-13.19,-3.13
0.000240,-0.01,0.14,1.06,-1.54,-12.08,-1.65
0.000260,0.01,0.14,1.09,-2.92,-6.44,0.28
0.000270,-0.00,0.14,1.08,-4.20,-4.01,1.24
0.000280,-0.02,0.13,1.06,-3.72,0.95,0.90
0.000300,-0.02,0.13,1.04,-2.97,1.05,0.60
0.000310,-0.02,0.13,1.07,-3.15,-0.40,0.78
0.000320,-0.03,0.14,1.05,-3.08,-2.51,1.18
0.000340,-0.02,0.13,1.04,-2.30,-1.15,1.15
0.000350,-0.03,0.12,1.05,-1.18,1.26,0.88
0.000360,-0.02,0.14,1.05,-0.92,1.06,1.89
0.000380,-0.03,0.13,1.07,-1.73,4.28,2.28
0.000390,-0.05,0.13,1.06,-1.66,-0.02,1.50
0.000400,-0.05,0.12,1.04,-0.16,0.27,1.00
0.000420,-0.03,0.11,1.03,2.82,7.08,0.27
0.000430,-0.04,0.11,1.03,4.82,6.53,0.13
0.000440,-0.04,0.13,1.06,5.52,7.10,0.37
0.000460,-0.04,0.14,1.09,3.57,5.13,0.93
0.000470,-0.04,0.14,1.09,1.21,6.63,0.93
0.000480,-0.08,0.14,1.07,-0.88,4.36,-0.35
0.000500,-0.09,0.13,1.05,-1.72,3.76,-4.38
0.000510,-0.05,0.13,1.02,0.75,2.59,-4.13
0.000520,-0.05,0.14,1.03,2.42,0.15,-3.85
0.000530,-0.04,0.14,1.07,2.47,0.22,-2.18
0.000550,-0.05,0.16,1.10,1.37,4.40,-1.73
0.000560,-0.11,0.17,1.11,-1.48,6.18,-2.30
0.000570,-0.11,0.15,1.09,-2.84,3.59,-3.50
0.000590,-0.11,0.14,1.05,-2.05,-0.15,-4.63
0.000600,-0.11,0.13,1.01,1.56,-1.37,-5.73
0.000610,-0.09,0.14,1.04,5.16,0.09,-6.02
0.000630,-0.10,0.15,1.07,5.44,0.37,-5.60
0.000640,-0.12,0.16,1.10,3.19,1.94,-6.17
0.000650,-0.14,0.17,1.09,0.69,2.01,-7.92
0.000670,-0.14,0.15,1.07,-0.30,1.76,-10.87
0.000680,-0.17,0.14,1.06,-0.22,-2.39,-13.02
0.000690,-0.15,0.15,1.07,-0.14,-2.74,-14.52
0.000710,-0.16,0.15,1.07,-0.93,-2.75,-16.73
0.000720,-0.13,0.15,1.06,-0.48,0.38,-18.34
0.000730,-0.14,0.15,1.04,0.52,-2.09,-20.07
0.000750,-0.13,0.16,1.05,2.19,-0.72,-20.68
0.000760,-0.15,0.17,1.08,0.56,-1.02,-21.69
0.000780,-0.18,0.16,1.09,1.37,0.33,-22.55
0.000790,-0.18,0.17,1.08,0.04,-3.30,-26.06
0.000800,-0.16,0.17,1.08,-0.34,-0.95,-26.98
0.000820,-0.15,0.17,1.07,-0.63,-0.92,-27.94
0.000830,-0.16,0.17,1.06,-0.24,-3.01,-29.27
0.000840,-0.14,0.17,1.06,1.37,-4.21,-30.46
0.000860,-0.13,0.17,1.07,1.80,-3.05,-31.51
0.000870,-0.15,0.18,1.08,1.96,-1.29,-32.80
0.000880,-0.18,0.18,1.11,0.24,-4.53,-33.89
0.000900,-0.18,0.18,1.11,-2.91,-6.21,-36.61
0.000910,-0.16,0.18,1.08,-4.78,-5.05,-38.74
0.000920,-0.15,0.18,1.04,-4.60,-1.15,-41.04
0.000940,-0.14,0.18,1.02,-3.31,-4.24,-42.17
0.000950,-0.14,0.17,1.02,-1.40,-5.77,-41.97
0.000960,-0.15,0.17,1.03,0.98,-5.01,-43.03
0.000980,-0.17,0.18,1.05,1.39,-2.46,-45.05
0.000990,-0.18,0.18,1.05,0.19,-4.90,-47.84
0.001000,-0.18,0.19,1.04,-0.47,-8.16,-49.76
0.001020,-0.18,0.20,1.05,-1.45,-13.84,-50.99
0.001030,-0.17,0.20,1.04,-2.56,-16.41,-52.66
0.001050,-0.14,0.20,1.05,-2.29,-12.31,-53.61
0.001060,-0.16,0.19,1.03,-3.51,-8.94,-52.88
0.001070,-0.18,0.21,1.04,-4.20,-6.96,-55.29
0.001090,-0.17,0.20,1.02,-3.86,-6.85,-56.39
0.001100,-0.16,0.20,1.01,-1.92,-0.89,-57.73
0.001110,-0.18,0.19,1.01,1.07,-5.57,-60.72
0.001130,-0.13,0.19,1.02,3.46,-2.95,-62.73
0.001140,-0.11,0.19,1.00,3.87,-4.50,-61.44
0.001150,-0.11,0.19,1.01,4.53,-0.81,-61.48
0.001170,-0.11,0.19,1.04,3.85,4.15,-62.70
0.001180,-0.12,0.19,1.06,3.50,8.30,-64.14
0.001190,-0.15,0.18,1.05,2.55,2.54,-67.01
0.001210,-0.13,0.18,1.04,3.15,-0.39,-69.37
0.001220,-0.12,0.17,1.02,4.79,-3.87,-71.33
0.001230,-0.09,0.17,1.00,6.15,-6.37,-71.78
0.001250,-0.09,0.18,1.01,7.47,-4.73,-71.64
0.001260,-0.10,0.19,1.02,9.13,-2.49,-71.85
0.001270,-0.13,0.20,1.03,8.39,-1.11,-73.44
0.001290,-0.12,0.20,1.04,7.79,-2.18,-76.21
0.001300,-0.09,0.18,1.00,9.18,2.99,-78.20
0.001310,-0.08,0.18,0.99,11.63,7.69,-80.14
0.001330,-0.08,0.17,0.99,13.53,6.60,-78.82
0.001340,-0.09,0.20,1.01,12.84,1.13,-76.95
0.001350,-0.11,0.20,1.06,12.14,1.29,-77.21
0.001370,-0.11,0.21,1.06,10.69,-0.20,-77.08
0.001380,-0.11,0.20,1.04,10.35,1.26,-77.20
0.001400,-0.13,0.19,1.04,12.62,5.23,-78.71
0.001410,-0.11,0.20,1.03,13.80,1.45,-78.89
0.001420,-0.12,0.20,1.07,15.38,-1.76,-78.56
0.001440,-0.11,0.21,1.06,15.02,-6.17,-77.05
0.001450,-0.12,0.21,1.10,14.29,-2.16,-76.34
0.001460,-0.15,0.21,1.10,12.60,-5.47,-77.55
0.001480,-0.18,0.22,1.11,10.99,-11.30,-79.37
0.001490,-0.16,0.21,1.08,9.76,-16.61,-81.82
0.001500,-0.14,0.21,1.04,10.48,-19.63,-84.20
0.001520,-0.11,0.21,1.01,12.02,-18.41,-84.59
0.001530,-0.09,0.22,1.04,14.01,-12.11,-82.53
0.001540,-0.10,0.24,1.02,14.02,-7.92,-80.78
0.001560,-0.11,0.24,1.06,9.50,-5.77,-79.96
0.001570,-0.14,0.23,1.06,8.48,-3.93,-79.31
0.001580,-0.14,0.21,1.04,6.94,-6.69,-80.54
0.001600,-0.14,0.21,1.04,7.71,-5.67,-81.85
0.001610,-0.12,0.20,1.01,10.06,-1.84,-82.61
0.001630,-0.12,0.20,1.01,11.93,-4.73,-81.46
0.001640,-0.11,0.21,1.03,12.51,-2.08,-80.72
0.001650,-0.13,0.22,1.06,9.60,-2.52,-79.50
0.001670,-0.14,0.23,1.08,6.45,-6.80,-78.98
0.001680,-0.14,0.22,1.06,3.18,-5.56,-79.58
0.001690,-0.18,0.21,1.01,1.56,-6.99,-80.54
0.001710,-0.17,0.19,0.95,4.78,-5.37,-81.56
0.001720,-0.18,0.18,0.90,10.29,-7.50,-82.43
0.001730,-0.16,0.18,0.92,16.57,-7.82,-82.38
0.001750,-0.13,0.20,0.98,20.65,-9.51,-80.73
0.001760,-0.10,0.20,1.05,22.82,-6.55,-77.96
0.001770,-0.11,0.21,1.10,22.11,-9.79,-76.40
0.001790,-0.09,0.22,1.11,19.19,-11.70,-75.42
0.001800,-0.08,0.22,1.08,16.91,-12.79,-73.48
0.001810,-0.09,0.21,1.06,16.78,-12.25,-73.24
0.001830,-0.10,0.20,1.02,16.96,-16.68,-73.90
0.001840,-0.08,0.20,1.00,18.38,-11.82,-73.34
0.001860,-0.08,0.22,1.03,18.50,-13.82,-72.65
0.001870,-0.08,0.22,1.08,15.39,-16.79,-71.69
0.001880,-0.08,0.21,1.06,13.37,-12.21,-72.11
0.001900,-0.08,0.19,1.04,12.95,-10.85,-71.94
0.001910,-0.09,0.20,1.01,14.05,-6.47,-71.21
0.001920,-0.11,0.19,1.00,16.31,-8.98,-70.59
0.001940,-0.12,0.21,1.02,17.22,-13.19,-70.28
0.001950,-0.11,0.21,1.08,16.57,-13.86,-70.12
0.001960,-0.11,0.22,1.07,12.98,-18.98,-70.17
0.001980,-0.09,0.21,1.04,11.50,-17.03,-69.56
0.001990,-0.11,0.17,0.97,13.11,-19.57,-68.21
0.002010,-0.12,0.17,0.94,17.25,-21.76,-66.93
0.002020,-0.10,0.17,0.93,23.76,-22.05,-65.54
0.002030,-0.15,0.20,1.01,31.83,-30.33,-58.89
0.002050,-0.08,0.26,1.02,32.15,-18.08,-64.76
0.002060,-0.14,0.23,1.04,21.75,-33.82,-70.55
0.002070,-0.06,0.23,1.03,24.47,-31.24,-73.47
0.002090,0.01,0.23,1.00,28.17,-20.98,-73.32
0.002100,0.03,0.23,1.03,26.07,-21.69,-70.98
0.002110,0.04,0.23,1.07,24.39,-23.03,-65.51
0.002130,0.03,0.23,1.11,20.34,-17.02,-63.35
0.002140,0.02,0.24,1.09,18.99,-16.53,-64.20
0.002150,0.05,0.25,1.09,16.99,-21.53,-63.46
0.002170,0.10,0.25,1.13,13.16,-17.58,-60.53
0.002180,0.09,0.23,1.09,10.49,-7.15,-55.63
0.002200,0.06,0.20,1.06,9.30,-6.18,-51.40
0.002210,0.01,0.21,1.05,11.33,-6.55,-50.74
0.002220,-0.01,0.22,1.07,11.34,-14.72,-50.20
0.002240,0.01,0.23,1.08,6.65,-8.69,-52.56
0.002250,-0.01,0.21,1.07,5.11,-9.18,-53.08
0.002260,-0.01,0.19,1.06,7.27,-8.19,-51.58
