Time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.000010,0.03,0.06,1.06,-1.87,-5.82,-1.76
0.000020,0.06,0.06,1.05,-1.66,-7.14,-1.56
0.000030,0.05,0.07,1.07,-1.97,-5.73,-1.33
0.000050,0.06,0.07,1.08,-2.08,-6.86,-1.38
0.000060,0.08,0.07,1.06,-1.66,-5.79,-0.51
0.000070,0.07,0.07,1.08,-1.05,1.11,0.35
0.000090,0.06,0.07,1.08,-2.01,0.74,0.11
0.000100,0.05,0.06,1.07,-2.18,-0.46,0.04
0.000110,0.07,0.07,1.08,-1.97,2.13,0.04
0.000120,0.03,0.07,1.09,-2.09,2.52,-0.20
0.000140,0.05,0.06,1.06,-1.57,4.08,0.42
0.000150,0.03,0.07,1.07,-1.50,1.45,-0.35
0.000160,0.04,0.06,1.08,-0.78,2.79,-0.27
0.000180,0.04,0.06,1.08,-1.60,-0.46,-0.05
0.000190,0.03,0.07,1.07,-0.15,2.84,0.15
0.000200,0.04,0.07,1.09,-1.27,1.49,-0.46
0.000220,0.03,0.08,1.08,-2.34,-0.65,-0.73
0.000230,0.04,0.07,1.06,-2.13,-2.34,-0.17
0.000240,0.05,0.07,1.08,-1.60,1.12,-0.40
0.000260,0.02,0.07,1.06,-1.60,3.07,-0.08
0.000270,0.02,0.06,1.06,-0.63,1.37,-0.27
0.000280,0.04,0.07,1.06,-1.37,-2.63,-0.65
0.000300,0.05,0.07,1.07,-1.36,-1.30,-0.66
0.000310,0.05,0.09,1.08,-1.41,-1.37,0.02
0.000320,0.06,0.08,1.11,-2.42,1.65,0.39
0.000340,0.03,0.08,1.10,-3.52,4.26,0.07
0.000350,0.03,0.08,1.07,-3.53,0.92,-0.10
0.000360,0.03,0.07,1.07,-3.10,-0.11,-0.04
0.000380,0.02,0.07,1.06,-3.39,-2.41,-0.63
0.000390,0.04,0.06,1.06,-3.28,-1.76,-0.60
0.000400,0.05,0.06,1.07,-4.05,0.73,-0.58
0.000420,0.03,0.06,1.06,-3.23,3.85,-0.71
0.000430,0.03,0.06,1.04,-2.63,-1.16,0.02
0.000440,0.03,0.05,1.06,-1.21,-0.03,-0.06
0.000460,0.03,0.05,1.07,-1.03,-3.59,-0.76
0.000470,0.04,0.07,1.08,-1.72,-4.95,-1.05
0.000480,0.04,0.07,1.09,-0.85,0.41,-0.74
0.000490,0.04,0.07,1.09,-2.05,-2.61,-0.69
0.000510,0.05,0.07,1.09,-2.98,-0.15,0.02
0.000520,0.03,0.07,1.07,-3.25,1.55,0.07
0.000530,0.03,0.06,1.06,-3.18,-1.40,-0.25
0.000550,0.04,0.06,1.06,-1.47,0.34,-0.21
0.000560,0.03,0.06,1.06,-2.69,-2.46,-0.67
0.000570,0.02,0.07,1.07,-3.05,-0.38,-0.70
0.000590,0.03,0.07,1.07,-3.49,-0.68,-1.39
0.000600,0.05,0.07,1.06,-2.81,-0.56,-0.60
0.000610,0.05,0.06,1.06,-2.04,-1.23,0.36
0.000630,0.03,0.07,1.06,-1.93,-0.43,1.15
0.000640,0.03,0.06,1.09,-2.05,1.11,1.10
0.000650,0.00,0.06,1.08,-2.58,-2.08,0.50
0.000670,0.00,0.06,1.09,-3.02,-4.47,-0.33
0.000680,0.02,0.05,1.09,-2.44,-1.87,-0.09
0.000690,-0.01,0.06,1.11,-3.14,-0.11,-0.38
0.000710,0.02,0.06,1.12,-3.86,2.97,-1.15
0.000720,0.02,0.06,1.09,-4.19,3.11,-1.71
0.000730,0.03,0.06,1.10,-4.44,-0.43,-1.52
0.000750,0.04,0.06,1.10,-4.10,-0.56,-0.49
0.000760,0.03,0.05,1.10,-4.75,-2.27,0.31
0.000770,0.04,0.06,1.11,-6.13,2.69,0.16
0.000790,0.01,0.06,1.13,-9.80,4.44,-1.50
0.000800,0.01,0.05,1.13,-10.80,4.82,-2.37
0.000810,0.04,0.04,1.12,-10.75,3.49,-2.71
0.000830,0.03,0.04,1.10,-11.37,-2.79,-2.63
0.000840,0.04,0.03,1.07,-9.85,-2.21,-1.27
0.000850,0.02,0.03,1.07,-10.69,-5.28,-0.55
0.000870,0.02,0.03,1.10,-11.91,0.67,-0.48
0.000880,0.00,0.04,1.12,-16.21,4.59,-3.59
0.000890,-0.00,0.03,1.09,-18.38,4.63,-6.08
0.000910,0.02,0.02,1.03,-15.75,3.82,-5.54
0.000920,0.02,-0.00,1.01,-13.19,-1.90,-3.56
0.000930,0.03,0.00,0.99,-8.58,-2.82,-2.26
0.000950,0.03,-0.00,0.96,-4.31,-4.34,-0.80
0.000960,0.02,-0.01,0.98,-2.34,-6.51,-0.65
0.000970,0.02,0.01,1.01,-3.05,-5.91,-0.94
0.000990,0.04,0.01,1.04,-3.21,2.21,-1.72
0.001000,-0.01,0.03,1.06,-5.27,-0.05,-4.11
0.001010,0.02,0.03,1.05,-5.13,-1.22,-5.38
0.001030,0.03,0.02,1.01,-4.16,-5.45,-6.73
0.001040,0.06,0.02,0.99,-2.24,-5.87,-6.45
0.001050,0.10,0.02,1.00,-0.30,4.79,-5.00
0.001070,0.06,0.03,1.05,-1.55,10.99,-4.61
0.001080,0.02,0.03,1.06,-2.73,8.06,-5.54
0.001090,0.03,0.02,1.04,-1.88,3.67,-5.10
0.001110,0.03,0.01,1.02,0.98,-0.77,-3.50
0.001120,0.03,0.02,1.05,5.02,0.00,-0.87
0.001130,0.02,0.03,1.05,5.97,-3.37,-0.41
0.001150,0.01,0.03,1.05,6.86,-2.85,0.40
0.001160,0.01,0.04,1.05,5.49,-2.89,-0.33
0.001170,0.02,0.04,1.07,2.37,-4.33,-0.71
0.001190,0.04,0.03,1.05,2.35,3.08,-0.10
0.001200,0.03,0.03,1.02,2.50,-0.27,-0.17
0.001210,0.02,0.02,1.00,5.72,-0.61,0.92
0.001230,0.02,0.01,0.98,8.42,-3.60,1.45
0.001240,0.01,0.02,0.99,10.99,-5.89,1.92
0.001250,0.02,0.03,1.01,12.65,-5.69,1.37
0.001270,-0.00,0.03,1.02,13.50,-3.85,0.02
0.001280,0.01,0.03,1.01,15.71,-1.19,-0.48
0.001290,0.02,0.04,1.00,16.47,-3.37,-0.63
0.001310,0.03,0.04,1.00,18.07,-3.00,-0.53
0.001320,0.05,0.03,0.96,20.69,-1.92,0.70
0.001330,0.04,0.03,0.96,24.89,-0.46,2.41
0.001350,0.04,0.06,0.99,29.13,1.89,4.31
0.001360,-0.01,0.07,1.00,31.79,0.66,5.55
0.001370,-0.02,0.10,1.05,30.97,-0.82,3.69
0.001390,-0.01,0.11,1.04,27.21,-2.75,0.85
0.001400,-0.01,0.12,1.04,24.17,0.58,-0.77
0.001410,0.02,0.12,1.02,23.40,1.25,-0.21
0.001430,0.01,0.11,0.99,25.23,5.34,-0.15
0.001440,0.01,0.12,0.98,26.19,5.26,-0.62
0.001450,-0.02,0.12,0.97,26.63,0.80,-1.73
0.001470,0.00,0.13,0.99,27.02,-0.59,-2.23
0.001480,-0.01,0.13,0.99,28.22,-3.26,-2.16
0.001490,0.01,0.14,0.99,31.69,-0.75,-2.32
0.001510,-0.01,0.15,0.99,33.62,-2.44,-3.30
0.001520,0.01,0.17,0.99,33.89,-2.40,-4.96
0.001530,0.04,0.19,1.00,32.89,-1.83,-5.66
0.001550,0.06,0.20,1.01,32.66,-0.45,-4.36
0.001560,0.04,0.20,1.01,32.81,-1.54,-2.45
0.001570,0.02,0.20,1.01,33.26,-0.59,-1.66
0.001590,-0.01,0.20,1.01,33.03,-1.69,-1.71
0.001600,-0.02,0.21,0.99,32.28,-5.24,-3.02
0.001610,-0.01,0.19,0.96,35.71,-3.23,-3.91
0.001630,-0.02,0.19,0.91,40.37,-6.08,-5.68
0.001640,-0.02,0.21,0.90,45.54,-6.10,-6.37
