Time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.000010,0.01,0.09,1.08,-0.97,2.70,-2.44
0.000020,0.00,0.08,1.08,-0.80,0.60,-2.56
0.000030,-0.01,0.09,1.08,-0.82,-1.80,-2.65
0.000050,0.01,0.10,1.09,-1.04,-0.65,-2.75
0.000060,0.01,0.10,1.08,-2.50,0.60,-2.24
0.000070,0.00,0.10,1.10,-2.66,2.57,-1.70
0.000090,0.00,0.10,1.09,-2.98,3.85,-1.41
0.000100,-0.02,0.11,1.08,-4.32,0.53,-1.65
0.000110,0.00,0.10,1.08,-4.15,3.27,-2.11
0.000130,-0.01,0.09,1.07,-3.99,1.44,-2.69
0.000140,0.00,0.09,1.06,-2.44,3.22,-3.00
0.000150,-0.02,0.08,1.06,-1.88,0.99,-3.13
0.000160,-0.01,0.09,1.06,-1.88,0.15,-3.28
0.000180,-0.01,0.09,1.06,-1.97,-3.13,-3.83
0.000190,0.02,0.09,1.07,-1.56,-0.04,-3.99
0.000200,0.01,0.09,1.07,-2.95,-1.34,-3.90
0.000220,0.03,0.10,1.07,-3.21,3.11,-2.79
0.000230,0.01,0.10,1.07,-4.58,2.75,-1.28
0.000240,0.00,0.08,1.06,-4.00,3.65,-0.57
0.000260,-0.02,0.08,1.05,-3.11,2.35,-1.08
0.000270,-0.02,0.07,1.06,-1.05,3.44,-2.44
0.000280,-0.02,0.08,1.06,0.11,1.60,-3.47
0.000300,-0.00,0.08,1.08,1.10,1.06,-3.57
0.000310,-0.00,0.08,1.09,0.63,-1.89,-3.98
0.000320,0.02,0.11,1.11,-1.38,0.08,-3.08
0.000340,0.02,0.10,1.11,-4.31,-0.89,-1.96
0.000350,0.02,0.11,1.10,-6.80,-0.48,-0.99
0.000360,0.00,0.09,1.08,-7.66,-0.63,-0.75
0.000380,0.00,0.10,1.06,-6.50,1.55,-0.55
0.000390,0.01,0.09,1.05,-6.78,0.22,-0.29
0.000400,-0.00,0.08,1.04,-5.14,5.63,0.24
0.000420,-0.03,0.07,1.04,-4.53,2.63,0.73
0.000430,-0.04,0.07,1.04,-3.24,2.26,0.70
0.000440,-0.05,0.06,1.06,-2.69,1.70,-0.59
0.000460,-0.05,0.07,1.06,-3.36,-0.67,-2.10
0.000470,-0.04,0.07,1.04,-2.05,5.11,-3.92
0.000480,-0.01,0.08,1.06,-2.43,-0.84,-5.20
0.000500,0.01,0.08,1.05,-1.99,-1.92,-4.06
0.000510,0.01,0.09,1.05,-3.40,-3.70,-2.85
0.000520,0.03,0.08,1.05,-2.57,1.76,-2.54
0.000540,-0.01,0.09,1.06,-3.51,0.60,-2.82
0.000550,0.00,0.07,1.05,-2.53,1.52,-3.49
0.000560,0.03,0.08,1.04,-1.92,2.03,-2.66
0.000580,0.02,0.08,1.04,-0.69,4.56,-0.98
0.000590,0.01,0.08,1.06,0.34,5.33,1.05
0.000600,-0.03,0.08,1.07,0.60,3.54,1.91
0.000610,-0.04,0.08,1.08,-0.17,4.18,2.02
0.000630,-0.04,0.08,1.09,-1.11,5.43,1.74
0.000640,-0.06,0.07,1.08,-2.31,3.08,1.65
0.000650,-0.06,0.06,1.07,-2.39,3.37,0.23
0.000670,-0.05,0.06,1.08,-1.84,1.27,-0.80
0.000680,-0.06,0.06,1.06,0.03,2.86,-1.50
0.000690,-0.04,0.06,1.08,0.59,1.97,-0.87
0.000710,-0.05,0.08,1.10,-1.34,-1.14,-0.85
0.000720,-0.04,0.07,1.11,-2.58,-1.44,-0.89
0.000730,-0.05,0.07,1.10,-2.51,4.41,-1.40
0.000750,-0.06,0.06,1.10,-3.24,2.48,-2.32
0.000760,-0.05,0.07,1.10,-3.40,-1.69,-2.34
0.000770,-0.04,0.06,1.10,-2.73,-1.85,-2.63
0.000790,-0.04,0.06,1.09,-2.24,-5.31,-2.49
0.000800,-0.02,0.06,1.08,-0.95,-0.44,-1.68
0.000820,-0.04,0.08,1.09,-1.32,-2.44,-1.05
0.000830,-0.02,0.08,1.10,-3.07,-3.34,-0.89
0.000840,-0.02,0.08,1.09,-3.27,-0.40,-0.44
0.000860,-0.03,0.07,1.09,-3.49,-2.45,0.39
0.000870,-0.03,0.07,1.08,-3.39,-3.06,0.97
0.000880,-0.02,0.07,1.08,-4.66,-1.15,1.01
0.000900,-0.02,0.07,1.08,-5.39,1.42,1.02
