Time,acce_x,acce_y,acce_z,gyro_x,gyro_y, gyro_z
0.000,0.172,0.061,0.870,1.985,0.763,-0.168
0.000,0.167,0.063,0.867,2.031,-0.153,-0.183
0.010,0.172,0.064,0.871,1.802,-0.412,-0.595
0.010,0.177,0.066,0.867,1.344,0.137,-0.809
0.010,0.174,0.067,0.858,0.885,0.015,-0.962
0.020,0.175,0.061,0.859,0.672,0.046,-1.191
0.020,0.170,0.073,0.853,0.046,-0.061,-1.160
0.020,0.168,0.074,0.865,-0.412,-0.397,-1.435
0.030,0.166,0.077,0.859,-0.702,-0.840,-1.374
0.030,0.160,0.077,0.858,-1.130,-1.053,-1.405
0.030,0.164,0.070,0.872,-1.038,-1.282,-1.603
0.040,0.166,0.073,0.860,-1.466,-0.962,-1.725
0.040,0.161,0.063,0.864,-1.496,-0.962,-1.740
0.040,0.153,0.065,0.860,-1.267,-0.656,-1.573
0.050,0.149,0.064,0.874,-1.573,-0.763,-1.389
0.050,0.151,0.056,0.870,-1.710,-1.160,-1.206
0.050,0.144,0.057,0.872,-1.588,-1.740,-0.885
0.060,0.147,0.059,0.871,-1.557,-1.359,-0.626
0.060,0.152,0.054,0.877,-1.664,-0.519,-0.137
0.070,0.154,0.052,0.879,-2.015,-0.183,-0.031
0.070,0.162,0.052,0.882,-2.351,0.550,-0.031
0.070,0.151,0.048,0.876,-2.580,0.458,-0.290
0.080,0.148,0.047,0.882,-2.611,-0.137,-0.427
0.080,0.149,0.051,0.880,-2.641,-0.626,-0.260
0.090,0.152,0.049,0.890,-2.748,-1.298,-0.458
0.090,0.157,0.049,0.897,-2.748,-1.420,-0.443
0.090,0.154,0.048,0.901,-2.305,-1.450,-0.580
0.100,0.138,0.049,0.890,-2.015,-1.863,-0.427
0.100,0.138,0.044,0.888,-1.771,-1.832,-0.183
0.110,0.150,0.045,0.887,-1.542,-1.817,-0.168
0.110,0.146,0.049,0.884,-1.328,-1.771,0.015
0.110,0.143,0.042,0.885,-1.084,-2.244,0.107
0.120,0.153,0.042,0.884,-1.298,-1.939,0.046
0.120,0.153,0.040,0.891,-1.542,-1.160,0.229
0.130,0.152,0.046,0.876,-1.359,-0.473,0.336
0.130,0.150,0.045,0.886,-1.847,-0.519,0.458
0.130,0.153,0.042,0.880,-1.847,-0.321,0.366
0.140,0.152,0.042,0.899,-1.618,-0.122,0.397
0.140,0.159,0.045,0.892,-1.374,0.458,0.626
0.150,0.153,0.041,0.890,-1.298,0.855,0.489
0.150,0.157,0.039,0.895,-0.901,1.084,0.397
0.150,0.157,0.037,0.901,-0.534,1.557,0.611
0.160,0.150,0.047,0.896,-0.153,1.099,0.382
0.160,0.155,0.042,0.890,-0.183,0.641,0.321
0.160,0.144,0.049,0.883,-0.412,0.076,0.412
0.170,0.152,0.052,0.896,-0.290,0.122,0.366
0.170,0.147,0.045,0.887,-0.229,-0.214,0.672
0.180,0.144,0.050,0.892,-0.321,-0.641,1.145
0.180,0.141,0.048,0.890,-0.427,-0.962,1.313
0.180,0.149,0.055,0.890,-0.473,-0.794,1.710
0.190,0.147,0.050,0.879,-0.443,-0.427,1.908
0.190,0.157,0.057,0.891,-0.244,-0.137,2.290
0.200,0.152,0.054,0.868,-0.321,0.122,2.504
0.200,0.157,0.054,0.877,-0.351,0.076,2.855
0.200,0.158,0.063,0.882,-0.855,0.626,2.840
0.210,0.176,0.059,0.870,-0.824,1.802,3.206
0.210,0.169,0.059,0.872,-0.916,2.840,3.115
0.210,0.170,0.062,0.867,-0.977,3.282,3.267
0.220,0.167,0.065,0.877,-1.115,3.176,3.176
0.220,0.170,0.066,0.877,-1.084,3.221,3.099
0.230,0.176,0.074,0.873,-1.206,3.557,2.412
0.230,0.175,0.073,0.873,-1.053,3.313,2.748
0.230,0.188,0.072,0.878,-1.191,3.237,2.061
0.240,0.182,0.067,0.872,-1.267,3.130,1.374
0.240,0.180,0.064,0.861,-1.481,2.168,0.779
0.240,0.175,0.060,0.871,-1.679,1.267,0.137
0.250,0.161,0.065,0.868,-1.908,-0.336,-0.412
0.250,0.159,0.055,0.869,-2.137,-2.290,-0.885
0.260,0.162,0.057,0.867,-2.305,-4.061,-0.870
0.260,0.169,0.050,0.889,-2.382,-3.878,-0.824
0.260,0.175,0.059,0.892,-1.939,-2.931,-0.855
0.270,0.173,0.053,0.892,-1.634,-2.427,-0.840
0.270,0.172,0.055,0.885,-1.511,-1.832,-0.702
0.280,0.164,0.049,0.886,-1.435,-1.008,-0.779
0.280,0.175,0.048,0.892,-1.145,0.000,-0.595
0.280,0.171,0.051,0.886,-0.901,1.053,-0.550
0.290,0.165,0.047,0.880,-1.145,1.847,-0.061
0.290,0.162,0.052,0.875,-0.885,2.718,0.321
0.300,0.165,0.051,0.876,-1.221,3.298,0.305
0.300,0.164,0.058,0.864,-1.359,3.924,0.702
0.300,0.164,0.058,0.869,-1.618,4.046,0.977
0.310,0.162,0.058,0.866,-1.756,3.878,0.885
0.310,0.169,0.053,0.865,-2.229,3.725,0.580
0.320,0.171,0.052,0.856,-2.427,3.374,0.244
0.320,0.171,0.055,0.852,-3.145,2.626,-0.321
0.320,0.173,0.049,0.865,-3.863,1.664,-1.084
0.330,0.165,0.051,0.863,-4.290,0.687,-1.679
0.330,0.161,0.049,0.872,-4.229,-1.267,-2.336
0.330,0.151,0.047,0.894,-4.611,-2.855,-2.809
0.340,0.153,0.046,0.894,-4.473,-3.664,-2.901
0.340,0.155,0.049,0.897,-4.305,-3.664,-2.763
0.350,0.145,0.043,0.904,-3.756,-3.557,-2.733
0.350,0.146,0.045,0.899,-3.221,-3.145,-2.519
0.350,0.141,0.041,0.904,-3.237,-2.931,-2.321
0.360,0.147,0.046,0.893,-2.840,-2.107,-1.954
0.360,0.145,0.049,0.892,-2.916,-0.916,-1.695
0.370,0.137,0.050,0.895,-2.534,0.122,-1.145
0.370,0.136,0.048,0.900,-2.412,0.443,-0.565
0.370,0.129,0.052,0.899,-1.924,0.931,0.122
0.380,0.136,0.052,0.888,-1.985,1.634,0.534
0.380,0.132,0.053,0.889,-1.939,1.817,1.282
0.390,0.132,0.056,0.886,-1.908,2.336,1.496
0.390,0.146,0.053,0.895,-1.756,3.191,1.740
0.390,0.148,0.055,0.888,-1.511,3.481,1.786
0.400,0.146,0.065,0.879,-1.466,3.389,1.710
0.400,0.139,0.055,0.881,-1.282,2.336,1.863
0.410,0.145,0.054,0.874,-1.420,1.634,1.756
0.410,0.155,0.062,0.869,-1.573,0.702,1.328
0.410,0.154,0.060,0.874,-1.832,1.206,1.328
0.420,0.156,0.067,0.883,-1.679,0.458,1.344
0.420,0.151,0.060,0.877,-1.618,-0.504,1.053
0.420,0.153,0.052,0.882,-1.511,-1.863,1.008
0.430,0.166,0.057,0.878,-1.969,-2.641,0.534
0.430,0.162,0.054,0.880,-1.969,-3.649,0.137
0.440,0.160,0.052,0.877,-2.076,-3.664,0.122
0.440,0.165,0.051,0.880,-2.397,-4.122,0.214
0.440,0.159,0.046,0.868,-2.611,-4.260,0.244
0.450,0.166,0.050,0.879,-2.565,-4.427,0.519
0.450,0.171,0.054,0.892,-2.962,-3.420,0.458
0.460,0.171,0.052,0.875,-2.870,-2.504,0.427
0.460,0.166,0.049,0.893,-2.565,-1.939,0.275
0.460,0.168,0.049,0.887,-2.733,-1.695,0.473
0.470,0.172,0.050,0.889,-2.565,-0.855,0.290
0.470,0.168,0.054,0.892,-2.489,-0.198,0.092
0.480,0.167,0.046,0.896,-2.214,0.336,0.076
0.480,0.167,0.048,0.891,-2.015,0.672,0.015
0.480,0.172,0.049,0.892,-1.725,1.313,0.000
0.490,0.168,0.052,0.898,-1.405,1.679,0.153
0.490,0.165,0.050,0.893,-1.313,1.832,0.137
0.490,0.171,0.052,0.883,-1.099,1.878,0.305
0.500,0.172,0.057,0.886,-1.069,2.046,0.153
0.500,0.175,0.048,0.872,-0.992,2.153,-0.061
0.510,0.175,0.055,0.882,-0.931,2.260,-0.092
0.510,0.179,0.059,0.875,-1.099,2.290,-0.198
0.510,0.164,0.057,0.872,-0.947,1.893,-0.580
0.520,0.170,0.047,0.863,-1.481,0.885,-0.885
0.520,0.169,0.052,0.856,-2.046,0.137,-0.916
0.530,0.175,0.060,0.858,-2.595,-0.122,-1.267
0.530,0.166,0.050,0.865,-2.962,-0.534,-1.649
0.530,0.163,0.048,0.863,-3.267,-1.145,-1.908
0.540,0.159,0.057,0.872,-3.557,-2.702,-2.305
0.540,0.155,0.059,0.864,-4.137,-3.603,-2.397
0.550,0.162,0.051,0.872,-4.351,-4.321,-2.519
0.550,0.155,0.049,0.885,-4.687,-4.794,-2.702
0.550,0.148,0.057,0.885,-4.519,-4.702,-2.519
0.560,0.148,0.053,0.878,-4.382,-4.290,-2.641
0.560,0.151,0.051,0.881,-4.305,-4.092,-2.412
0.570,0.148,0.055,0.896,-4.244,-3.786,-2.427
0.570,0.149,0.049,0.898,-3.863,-2.885,-2.046
0.570,0.138,0.048,0.896,-3.588,-2.031,-1.481
0.580,0.141,0.054,0.894,-3.359,-1.374,-1.008
0.580,0.142,0.050,0.899,-3.298,-0.015,-0.107
0.590,0.148,0.051,0.897,-2.931,1.237,0.519
0.590,0.150,0.044,0.896,-2.489,2.153,0.885
0.590,0.150,0.051,0.893,-2.046,2.794,1.069
0.600,0.157,0.047,0.891,-1.954,2.992,1.176
0.600,0.167,0.042,0.898,-1.679,3.740,0.977
0.600,0.169,0.050,0.889,-1.450,3.863,0.504
0.610,0.165,0.054,0.877,-1.511,3.389,0.153
0.610,0.155,0.050,0.878,-1.634,2.168,-0.107
0.620,0.157,0.056,0.879,-1.618,0.366,-0.412
