Time,acce_x,acce_y,acce_z,gyro_x,gyro_y, gyro_z
0.000,0.034,0.194,0.890,-5.496,-2.122,-16.840
0.000,0.027,0.198,0.881,-5.908,-1.344,-15.359
0.010,0.032,0.200,0.882,-6.107,0.519,-14.290
0.010,0.035,0.200,0.884,-6.198,3.221,-12.656
0.010,0.032,0.199,0.878,-6.397,6.061,-10.840
0.020,0.035,0.201,0.855,-6.672,8.885,-9.130
0.020,0.030,0.204,0.865,-6.763,11.237,-7.252
0.020,0.034,0.204,0.844,-7.053,13.435,-5.908
0.030,0.037,0.209,0.844,-7.282,15.466,-4.351
0.030,0.051,0.209,0.838,-7.878,17.679,-3.313
0.030,0.058,0.205,0.823,-8.382,19.176,-2.748
0.040,0.061,0.205,0.815,-8.916,19.588,-2.427
0.040,0.055,0.194,0.820,-9.511,18.305,-2.794
0.040,0.056,0.195,0.815,-10.214,15.527,-3.527
0.050,0.043,0.193,0.829,-10.275,10.809,-4.458
0.050,0.035,0.175,0.831,-9.817,4.626,-5.160
0.060,0.021,0.177,0.847,-9.374,-1.740,-5.832
0.060,0.024,0.171,0.847,-8.260,-7.115,-6.489
0.060,0.018,0.168,0.853,-7.267,-12.183,-6.427
0.070,0.016,0.160,0.860,-6.107,-16.168,-6.000
0.070,0.030,0.170,0.864,-4.840,-18.947,-5.771
0.080,0.041,0.165,0.851,-3.985,-19.664,-4.779
0.080,0.052,0.163,0.856,-2.687,-18.840,-4.092
0.080,0.065,0.164,0.853,-1.832,-17.573,-3.496
0.090,0.077,0.163,0.856,-1.389,-15.115,-3.191
0.090,0.084,0.169,0.840,-1.099,-12.031,-3.221
0.100,0.098,0.164,0.833,-1.115,-8.473,-2.885
0.100,0.094,0.167,0.835,-1.374,-4.458,-3.145
0.100,0.095,0.158,0.827,-1.267,-1.481,-3.527
0.110,0.082,0.167,0.811,-2.107,1.008,-3.847
0.110,0.069,0.161,0.804,-3.023,2.580,-4.443
0.120,0.057,0.159,0.802,-4.336,3.786,-4.702
0.120,0.035,0.158,0.781,-5.389,4.229,-5.084
0.120,0.013,0.156,0.781,-6.550,3.267,-5.237
