Time,acce_x,acce_y,acce_z,gyro_x,gyro_y, gyro_z
0.000,0.319,-0.022,0.849,1.176,3.695,-1.481
0.000,0.320,-0.026,0.857,1.252,2.947,-1.939
0.010,0.324,-0.025,0.856,1.374,2.351,-2.366
0.010,0.310,-0.026,0.870,1.313,1.298,-2.855
0.010,0.308,-0.024,0.863,1.023,-0.443,-3.099
0.020,0.304,-0.024,0.854,0.992,-2.183,-3.099
0.020,0.301,-0.025,0.858,0.748,-3.038,-3.511
0.020,0.301,-0.026,0.867,0.809,-3.313,-3.313
0.030,0.294,-0.021,0.866,0.656,-3.588,-3.221
0.030,0.291,-0.022,0.867,1.099,-3.618,-3.145
0.030,0.290,-0.021,0.865,1.237,-3.542,-2.687
0.040,0.290,-0.018,0.857,1.389,-3.237,-2.489
0.040,0.281,-0.021,0.854,1.542,-2.656,-2.061
0.040,0.287,-0.016,0.856,1.969,-2.473,-1.511
0.050,0.283,-0.017,0.856,1.802,-2.611,-1.237
0.050,0.290,-0.018,0.845,1.481,-1.878,-0.748
0.050,0.292,-0.005,0.839,1.344,-1.099,-0.092
0.060,0.292,-0.000,0.832,1.069,-0.550,0.031
0.060,0.293,-0.008,0.832,0.885,-0.168,0.519
0.070,0.291,-0.002,0.834,0.534,-0.443,0.580
0.070,0.294,0.001,0.839,0.321,-0.244,0.641
0.070,0.297,-0.000,0.833,0.290,0.198,1.038
0.080,0.301,-0.000,0.826,0.107,0.107,1.298
0.080,0.301,0.002,0.835,-0.076,0.260,1.221
0.090,0.300,0.003,0.824,-0.260,0.046,1.282
0.090,0.297,0.003,0.826,-0.641,-0.458,1.176
0.090,0.302,0.001,0.817,-1.252,-0.672,1.176
0.100,0.295,0.006,0.818,-1.954,-1.481,0.977
0.100,0.287,0.007,0.825,-2.519,-2.824,0.656
0.110,0.283,0.003,0.832,-2.962,-3.802,0.702
0.110,0.287,-0.004,0.850,-3.542,-3.878,0.992
0.110,0.288,-0.000,0.838,-3.771,-3.847,1.176
0.120,0.291,-0.004,0.839,-3.924,-3.420,1.542
0.120,0.291,-0.012,0.845,-3.924,-3.313,1.908
0.130,0.291,-0.011,0.848,-3.954,-3.160,2.183
0.130,0.291,-0.009,0.857,-3.603,-2.824,2.076
0.130,0.290,-0.008,0.866,-3.740,-2.748,2.229
0.140,0.294,-0.013,0.851,-3.649,-2.519,2.260
0.140,0.291,-0.019,0.860,-3.954,-2.626,2.305
0.150,0.298,-0.016,0.858,-3.924,-3.145,2.412
0.150,0.292,-0.025,0.868,-4.076,-3.511,2.351
0.150,0.307,-0.020,0.879,-4.275,-3.298,2.290
0.160,0.315,-0.019,0.875,-3.832,-2.901,2.107
0.160,0.315,-0.017,0.870,-3.664,-2.916,1.985
0.170,0.305,-0.019,0.879,-3.008,-3.466,1.817
0.170,0.313,-0.017,0.880,-2.824,-2.840,1.969
0.170,0.313,-0.019,0.866,-2.702,-2.168,1.847
0.180,0.312,-0.018,0.866,-2.305,-1.939,1.725
0.180,0.312,-0.018,0.861,-2.183,-2.321,1.588
0.190,0.305,-0.007,0.864,-2.183,-2.656,1.405
0.190,0.318,-0.011,0.860,-2.641,-2.382,1.405
0.190,0.314,-0.011,0.862,-2.595,-1.740,1.420
0.200,0.300,-0.013,0.860,-2.443,-1.527,1.725
0.200,0.310,-0.014,0.864,-2.443,-0.992,1.588
0.210,0.300,-0.015,0.874,-2.076,-0.794,1.725
0.210,0.301,-0.013,0.864,-1.771,-0.382,1.710
0.210,0.306,-0.022,0.865,-1.359,0.000,1.786
0.220,0.307,-0.019,0.869,-1.588,-0.107,1.710
0.220,0.308,-0.023,0.865,-1.802,0.122,1.450
0.220,0.308,-0.025,0.856,-1.802,0.229,1.282
0.230,0.305,-0.029,0.860,-1.893,0.244,1.176
0.230,0.298,-0.021,0.868,-2.061,-0.031,1.252
0.240,0.301,-0.024,0.876,-2.061,-0.168,1.313
0.240,0.302,-0.021,0.875,-2.076,0.076,1.511
0.240,0.313,-0.024,0.877,-1.908,0.519,1.634
0.250,0.305,-0.021,0.880,-1.771,1.374,1.786
0.250,0.305,-0.024,0.880,-1.313,1.756,1.939
0.260,0.309,-0.024,0.879,-1.008,2.366,1.832
0.260,0.312,-0.021,0.867,-0.519,3.053,2.046
0.260,0.305,-0.023,0.876,-0.321,3.084,1.939
0.270,0.308,-0.023,0.867,0.290,3.313,1.893
0.270,0.309,-0.011,0.856,0.458,3.221,1.863
