Time,acce_x,acce_y,acce_z,gyro_x,gyro_y, gyro_z
0.000,0.304,0.028,0.867,-1.817,-2.000,-2.244
0.000,0.291,0.031,0.869,-1.954,-2.870,-2.214
0.010,0.298,0.028,0.866,-1.802,-3.176,-1.878
0.010,0.303,0.021,0.866,-1.588,-3.252,-1.527
0.010,0.311,0.025,0.867,-1.420,-2.870,-1.466
0.020,0.315,0.037,0.877,-0.962,-1.603,-1.069
0.020,0.311,0.024,0.880,-0.840,-0.947,-0.641
0.020,0.315,0.025,0.859,-0.580,-0.840,-0.595
0.030,0.315,0.025,0.855,-0.305,-0.458,-0.229
0.030,0.306,0.027,0.858,-0.107,-0.015,-0.031
0.030,0.315,0.021,0.858,-0.092,0.412,0.214
0.040,0.316,0.026,0.869,0.046,0.885,0.229
0.040,0.325,0.025,0.854,0.260,1.313,0.244
0.040,0.327,0.028,0.837,0.168,1.832,0.580
0.050,0.317,0.028,0.858,0.000,1.420,0.305
0.050,0.319,0.031,0.839,-0.366,0.397,0.336
0.050,0.329,0.033,0.851,-0.611,0.244,0.198
0.060,0.330,0.040,0.846,-0.977,0.382,0.153
0.060,0.335,0.035,0.848,-0.931,0.733,0.275
0.070,0.327,0.034,0.846,-1.084,0.672,0.229
0.070,0.321,0.030,0.845,-0.962,0.260,0.458
0.070,0.317,0.031,0.841,-1.053,0.412,0.641
0.080,0.328,0.035,0.830,-0.931,0.626,0.672
0.080,0.321,0.035,0.834,-1.038,0.031,0.779
0.080,0.324,0.037,0.822,-1.237,-0.168,0.870
0.090,0.338,0.032,0.827,-1.634,-0.031,0.809
0.090,0.341,0.037,0.825,-1.618,0.672,0.916
0.100,0.336,0.033,0.836,-1.618,1.069,0.855
0.100,0.330,0.039,0.828,-2.076,0.977,1.710
0.100,0.336,0.024,0.829,-2.046,0.718,1.756
0.110,0.341,0.030,0.827,-2.275,1.145,1.832
0.110,0.347,0.029,0.826,-2.840,1.130,1.542
0.120,0.350,0.022,0.832,-3.069,1.191,1.496
0.120,0.354,0.028,0.832,-3.023,1.130,1.084
0.120,0.349,0.026,0.843,-3.191,0.931,1.023
0.130,0.346,0.014,0.834,-3.588,0.122,0.718
0.130,0.353,0.018,0.841,-3.832,-0.855,0.076
0.130,0.353,0.013,0.849,-4.275,-1.450,-0.305
0.140,0.342,0.016,0.849,-4.611,-2.336,-0.504
0.140,0.333,0.008,0.864,-4.519,-3.145,-0.870
0.150,0.328,0.006,0.854,-4.198,-4.183,-0.763
0.150,0.325,0.010,0.873,-4.015,-4.977,-0.305
0.150,0.334,0.005,0.878,-3.771,-4.763,-0.275
