Time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.000010,0.17,0.31,1.03,-0.04,1.79,0.47
0.000020,0.15,0.30,1.03,0.07,1.64,1.06
0.000030,0.14,0.29,1.02,0.35,-0.43,0.66
0.000050,0.13,0.29,1.02,0.13,-1.39,0.12
0.000060,0.13,0.29,1.01,0.73,-0.79,-0.19
0.000070,0.14,0.29,1.01,1.31,-1.95,-0.59
0.000080,0.13,0.30,1.01,1.85,-2.91,-1.05
0.000100,0.15,0.29,1.00,3.27,-0.88,-1.11
0.000110,0.15,0.30,1.00,3.89,1.35,-1.22
0.000120,0.14,0.30,0.99,4.73,2.27,-0.93
0.000140,0.13,0.30,0.99,5.47,-0.10,-0.88
0.000150,0.13,0.29,1.00,5.39,-0.44,-0.95
0.000160,0.12,0.29,0.99,5.31,-0.85,-1.73
0.000180,0.13,0.29,0.98,6.73,2.46,-1.83
0.000190,0.13,0.29,0.97,7.00,2.81,-2.62
0.000200,0.14,0.30,0.98,8.51,3.53,-1.79
0.000220,0.13,0.30,0.98,10.02,2.64,-1.73
0.000230,0.14,0.30,0.98,11.69,3.02,-1.98
0.000240,0.14,0.31,0.98,12.45,6.88,-1.70
0.000260,0.14,0.33,0.98,12.27,10.63,-1.40
0.000270,0.12,0.31,0.99,12.22,8.46,-1.38
0.000280,0.11,0.32,0.98,12.44,7.76,-1.47
0.000300,0.12,0.32,0.96,14.34,7.05,-2.00
0.000310,0.12,0.33,0.95,16.39,5.72,-2.65
0.000320,0.12,0.33,0.94,18.22,5.98,-2.72
0.000340,0.13,0.33,0.92,20.24,8.29,-2.40
0.000350,0.12,0.34,0.91,21.97,10.51,-2.03
0.000360,0.11,0.34,0.91,23.38,10.46,-1.98
0.000370,0.12,0.36,0.93,24.87,13.23,-1.63
0.000390,0.10,0.38,0.99,24.31,14.01,-2.05
0.000400,0.11,0.39,1.03,23.03,16.95,-2.53
0.000410,0.12,0.40,1.04,22.18,14.39,-3.56
0.000430,0.13,0.40,1.06,22.24,11.57,-3.85
0.000440,0.13,0.40,1.09,21.52,11.01,-2.79
0.000450,0.13,0.39,1.12,21.56,8.01,-1.41
0.000470,-0.34,0.42,1.45,15.02,-68.98,1.82
0.000480,0.09,0.32,1.03,29.03,-16.46,-1.46
0.000490,0.20,0.33,1.08,27.25,2.18,-2.18
0.000510,0.14,0.40,1.37,12.36,-6.04,-6.44
0.000520,0.11,0.40,1.42,5.79,-7.47,-4.31
0.000530,0.19,0.42,1.32,1.42,-13.85,-3.49
0.000550,0.21,0.42,1.28,-5.27,-10.44,-3.34
0.000560,0.21,0.41,1.27,-10.57,-6.51,-1.65
0.000570,0.21,0.39,1.26,-14.27,-2.01,1.31
0.000590,0.16,0.37,1.23,-16.82,-0.80,1.41
0.000600,0.14,0.35,1.22,-13.94,6.00,2.53
0.000610,0.07,0.34,1.27,-23.87,-3.82,3.67
0.000630,0.04,0.32,1.24,-23.99,-5.37,1.44
0.000640,0.07,0.33,1.24,-25.15,-10.40,-2.24
0.000650,0.10,0.35,1.21,-27.19,-11.99,-3.60
0.000670,0.14,0.35,1.21,-29.65,-9.69,-2.56
0.000680,0.15,0.35,1.21,-31.52,-4.06,-1.15
0.000690,0.14,0.34,1.21,-33.74,-3.98,-0.58
0.000710,0.14,0.32,1.20,-35.03,-2.11,-0.04
0.000720,0.12,0.33,1.21,-35.85,-1.12,-0.50
0.000730,0.12,0.34,1.22,-37.16,-1.32,-1.13
0.000750,0.13,0.34,1.23,-39.50,-1.86,-1.10
0.000760,0.12,0.35,1.21,-42.69,0.69,-2.64
0.000770,0.16,0.33,1.17,-45.92,4.54,-2.18
0.000790,0.15,0.33,1.17,-47.21,9.31,-0.31
0.000800,0.13,0.32,1.18,-48.09,11.49,1.30
0.000810,0.09,0.30,1.17,-50.31,12.85,2.07
0.000830,0.05,0.29,1.14,-54.10,17.93,-0.14
0.000840,0.05,0.24,1.09,-55.23,19.34,-2.41
0.000860,0.06,0.21,1.06,-51.08,18.81,-2.08
0.000870,0.05,0.22,1.11,-44.39,10.82,-0.23
0.000880,0.02,0.25,1.19,-40.44,3.36,0.11
0.000900,0.02,0.29,1.24,-41.89,-4.08,-4.09
0.000910,0.06,0.30,1.22,-45.17,-2.95,-8.30
0.000920,0.12,0.30,1.18,-48.30,-1.79,-12.56
0.000940,0.19,0.30,1.18,-48.95,-0.28,-9.60
0.000950,0.16,0.31,1.17,-50.41,0.15,-4.60
0.000960,0.15,0.29,1.17,-52.47,-6.47,4.20
0.000980,0.07,0.30,1.24,-56.18,-7.09,6.10
0.000990,0.04,0.28,1.19,-59.92,-11.92,3.80
0.001000,0.02,0.26,1.18,-62.39,-12.47,-1.00
0.001020,0.06,0.25,1.12,-63.51,-11.40,-6.33
0.001030,0.10,0.24,1.12,-65.63,-13.58,-6.30
0.001040,0.12,0.25,1.11,-67.11,-14.25,-2.52
0.001060,0.08,0.24,1.12,-68.64,-16.67,-0.63
0.001070,0.04,0.22,1.12,-70.26,-22.60,-1.54
0.001080,0.05,0.21,1.10,-71.41,-21.60,-3.60
0.001100,0.09,0.18,1.04,-72.09,-20.42,-5.41
0.001110,0.12,0.17,1.00,-71.89,-14.65,-5.21
0.001120,0.15,0.11,0.96,-70.44,-8.05,-3.79
0.001140,0.15,0.06,0.93,-64.36,5.90,0.00
0.001150,0.07,-0.00,1.00,-67.86,1.02,3.11
0.001160,0.01,-0.02,1.02,-66.09,3.46,2.53
0.001180,-0.04,-0.05,1.02,-63.55,-4.97,-2.73
0.001190,-0.03,-0.07,1.06,-59.76,-14.60,-10.84
0.001210,0.09,-0.07,1.10,-55.43,-15.30,-15.34
0.001220,0.19,-0.05,1.13,-54.05,-12.05,-15.45
0.001230,0.19,-0.02,1.22,-57.44,-11.86,-9.79
0.001250,0.16,-0.02,1.24,-60.65,-11.43,-7.82
0.001260,0.17,-0.02,1.23,-63.95,-13.42,-7.28
0.001270,0.19,-0.02,1.18,-64.95,-15.13,-5.92
0.001290,0.23,-0.00,1.19,-66.05,-11.00,-2.58
0.001300,0.22,0.01,1.23,-69.51,-11.45,0.52
0.001310,0.19,-0.01,1.24,-73.46,-14.20,3.56
0.001330,0.20,-0.04,1.22,-78.29,-17.53,5.25
0.001340,0.21,-0.05,1.17,-83.29,-15.23,7.32
0.001360,0.20,-0.08,1.17,-87.40,-12.95,10.23
0.001370,0.13,-0.11,1.16,-90.33,-15.49,9.60
0.001380,0.14,-0.11,1.16,-92.07,-24.09,7.97
0.001400,0.18,-0.11,1.17,-95.50,-28.20,5.76
0.001410,0.22,-0.10,1.11,-100.46,-28.10,5.89
0.001420,0.23,-0.14,1.09,-102.82,-22.59,9.46
0.001440,0.18,-0.17,1.07,-105.92,-23.62,11.34
0.001450,0.13,-0.20,1.03,-105.67,-32.60,12.60
0.001460,0.13,-0.22,1.06,-104.06,-37.87,10.08
0.001480,0.14,-0.22,1.08,-106.43,-41.93,7.39
0.001490,0.14,-0.23,1.08,-109.69,-44.64,6.31
0.001510,0.16,-0.26,1.07,-113.56,-44.16,3.06
0.001520,0.21,-0.29,1.04,-117.67,-40.81,3.17
0.001530,0.22,-0.28,1.02,-122.22,-30.30,3.30
0.001550,0.21,-0.26,0.99,-127.73,-29.05,1.92
0.001560,0.22,-0.25,0.96,-133.77,-29.19,1.73
0.001570,0.21,-0.28,0.86,-137.44,-32.37,0.73
0.001590,0.24,-0.36,0.74,-137.76,-31.91,-1.30
0.001600,0.27,-0.43,0.66,-133.89,-30.51,0.29
0.001610,0.28,-0.49,0.63,-129.68,-20.16,5.58
0.001630,0.22,-0.52,0.61,-123.35,-20.91,8.50
0.001640,0.20,-0.52,0.61,-114.65,-28.04,10.96
0.001660,0.19,-0.54,0.63,-110.94,-29.81,11.45
0.001670,0.20,-0.56,0.63,-110.13,-30.62,10.02
0.001680,0.21,-0.58,0.59,-109.82,-33.78,9.44
0.001700,0.22,-0.57,0.58,-110.22,-37.30,9.20
0.001710,0.25,-0.58,0.54,-110.53,-34.01,9.84
0.001720,0.27,-0.58,0.49,-110.47,-30.16,10.82
0.001740,0.28,-0.60,0.46,-109.53,-25.77,14.46
0.001750,0.27,-0.62,0.42,-110.05,-25.95,16.45
0.001760,0.25,-0.63,0.40,-107.79,-31.53,20.13
0.001780,0.24,-0.66,0.39,-105.32,-33.05,22.69
0.001790,0.23,-0.72,0.33,-100.32,-30.47,24.79
0.001810,0.25,-0.70,0.36,-98.86,-37.47,26.76
0.001820,0.20,-0.73,0.31,-95.69,-31.15,28.88
0.001830,0.20,-0.76,0.27,-97.48,-35.36,28.12
0.001850,0.20,-0.79,0.25,-95.54,-23.40,25.60
0.001860,0.27,-0.82,0.26,-84.50,-24.44,24.66
0.001870,0.23,-0.82,0.23,-90.08,-27.82,28.25
0.001890,0.24,-0.85,0.19,-89.53,-32.32,29.65
0.001900,0.23,-0.87,0.18,-86.72,-30.33,30.44
0.001910,0.22,-0.89,0.17,-83.33,-31.12,30.24
0.001930,0.21,-0.90,0.19,-81.68,-27.80,29.27
0.001940,0.22,-0.90,0.18,-81.72,-22.31,28.14
0.001960,0.19,-0.90,0.17,-81.79,-17.16,28.64
0.001970,0.15,-0.90,0.17,-81.50,-23.15,27.86
0.001980,0.16,-0.90,0.18,-78.64,-24.63,27.78
0.002000,0.16,-0.89,0.17,-78.60,-26.39,27.81
0.002010,0.16,-0.88,0.17,-81.17,-22.43,28.73
0.002020,0.17,-0.87,0.15,-84.53,-15.24,29.54
0.002040,0.14,-0.88,0.12,-85.41,-14.21,30.86
0.002050,0.11,-0.88,0.10,-84.90,-21.88,32.51
0.002060,0.09,-0.88,0.10,-83.37,-27.26,31.13
0.002080,0.10,-0.88,0.08,-82.24,-33.66,27.57
0.002090,0.13,-0.87,0.06,-80.63,-32.54,23.20
0.002110,0.16,-0.86,0.05,-81.31,-29.27,21.20
0.002120,0.16,-0.84,0.07,-85.89,-26.03,20.66
0.002130,0.11,-0.83,0.05,-88.98,-25.85,21.26
0.002150,0.10,-0.82,0.04,-93.48,-33.59,18.31
0.002160,0.06,-0.79,0.04,-101.09,-38.68,13.56
0.002170,-0.00,-0.78,0.08,-114.97,-38.47,-5.05
0.002190,0.07,-0.77,0.07,-131.25,-30.95,-17.53
0.002200,0.12,-0.84,0.01,-137.69,-30.24,-8.30
0.002220,0.11,-0.90,-0.15,-133.67,-34.37,6.29
0.002230,0.08,-0.91,-0.35,-125.55,-36.08,17.63
0.002240,0.06,-0.89,-0.48,-116.76,-37.84,20.31
0.002260,0.06,-0.89,-0.57,-104.82,-32.89,17.01
0.002270,0.10,-0.86,-0.58,-94.65,-28.94,16.96
0.002280,0.08,-0.83,-0.60,-88.20,-30.36,17.95
0.002300,0.09,-0.86,-0.61,-77.72,-24.98,19.51
0.002310,-0.03,-0.76,-0.59,-77.35,-34.47,17.63
0.002330,0.05,-0.76,-0.58,-72.76,-26.37,16.55
0.002340,0.12,-0.76,-0.65,-66.11,-25.34,21.29
0.002350,0.08,-0.76,-0.64,-59.41,-22.44,25.31
0.002370,0.02,-0.78,-0.55,-57.58,-11.77,28.60
0.002380,-0.10,-0.81,-0.52,-59.09,-7.13,27.56
0.002390,-0.17,-0.86,-0.52,-55.64,-19.20,25.78
0.002410,-0.22,-0.89,-0.49,-48.63,-26.34,21.56
0.002420,-0.21,-0.87,-0.49,-45.63,-30.25,12.15
0.002440,-0.18,-0.84,-0.48,-43.49,-34.15,2.20
0.002450,-0.08,-0.80,-0.50,-42.74,-34.24,-1.72
0.002460,-0.01,-0.79,-0.54,-44.13,-32.73,1.79
0.002480,-0.01,-0.80,-0.62,-42.71,-30.69,5.36
0.002490,-0.03,-0.80,-0.64,-44.16,-18.96,4.63
0.002500,-0.03,-0.80,-0.67,-43.53,-11.63,1.77
0.002520,-0.05,-0.79,-0.71,-36.63,-17.04,-0.08
0.002530,-0.04,-0.77,-0.72,-29.85,-27.45,-0.35
0.002550,-0.02,-0.77,-0.68,-26.98,-30.89,-2.76
0.002560,0.03,-0.77,-0.64,-32.98,-14.50,-0.32
0.002570,-0.00,-0.77,-0.61,-37.51,-3.18,-1.21
0.002590,0.05,-0.79,-0.67,-35.13,-1.29,5.79
0.002600,0.04,-0.81,-0.72,-29.48,0.96,10.29
0.002610,-0.04,-0.85,-0.74,-23.84,-1.29,13.27
0.002630,-0.12,-0.86,-0.74,-17.44,0.85,8.98
0.002640,-0.13,-0.83,-0.72,-14.93,-4.63,6.11
0.002650,-0.12,-0.85,-0.69,-10.77,-8.08,0.18
0.002670,-0.09,-0.83,-0.71,-6.94,-9.67,-1.73
0.002680,-0.04,-0.83,-0.75,-3.04,-6.92,0.21
0.002700,-0.06,-0.80,-0.71,-5.71,-3.93,1.82
0.002710,-0.09,-0.77,-0.65,-16.74,5.25,-0.36
0.002720,-0.02,-0.82,-0.73,-15.66,18.26,-6.23
0.002740,-0.00,-0.82,-0.72,-6.94,15.92,-7.02
0.002750,0.04,-0.80,-0.80,3.14,15.95,-4.31
0.002760,0.02,-0.79,-0.73,6.19,8.44,0.14
0.002780,0.07,-0.74,-0.66,4.21,4.95,2.31
0.002790,-0.02,-0.79,-0.67,8.86,6.95,1.12
0.002800,-0.12,-0.80,-0.60,7.56,-3.70,1.69
0.002820,-0.10,-0.81,-0.62,-0.67,-5.61,-4.67
0.002830,-0.08,-0.81,-0.65,2.20,3.08,-9.70
0.002840,-0.03,-0.83,-0.79,11.18,2.56,-9.07
0.002860,0.02,-0.83,-0.89,24.75,10.88,-4.67
0.002870,-0.01,-0.83,-0.90,35.31,13.48,-1.79
0.002880,-0.08,-0.83,-0.83,40.55,8.29,-3.82
0.002900,-0.04,-0.82,-0.82,38.18,2.89,-1.90
0.002910,-0.02,-0.84,-0.84,44.94,13.93,-5.60
0.002930,-0.03,-0.84,-0.81,54.11,19.74,-7.90
0.002940,-0.01,-0.84,-0.85,62.13,24.08,-7.66
0.002950,0.02,-0.84,-0.84,68.92,31.07,-7.10
0.002970,-0.01,-0.83,-0.78,74.95,33.33,-5.40
0.002980,-0.09,-0.83,-0.69,77.64,23.21,-7.02
0.002990,-0.13,-0.83,-0.62,71.56,13.27,-8.63
0.003010,-0.01,-0.83,-0.62,78.71,27.23,-12.66
0.003020,0.01,-0.83,-0.63,84.53,31.50,-14.73
0.003030,0.00,-0.85,-0.63,92.78,35.30,-14.17
0.003050,-0.03,-0.84,-0.61,98.90,36.03,-15.81
0.003060,-0.04,-0.83,-0.53,104.31,40.77,-19.57
0.003080,-0.03,-0.81,-0.43,104.13,37.27,-23.97
0.003090,0.04,-0.80,-0.35,100.02,42.95,-24.90
0.003100,0.06,-0.80,-0.30,96.30,41.68,-21.60
0.003120,0.07,-0.84,-0.33,95.18,40.98,-18.99
0.003130,0.04,-0.83,-0.30,97.65,37.85,-20.57
0.003140,0.06,-0.83,-0.24,99.66,34.63,-22.66
0.003160,0.09,-0.84,-0.24,99.55,31.79,-21.97
0.003170,0.08,-0.84,-0.20,102.48,26.18,-21.29
0.003180,0.10,-0.84,-0.15,105.83,21.85,-22.89
0.003200,0.12,-0.81,-0.09,103.27,23.69,-24.73
0.003210,0.15,-0.81,-0.02,96.37,28.65,-27.73
0.003230,0.21,-0.83,-0.01,91.10,32.97,-25.73
0.003240,0.17,-0.85,-0.02,84.74,22.54,-21.15
0.003250,0.19,-0.86,-0.03,93.01,31.52,-19.33
0.003270,0.15,-0.84,-0.02,95.92,17.20,-18.47
0.003280,0.17,-0.84,0.06,94.15,14.32,-21.08
0.003290,0.19,-0.84,0.07,91.27,16.51,-24.12
0.003310,0.25,-0.84,0.11,85.40,29.36,-25.08
0.003320,0.24,-0.84,0.12,79.11,34.85,-24.72
0.003330,0.25,-0.85,0.13,77.44,33.32,-22.88
0.003350,0.25,-0.86,0.12,80.00,30.02,-19.02
0.003360,0.22,-0.86,0.11,83.89,24.03,-16.44
0.003370,0.22,-0.87,0.13,86.83,16.92,-16.27
0.003390,0.24,-0.85,0.20,86.76,19.98,-16.63
0.003400,0.22,-0.85,0.21,84.00,21.48,-16.63
0.003420,0.19,-0.85,0.26,81.02,22.08,-18.70
0.003430,0.21,-0.85,0.28,78.74,20.90,-20.66
0.003440,0.25,-0.85,0.27,76.89,17.62,-18.67
0.003460,0.27,-0.84,0.26,78.07,20.56,-16.22
0.003470,0.26,-0.83,0.23,78.94,23.50,-12.70
0.003480,0.25,-0.82,0.26,79.15,24.44,-11.00
0.003500,0.22,-0.82,0.28,79.72,22.92,-9.40
0.003510,0.17,-0.83,0.30,81.49,20.76,-10.62
0.003520,0.18,-0.83,0.34,80.40,19.98,-15.85
0.003540,0.20,-0.83,0.37,79.05,22.52,-19.37
0.003550,0.25,-0.81,0.38,79.36,22.40,-19.31
0.003560,0.27,-0.79,0.40,80.73,22.86,-15.37
0.003580,0.26,-0.77,0.41,81.02,18.72,-11.56
