Time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.000010,0.05,0.21,1.08,1.61,-0.22,1.36
0.000020,0.06,0.21,1.06,1.09,-0.82,0.97
0.000030,0.05,0.22,1.07,-0.28,-1.51,0.41
0.000050,0.07,0.22,1.08,0.34,3.18,0.54
0.000060,0.06,0.21,1.07,0.48,0.60,-0.05
0.000070,0.08,0.22,1.06,0.82,1.17,0.42
0.000080,0.06,0.20,1.06,1.36,0.08,0.20
0.000100,0.07,0.21,1.06,1.95,-0.68,0.50
0.000110,0.07,0.21,1.06,1.77,-0.11,0.89
0.000120,0.05,0.22,1.08,0.44,1.03,0.50
0.000140,0.05,0.21,1.08,0.25,-1.90,-0.16
0.000150,0.05,0.21,1.07,-0.02,-5.50,0.25
0.000160,0.07,0.22,1.06,0.45,0.78,-0.17
0.000180,0.08,0.22,1.04,-0.29,2.31,-0.32
0.000190,0.07,0.22,1.03,-0.04,2.34,0.98
0.000200,0.07,0.22,1.03,1.02,3.85,1.24
0.000220,0.05,0.23,1.04,1.20,2.63,1.08
0.000230,0.05,0.23,1.06,0.12,3.76,0.80
0.000240,0.05,0.23,1.05,-1.31,5.57,-0.21
0.000250,0.09,0.23,1.03,-1.82,7.36,1.02
0.000270,0.07,0.21,1.04,-1.70,9.88,2.30
0.000280,0.05,0.21,1.05,-0.53,9.64,3.15
0.000290,0.02,0.21,1.03,0.96,4.58,3.07
0.000310,0.01,0.20,1.02,2.08,5.03,1.85
0.000320,-0.00,0.20,1.00,3.14,2.31,-0.89
0.000330,0.01,0.20,1.00,5.47,-0.71,-2.95
0.000350,0.03,0.21,1.02,8.17,-4.15,-4.82
0.000360,0.06,0.22,1.05,9.05,-3.24,-5.26
0.000370,0.06,0.23,1.08,8.06,-3.50,-4.40
0.000390,0.09,0.24,1.08,7.02,-4.10,-3.48
0.000400,0.09,0.24,1.08,5.30,-3.11,-1.41
0.000410,0.09,0.24,1.08,4.14,-0.92,0.51
0.000430,0.07,0.23,1.07,3.50,1.98,1.71
0.000440,0.03,0.22,1.06,3.15,1.72,1.07
0.000450,0.03,0.22,1.05,3.53,1.99,-0.01
0.000460,0.03,0.23,1.05,3.92,0.16,-0.89
0.000480,0.05,0.23,1.04,4.69,-0.22,-0.91
0.000490,0.08,0.23,1.04,6.01,4.29,-0.46
0.000500,0.09,0.23,1.05,6.61,5.79,0.69
0.000520,0.06,0.23,1.08,7.01,4.65,2.35
0.000530,0.04,0.22,1.10,5.73,5.73,3.71
0.000540,0.02,0.21,1.14,3.43,6.46,2.98
0.000560,-0.01,0.18,1.13,0.09,9.08,0.72
0.000570,-0.05,0.16,1.10,-0.05,6.94,-1.69
0.000580,-0.04,0.15,1.08,5.08,1.44,-4.64
0.000600,-0.03,0.17,1.12,10.94,-2.05,-7.18
0.000610,-0.01,0.21,1.21,13.21,-6.60,-8.90
0.000620,0.02,0.25,1.30,12.34,-9.94,-9.78
0.000640,0.05,0.28,1.37,5.64,-13.03,-8.97
0.000650,0.08,0.31,1.41,-3.37,-7.70,-6.01
0.000660,0.09,0.31,1.36,-12.95,-6.84,-2.87
0.000680,0.09,0.29,1.29,-19.32,-5.31,0.47
0.000690,0.09,0.26,1.21,-21.92,-4.34,2.85
0.000700,0.10,0.26,1.18,-23.81,-3.93,3.78
0.000720,0.09,0.25,1.19,-25.17,-5.31,5.57
0.000730,0.07,0.24,1.21,-26.29,-7.69,6.10
0.000740,0.06,0.23,1.19,-27.18,-9.13,5.45
0.000760,0.05,0.22,1.16,-27.89,-13.04,4.42
0.000770,0.08,0.23,1.14,-27.62,-13.37,3.81
0.000780,0.11,0.24,1.13,-28.19,-10.05,4.17
0.000800,0.11,0.24,1.14,-29.53,-6.00,5.56
0.000810,0.09,0.23,1.17,-30.37,-3.24,7.46
0.000820,0.05,0.21,1.20,-31.54,-5.36,8.54
0.000840,0.01,0.20,1.21,-35.16,-8.36,7.47
0.000850,-0.02,0.19,1.20,-38.66,-12.00,4.56
0.000860,0.00,0.17,1.18,-40.18,-17.61,1.34
0.000880,0.03,0.16,1.15,-39.92,-15.76,-0.36
0.000890,0.07,0.15,1.13,-39.92,-17.28,-1.46
0.000900,0.07,0.15,1.15,-39.54,-16.69,-0.77
0.000920,0.06,0.14,1.17,-39.94,-18.21,-1.08
0.000930,0.08,0.14,1.17,-41.34,-19.73,-1.56
0.000940,0.10,0.13,1.17,-41.35,-17.61,-1.04
0.000960,0.11,0.13,1.17,-42.28,-17.02,0.74
0.000970,0.09,0.14,1.15,-43.26,-14.89,1.66
0.000990,0.08,0.13,1.15,-43.85,-13.81,1.63
0.001000,0.08,0.12,1.14,-44.89,-13.25,1.47
0.001010,0.10,0.11,1.13,-46.07,-10.73,1.71
0.001030,0.08,0.11,1.14,-46.98,-9.82,1.33
0.001040,0.09,0.10,1.15,-48.25,-10.12,1.34
0.001050,0.09,0.09,1.11,-49.33,-13.49,2.54
0.001070,0.09,0.08,1.10,-49.40,-15.46,2.69
0.001080,0.12,0.07,1.08,-48.50,-11.91,2.16
0.001090,0.13,0.05,1.07,-49.15,-9.14,2.18
0.001110,0.13,0.04,1.08,-48.98,-5.16,3.16
0.001120,0.13,0.03,1.09,-48.76,-5.69,3.82
0.001130,0.10,0.03,1.12,-49.50,-8.25,3.70
0.001150,0.10,0.01,1.12,-50.31,-9.62,3.68
0.001160,0.10,0.00,1.10,-51.44,-13.76,3.17
0.001170,0.11,-0.02,1.09,-51.60,-17.29,3.64
0.001190,0.14,-0.04,1.08,-50.27,-17.08,4.07
0.001200,0.14,-0.04,1.09,-50.15,-18.11,4.98
0.001210,0.14,-0.05,1.10,-50.58,-16.40,6.36
0.001230,0.14,-0.05,1.10,-51.42,-12.38,6.03
0.001240,0.15,-0.06,1.09,-52.82,-14.69,5.58
0.001250,0.16,-0.07,1.07,-52.29,-14.23,6.00
0.001270,0.19,-0.08,1.06,-52.71,-14.64,7.39
0.001280,0.20,-0.08,1.07,-54.78,-12.77,9.98
0.001290,0.17,-0.12,1.07,-56.47,-11.82,12.35
0.001310,0.15,-0.16,1.07,-56.41,-9.34,13.00
0.001320,0.12,-0.22,1.08,-54.64,-7.24,13.24
0.001340,0.08,-0.23,1.15,-52.11,-9.57,10.66
0.001350,0.06,-0.24,1.22,-49.18,-11.66,7.49
0.001360,0.07,-0.22,1.24,-49.24,-14.37,3.11
0.001380,0.13,-0.19,1.23,-52.37,-18.06,0.20
0.001390,0.19,-0.17,1.20,-56.59,-17.63,-0.46
0.001400,0.24,-0.16,1.20,-61.15,-16.71,2.25
0.001420,0.24,-0.16,1.18,-65.06,-14.47,7.25
0.001430,0.21,-0.17,1.20,-68.16,-15.90,10.49
0.001440,0.17,-0.18,1.20,-72.24,-11.03,10.83
0.001460,0.18,-0.20,1.16,-76.96,-9.66,10.88
0.001470,0.18,-0.23,1.11,-81.16,-12.01,11.28
0.001480,0.18,-0.26,1.05,-82.45,-9.13,12.41
0.001500,0.17,-0.28,1.03,-82.66,-10.73,12.99
0.001510,0.14,-0.30,1.01,-80.29,-9.47,13.74
0.001530,0.12,-0.32,1.01,-77.86,-13.51,12.95
0.001540,0.12,-0.33,1.02,-77.66,-18.59,12.27
0.001550,0.12,-0.33,1.02,-79.73,-20.87,9.71
0.001570,0.15,-0.32,1.01,-82.90,-21.48,7.60
0.001580,0.18,-0.34,1.00,-83.85,-16.73,5.46
0.001590,0.20,-0.36,0.98,-85.99,-12.66,5.21
0.001610,0.21,-0.37,0.95,-86.68,-15.47,7.14
0.001620,0.20,-0.40,0.93,-86.12,-16.82,9.77
0.001630,0.19,-0.40,0.94,-87.18,-17.39,11.56
0.001650,0.17,-0.40,0.95,-89.63,-16.56,10.15
0.001660,0.19,-0.42,0.92,-92.75,-11.56,8.13
0.001670,0.23,-0.43,0.91,-96.86,-3.82,7.89
0.001690,0.24,-0.45,0.90,-101.05,5.53,7.00
0.001700,0.30,-0.51,0.87,-105.98,9.18,8.17
0.001720,0.31,-0.54,0.86,-107.96,16.01,15.31
0.001730,0.24,-0.56,0.86,-105.23,17.07,22.46
0.001740,0.16,-0.54,0.87,-105.60,6.41,26.15
0.001760,0.11,-0.57,0.86,-104.64,8.69,25.53
0.001770,0.07,-0.55,0.81,-106.21,-4.12,18.38
0.001780,0.13,-0.57,0.72,-105.73,-4.18,10.38
0.001800,0.22,-0.58,0.60,-106.02,2.15,2.63
0.001810,0.26,-0.60,0.57,-102.70,6.50,4.30
0.001820,0.22,-0.61,0.59,-98.01,4.66,10.87
0.001840,0.15,-0.63,0.62,-97.61,-6.14,14.66
0.001850,0.10,-0.65,0.60,-99.59,-14.21,14.92
0.001860,0.09,-0.69,0.57,-101.21,-18.73,14.33
0.001880,0.06,-0.71,0.52,-101.05,-15.82,13.28
0.001890,0.07,-0.73,0.46,-99.02,-13.31,10.65
0.001910,0.06,-0.71,0.46,-95.89,-11.76,6.46
0.001920,0.06,-0.73,0.49,-96.85,-11.56,9.85
0.001930,0.03,-0.74,0.46,-96.41,-13.22,8.03
0.001950,0.05,-0.74,0.45,-96.41,-20.05,4.91
0.001960,0.08,-0.73,0.37,-96.02,-17.66,0.78
0.001970,0.15,-0.72,0.31,-94.09,-17.59,-3.47
0.001990,0.19,-0.71,0.29,-90.42,-19.00,-0.95
0.002000,0.22,-0.74,0.28,-86.44,-20.44,3.65
0.002010,0.23,-0.75,0.30,-83.78,-20.31,7.98
0.002030,0.20,-0.75,0.29,-83.76,-19.45,13.92
0.002040,0.17,-0.76,0.30,-83.44,-18.56,18.35
0.002050,0.12,-0.77,0.29,-84.63,-21.51,17.44
0.002070,0.11,-0.78,0.27,-84.08,-23.92,16.73
0.002080,0.13,-0.80,0.26,-83.29,-23.06,15.86
